Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
ompN,3,-0.85146,1.7e-05,1.0,d1,FQ312003.1,1506528,1507662,-,gene-SL1344_1404,SL1344_1404,15bc
hypE,1,-5.2872,1.7e-05,1.0,d1,FQ312003.1,3025051,3026062,+,gene-SL1344_2838,SL1344_2838,15bc
pocR,6,-0.60754,1.7e-05,1.0,d1,FQ312003.1,2112113,2112878,-,gene-SL1344_2012,SL1344_2012,15bc
rfaP,1,-5.043,1.7e-05,1.0,d1,FQ312003.1,3937261,3938059,-,gene-SL1344_3687,SL1344_3687,15bc
rffC,1,-6.2946,1.7e-05,1.0,d1,FQ312003.1,4154654,4155203,+,gene-SL1344_3883,SL1344_3883,15bc
sifB,1,-4.3847,1.7e-05,1.0,d1,FQ312003.1,1649033,1649984,+,gene-SL1344_1532,SL1344_1532,15bc
dcuR,2,-1.28,1.7e-05,1.0,d1,FQ312003.1,4570468,4571188,-,gene-SL1344_4240,SL1344_4240,15bc
tktA,1,-4.3691,1.7e-05,1.0,d1,FQ312003.1,3257112,3259059,-,gene-SL1344_3052,SL1344_3052,15bc
pilU,4,-0.6267,1.7e-05,1.0,d1,HE654725.1,72294,72951,-,gene-SL1344_P2_0086,SL1344_P2_0086,15bc
hybA,1,-4.2245,1.7e-05,1.0,d1,FQ312003.1,3332357,3333344,-,gene-SL1344_3123,SL1344_3123,15bc
xylB,2,-3.1653,1.7e-05,1.0,d1,FQ312003.1,3866227,3867682,-,gene-SL1344_3625,SL1344_3625,15bc
fumA,1,-5.4629,1.7e-05,1.0,d1,FQ312003.1,1499038,1500685,+,gene-SL1344_1398,SL1344_1398,15bc
rfaQ,1,-4.1355,1.7e-05,1.0,d1,FQ312003.1,3939172,3940207,-,gene-SL1344_3689,SL1344_3689,15bc
pilV,2,-1.0637,1.7e-05,1.0,d1,HE654725.1,71002,72295,-,gene-SL1344_P2_0085,SL1344_P2_0085,15bc
yeaJ,3,-1.1592,1.7e-05,1.0,d1,FQ312003.1,1315137,1316631,-,gene-SL1344_1218,SL1344_1218,15bc
sapA,1,-3.76,1.7e-05,1.0,d1,FQ312003.1,1740531,1742181,+,gene-SL1344_1622,SL1344_1622,15bc
steC,2,-1.232,1.7e-05,1.0,d1,FQ312003.1,1747009,1748383,-,gene-SL1344_1628,SL1344_1628,15bc
rfbA,1,-5.0724,1.7e-05,1.0,d1,FQ312003.1,2173384,2174263,-,gene-SL1344_2072,SL1344_2072,15bc
SL1344_1930,2,-0.99013,1.7e-05,1.0,d1,FQ312003.1,2042363,2043959,-,gene-SL1344_1930,SL1344_1930,15bc
dcuB,3,-1.0783,1.7e-05,2.9e-05,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,15bc
pagC,1,-3.758,1.7e-05,1.0,d1,FQ312003.1,1289190,1289661,+,gene-SL1344_1184,SL1344_1184,15bc
SL1344_3227,3,-0.94574,1.7e-05,1.0,d1,FQ312003.1,3444174,3445089,+,gene-SL1344_3227,SL1344_3227,15bc
ssaJ,4,-0.70556,1.7e-05,2.9e-05,d1,FQ312003.1,1447128,1447878,+,gene-SL1344_1343,SL1344_1343,15bc
SL1344_1477,1,-3.5086,1.7e-05,1.0,d1,FQ312003.1,1581726,1582806,+,gene-SL1344_1477,SL1344_1477,15bc
rfbF,1,-3.4084,1.7e-05,1.0,d1,FQ312003.1,2171064,2171838,-,gene-SL1344_2069,SL1344_2069,15bc
gor,1,-3.3516,1.7e-05,1.0,d1,FQ312003.1,3789917,3791270,+,gene-SL1344_3562,SL1344_3562,15bc
proV,4,-0.53332,1.7e-05,1.0,d1,FQ312003.1,2978526,2979729,+,gene-SL1344_2794,SL1344_2794,15bc
ssaE,3,-0.73977,1.7e-05,1.0,d1,FQ312003.1,1439946,1440189,+,gene-SL1344_1330,SL1344_1330,15bc
yfgM,1,-4.3773,1.7e-05,1.0,d1,FQ312003.1,2651952,2652573,-,gene-SL1344_2483,SL1344_2483,15bc
rfaK,3,-1.0018,0.000782,1.0,d1,FQ312003.1,3930874,3931738,-,gene-SL1344_3680,SL1344_3680,15bc
cib,7,-0.35627,8.2e-05,1.0,d1,HE654725.1,8293,10174,+,gene-SL1344_P2_0012,SL1344_P2_0012,15bc
SL1344_3500,1,-2.8642,1.7e-05,1.0,d1,FQ312003.1,3719300,3720056,-,gene-SL1344_3500,SL1344_3500,15bc
SL1344_4440,1,-2.8386,1.7e-05,1.0,d1,FQ312003.1,4784223,4784670,+,gene-SL1344_4440,SL1344_4440,15bc
pilQ,7,-0.45207,8.2e-05,2.9e-05,d1,HE654725.1,75247,76801,-,gene-SL1344_P2_0090,SL1344_P2_0090,15bc
uxuR,1,-2.7636,1.7e-05,1.0,d1,FQ312003.1,4781634,4782408,+,gene-SL1344_4437,SL1344_4437,15bc
SL1344_2467,1,-2.8258,1.7e-05,1.0,d1,FQ312003.1,2618818,2619079,-,gene-SL1344_2467,SL1344_2467,15bc
SL1344_1560,1,-2.8067,1.7e-05,1.0,d1,FQ312003.1,1677003,1677720,-,gene-SL1344_1560,SL1344_1560,15bc
traY,5,-0.76956,0.000245,1.0,d1,HE654724.1,31263,31584,-,gene-SL1344_P1_0033,SL1344_P1_0033,15bc
traY,5,-0.76956,0.000245,1.0,d1,HE654725.1,44632,46864,-,gene-SL1344_P2_0056,SL1344_P2_0056,15bc
sseI,2,-1.3837,1.7e-05,1.0,d1,FQ312003.1,1096292,1097261,+,gene-SL1344_0991,SL1344_0991,15bc
sseF,2,-0.79078,1.7e-05,1.0,d1,FQ312003.1,1444826,1445609,+,gene-SL1344_1338,SL1344_1338,15bc
ycgL,1,-2.6827,1.7e-05,1.0,d1,FQ312003.1,1868520,1868853,-,gene-SL1344_1741,SL1344_1741,15bc
SL1344_4466,3,-0.92817,0.000782,2.9e-05,d1,FQ312003.1,4815516,4815939,+,gene-SL1344_4466,SL1344_4466,15bc
rspA,2,-0.7405,1.7e-05,1.0,d1,FQ312003.1,1539101,1540316,+,gene-SL1344_1435,SL1344_1435,15bc
SL1344_1627,1,-2.5912,1.7e-05,1.0,d1,FQ312003.1,1745835,1746543,-,gene-SL1344_1627,SL1344_1627,15bc
pilT,4,-0.61713,1.7e-05,2.9e-05,d1,FQ312003.1,3280648,3281629,-,gene-SL1344_3074,SL1344_3074,15bc
pilT,4,-0.61713,1.7e-05,2.9e-05,d1,HE654725.1,72935,73496,-,gene-SL1344_P2_0087,SL1344_P2_0087,15bc
SL1344_4470,1,-2.5044,1.7e-05,1.0,d1,FQ312003.1,4818058,4819120,+,gene-SL1344_4470,SL1344_4470,15bc
SL1344_1201,3,-0.59525,0.000782,1.0,d1,FQ312003.1,1305043,1305892,+,gene-SL1344_1201,SL1344_1201,15bc
rfbU,1,-2.4879,1.7e-05,1.0,d1,FQ312003.1,2163952,2165014,-,gene-SL1344_2063,SL1344_2063,15bc
ilvC,1,-2.4083,1.7e-05,1.0,d1,FQ312003.1,4138921,4140397,+,gene-SL1344_3869,SL1344_3869,15bc
SL1344_1929,3,-0.80544,0.000782,1.0,d1,FQ312003.1,2041794,2042394,-,gene-SL1344_1929,SL1344_1929,15bc
rfbD,1,-2.2577,1.7e-05,1.0,d1,FQ312003.1,2174310,2175210,-,gene-SL1344_2073,SL1344_2073,15bc
rfaJ,1,-2.2066,1.7e-05,1.0,d1,FQ312003.1,3933800,3934811,-,gene-SL1344_3683,SL1344_3683,15bc
recF,2,-0.36384,1.7e-05,2.9e-05,d1,FQ312003.1,4062611,4063685,-,gene-SL1344_3803,SL1344_3803,15bc
SL1344_0431,3,-0.52246,0.000782,1.0,d1,FQ312003.1,489741,491253,+,gene-SL1344_0431,SL1344_0431,15bc
SL1344_1604,1,-2.2328,1.7e-05,1.0,d1,FQ312003.1,1724185,1724776,-,gene-SL1344_1604,SL1344_1604,15bc
SL1344_1068,2,-0.68508,1.7e-05,1.0,d1,FQ312003.1,1175782,1176943,+,gene-SL1344_1068,SL1344_1068,15bc
sulII,1,-2.1424,1.7e-05,1.0,d1,HE654726.1,26,842,-,gene-SL1344_P3_0001,SL1344_P3_0001,15bc
SL1344_1600,2,-0.89457,1.7e-05,1.0,d1,FQ312003.1,1720109,1720955,-,gene-SL1344_1600,SL1344_1600,15bc
manA,1,-2.1314,1.7e-05,1.0,d1,FQ312003.1,1497663,1498839,-,gene-SL1344_1397,SL1344_1397,15bc
SL1344_0213,2,-0.96151,1.7e-05,1.0,d1,FQ312003.1,248222,249248,+,gene-SL1344_0213,SL1344_0213,15bc
ynhG,3,-0.88059,0.000782,1.0,d1,FQ312003.1,1414840,1415842,+,gene-SL1344_1309,SL1344_1309,15bc
SL1344_2214,2,-0.7636,1.7e-05,1.0,d1,FQ312003.1,2335539,2336871,+,gene-SL1344_2214,SL1344_2214,15bc
allP,4,-0.5195,5e-05,1.0,d1,FQ312003.1,581912,583367,+,gene-SL1344_0515,SL1344_0515,15bc
SL1344_1177,1,-2.0467,1.7e-05,1.0,d1,FQ312003.1,1282935,1284060,+,gene-SL1344_1177,SL1344_1177,15bc
celB,2,-0.64824,1.7e-05,1.0,d1,FQ312003.1,1349062,1350421,+,gene-SL1344_1248,SL1344_1248,15bc
ycjF,1,-1.988,1.7e-05,1.0,d1,FQ312003.1,1734722,1735784,-,gene-SL1344_1614,SL1344_1614,15bc
sseK2,3,-0.56673,0.000782,1.0,d1,FQ312003.1,2229211,2230258,+,gene-SL1344_2113,SL1344_2113,15bc
sseG,2,-0.65744,1.7e-05,1.0,d1,FQ312003.1,1445605,1446295,+,gene-SL1344_1339,SL1344_1339,15bc
stcC,3,-0.44657,0.000782,1.0,d1,FQ312003.1,2241570,2244060,-,gene-SL1344_2127,SL1344_2127,15bc
aspA,1,-1.7604,1.7e-05,1.0,d1,FQ312003.1,4591525,4592962,-,gene-SL1344_4263,SL1344_4263,15bc
tufA,1,-1.7839,1.7e-05,1.0,d1,FQ312003.1,3619783,3620968,-,gene-SL1344_3412,SL1344_3412,15bc
pcnB,1,-1.7571,1.7e-05,1.0,d1,FQ312003.1,213869,215288,-,gene-SL1344_0185,SL1344_0185,15bc
mlc,1,-1.6415,1.7e-05,1.0,d1,FQ312003.1,1521954,1523175,+,gene-SL1344_1418,SL1344_1418,15bc
SL1344_1459,3,-0.70061,0.000782,1.0,d1,FQ312003.1,1563369,1564386,+,gene-SL1344_1459,SL1344_1459,15bc
SL1344_1602,2,-0.67058,1.7e-05,1.0,d1,FQ312003.1,1722494,1723607,+,gene-SL1344_1602,SL1344_1602,15bc
ansP,1,-1.7179,1.7e-05,1.0,d1,FQ312003.1,1627501,1628995,+,gene-SL1344_1515,SL1344_1515,15bc
cafA,1,-1.677,1.7e-05,1.0,d1,FQ312003.1,3561266,3562736,-,gene-SL1344_3342,SL1344_3342,15bc
ydiP,4,-0.62156,5e-05,1.0,d1,FQ312003.1,1392589,1393480,+,gene-SL1344_1289,SL1344_1289,15bc
cpsB2,1,-1.4775,1.7e-05,1.0,d1,FQ312003.1,2161567,2163007,-,gene-SL1344_2061,SL1344_2061,15bc
gatY,1,-1.5301,1.7e-05,1.0,d1,FQ312003.1,3443309,3444164,+,gene-SL1344_3226,SL1344_3226,15bc
yafB,3,-0.56859,0.000782,1.0,d1,HE654725.1,5712,6315,-,gene-SL1344_P2_0010,SL1344_P2_0010,15bc
kdpD,1,-1.5147,1.7e-05,1.0,d1,FQ312003.1,766423,769108,-,gene-SL1344_0685,SL1344_0685,15bc
safA,6,-0.45844,8.2e-05,1.0,d1,FQ312003.1,341686,342199,+,gene-SL1344_0295,SL1344_0295,15bc
pepT,1,-1.4045,1.7e-05,1.0,d1,FQ312003.1,1269558,1270788,+,gene-SL1344_1164,SL1344_1164,15bc
SL1344_1982,2,-0.55643,1.7e-05,1.0,d1,FQ312003.1,2084161,2086330,+,gene-SL1344_1982,SL1344_1982,15bc
citG,1,-1.4236,1.7e-05,1.0,d1,FQ312003.1,681893,682790,-,gene-SL1344_0607,SL1344_0607,15bc
prgH,2,-0.72912,1.7e-05,1.0,d1,FQ312003.1,3038917,3040096,-,gene-SL1344_2854,SL1344_2854,15bc
pmbA,1,-1.327,1.7e-05,1.0,d1,FQ312003.1,4702408,4703761,+,gene-SL1344_4368,SL1344_4368,15bc
SL1344_1548,1,-1.2975,1.7e-05,1.0,d1,FQ312003.1,1663419,1664211,+,gene-SL1344_1548,SL1344_1548,15bc
gldA,1,-1.3068,1.7e-05,1.0,d1,FQ312003.1,4344140,4345244,-,gene-SL1344_4058,SL1344_4058,15bc
nikA,1,-1.2405,1.7e-05,1.0,d1,HE654725.1,33968,34301,+,gene-SL1344_P2_0048,SL1344_P2_0048,15bc
aas,2,-0.8267,1.7e-05,1.0,d1,FQ312003.1,3189333,3191493,-,gene-SL1344_2988,SL1344_2988,15bc
SL1344_2163,1,-1.3856,1.7e-05,1.0,d1,FQ312003.1,2279108,2280350,+,gene-SL1344_2163,SL1344_2163,15bc
SL1344_1564,2,-0.63259,1.7e-05,1.0,d1,FQ312003.1,1681511,1682159,+,gene-SL1344_1564,SL1344_1564,15bc
cbiA,1,-1.2411,1.7e-05,1.0,d1,FQ312003.1,2110136,2111516,-,gene-SL1344_2011,SL1344_2011,15bc
trcD,2,-0.56496,1.7e-05,1.0,d1,HE654725.1,83429,83996,-,gene-SL1344_P2_0100,SL1344_P2_0100,15bc
SL1344_P3_0005,1,-1.277,1.7e-05,1.0,d1,HE654726.1,2856,3063,-,gene-SL1344_P3_0005,SL1344_P3_0005,15bc
clpA,1,-1.2064,1.7e-05,1.0,d1,FQ312003.1,979234,981511,+,gene-SL1344_0884,SL1344_0884,15bc
SL1344_0968,1,-1.2171,1.7e-05,1.0,d1,FQ312003.1,1072933,1073467,+,gene-SL1344_0968,SL1344_0968,15bc
sopD,3,-0.43194,0.000782,1.0,d1,FQ312003.1,3109159,3110113,+,gene-SL1344_2924,SL1344_2924,15bc
ssaR,1,-1.2054,1.7e-05,1.0,d1,FQ312003.1,1455595,1456243,+,gene-SL1344_1353,SL1344_1353,15bc
traO,2,-0.48532,1.7e-05,1.0,d1,HE654725.1,55143,56433,-,gene-SL1344_P2_0066,SL1344_P2_0066,15bc
SL1344_1071,1,-1.1373,1.7e-05,1.0,d1,FQ312003.1,1179254,1180361,+,gene-SL1344_1071,SL1344_1071,15bc
SL1344_3513,4,-0.65055,0.00262,1.0,d1,FQ312003.1,3737958,3738906,+,gene-SL1344_3513,SL1344_3513,15bc
sthA,3,-0.35657,0.000782,1.0,d1,FQ312003.1,4872674,4873358,-,gene-SL1344_4521,SL1344_4521,15bc
yciE,1,-1.1458,1.7e-05,1.0,d1,FQ312003.1,1783259,1783766,+,gene-SL1344_1661,SL1344_1661,15bc
SL1344_2174,2,-0.9674,1.7e-05,1.0,d1,FQ312003.1,2291981,2292869,+,gene-SL1344_2174,SL1344_2174,15bc
SL1344_1965,2,0.75893,1.7e-05,2.9e-05,d1,FQ312003.1,2070184,2071393,-,gene-SL1344_1965,SL1344_1965,15bc
celF,1,-1.1093,1.7e-05,1.0,d1,FQ312003.1,1351796,1353152,+,gene-SL1344_1251,SL1344_1251,15bc
SL1344_4469,1,-1.0701,1.7e-05,1.0,d1,FQ312003.1,4817209,4818046,+,gene-SL1344_4469,SL1344_4469,15bc
SL1344_0861,2,-1.2768,0.011841,1.0,d1,FQ312003.1,955158,955479,+,gene-SL1344_0861,SL1344_0861,15bc
srfB,1,-1.0633,1.7e-05,1.0,d1,FQ312003.1,1637947,1640929,+,gene-SL1344_1525,SL1344_1525,15bc
yaeA,1,-1.1899,1.7e-05,1.0,d1,HE654725.1,4554,4788,+,gene-SL1344_P2_0007,SL1344_P2_0007,15bc
ssaU,1,-1.1049,1.7e-05,1.0,d1,FQ312003.1,1457282,1458341,+,gene-SL1344_1356,SL1344_1356,15bc
yeeI,1,-1.1077,1.7e-05,1.0,d1,FQ312003.1,2080065,2080863,+,gene-SL1344_1977,SL1344_1977,15bc
yeaH,1,-1.1748,1.7e-05,1.0,d1,FQ312003.1,1317271,1318558,-,gene-SL1344_1219,SL1344_1219,15bc
SL1344_0708,1,-1.0938,1.7e-05,1.0,d1,FQ312003.1,791186,793082,+,gene-SL1344_0708,SL1344_0708,15bc
sseK3,1,-1.0816,1.7e-05,1.0,d1,FQ312003.1,2040502,2041510,+,gene-SL1344_1928,SL1344_1928,15bc
narU,1,-1.1046,1.7e-05,1.0,d1,FQ312003.1,1616059,1617448,+,gene-SL1344_1507,SL1344_1507,15bc
yncC,1,-1.0546,1.7e-05,1.0,d1,FQ312003.1,1632949,1633615,-,gene-SL1344_1519,SL1344_1519,15bc
SL1344_1070,1,-1.0863,1.7e-05,1.0,d1,FQ312003.1,1177963,1179244,+,gene-SL1344_1070,SL1344_1070,15bc
pphB,1,-1.0844,1.7e-05,1.0,d1,FQ312003.1,3071346,3072003,+,gene-SL1344_2886,SL1344_2886,15bc
SL1344_2966,3,-0.68365,0.000782,0.88542,d1,FQ312003.1,3159338,3160253,+,gene-SL1344_2966,SL1344_2966,15bc
ydiF,2,-0.67074,0.011841,1.0,d1,FQ312003.1,1394720,1396316,-,gene-SL1344_1291,SL1344_1291,15bc
marC,1,-1.0603,1.7e-05,1.0,d1,FQ312003.1,1555042,1555708,+,gene-SL1344_1451,SL1344_1451,15bc
ssrA,6,-0.34331,0.000835,1.0,d1,FQ312003.1,1433687,1436450,-,gene-SL1344_1326,SL1344_1326,15bc
rci,3,-0.33947,0.000782,1.0,d1,HE654725.1,68912,70067,-,gene-SL1344_P2_0080,SL1344_P2_0080,15bc
ynaI,1,-1.0356,1.7e-05,1.0,d1,FQ312003.1,1713624,1714656,+,gene-SL1344_1594,SL1344_1594,15bc
ycjA,1,-1.0974,1.7e-05,1.0,d1,HE654725.1,24120,26085,+,gene-SL1344_P2_0036,SL1344_P2_0036,15bc
ramR,1,-1.0243,1.7e-05,1.0,d1,FQ312003.1,637633,638215,-,gene-SL1344_0568,SL1344_0568,15bc
parA,1,-1.049,1.7e-05,1.0,d1,HE654724.1,48817,50023,-,gene-SL1344_P1_0055,SL1344_P1_0055,15bc
parA,1,-1.049,1.7e-05,1.0,d1,HE654725.1,14222,14855,+,gene-SL1344_P2_0019,SL1344_P2_0019,15bc
yehR,1,-1.0126,1.7e-05,1.0,d1,FQ312003.1,2249728,2250187,+,gene-SL1344_2133,SL1344_2133,15bc
mig-3,1,-1.0028,1.7e-05,1.0,d1,FQ312003.1,1921043,1921925,-,gene-SL1344_1800,SL1344_1800,15bc
ssaB,1,-1.0724,1.7e-05,1.0,d1,FQ312003.1,1436850,1437252,+,gene-SL1344_1327,SL1344_1327,15bc
pilR,5,-0.23794,0.000275,1.0,d1,HE654725.1,74137,75235,-,gene-SL1344_P2_0089,SL1344_P2_0089,15bc
SL1344_2173,3,-0.65968,0.000782,1.0,d1,FQ312003.1,2290397,2291765,-,gene-SL1344_2173,SL1344_2173,15bc
SL1344_1565,1,-0.95633,1.7e-05,1.0,d1,FQ312003.1,1682183,1682915,+,gene-SL1344_1565,SL1344_1565,15bc
SL1344_1263,1,-0.9764,1.7e-05,1.0,d1,FQ312003.1,1363970,1364930,-,gene-SL1344_1263,SL1344_1263,15bc
ydhO,1,-0.94344,1.7e-05,1.0,d1,FQ312003.1,1466972,1467827,-,gene-SL1344_1364,SL1344_1364,15bc
smpB,1,-1.0565,1.7e-05,1.0,d1,FQ312003.1,2837671,2838154,+,gene-SL1344_2660,SL1344_2660,15bc
SL1344_1713,1,-0.97227,1.7e-05,1.0,d1,FQ312003.1,1839920,1841186,-,gene-SL1344_1713,SL1344_1713,15bc
SL1344_1472,1,-0.97524,1.7e-05,1.0,d1,FQ312003.1,1575172,1576459,-,gene-SL1344_1472,SL1344_1472,15bc
ssaC,6,-0.48155,0.000835,1.0,d1,FQ312003.1,1437253,1438747,+,gene-SL1344_1328,SL1344_1328,15bc
SL1344_1597,1,-0.92125,1.7e-05,1.0,d1,FQ312003.1,1716545,1717103,-,gene-SL1344_1597,SL1344_1597,15bc
SL1344_1780,1,-0.95533,1.7e-05,1.0,d1,FQ312003.1,1907696,1907936,+,gene-SL1344_1780,SL1344_1780,15bc
SL1344_P3_0012,2,0.51856,0.011841,2.9e-05,d1,HE654726.1,6503,7043,+,gene-SL1344_P3_0012,SL1344_P3_0012,15bc
ygiK,2,-0.67761,0.011841,1.0,d1,FQ312003.1,3353818,3355126,+,gene-SL1344_3145,SL1344_3145,15bc
mdlB,1,-1.0401,1.7e-05,1.0,d1,FQ312003.1,518017,519799,+,gene-SL1344_0455,SL1344_0455,15bc
SL1344_1678,1,-0.92505,1.7e-05,1.0,d1,FQ312003.1,1798159,1798474,+,gene-SL1344_1678,SL1344_1678,15bc
SL1344_1786,1,-0.93268,1.7e-05,1.0,d1,FQ312003.1,1911710,1912187,+,gene-SL1344_1786,SL1344_1786,15bc
SL1344_4523,2,-0.50152,0.011841,1.0,d1,FQ312003.1,4874312,4874984,-,gene-SL1344_4523,SL1344_4523,15bc
ssaG,1,-0.9102,1.7e-05,1.0,d1,FQ312003.1,1446388,1446604,+,gene-SL1344_1340,SL1344_1340,15bc
ygcF,1,-0.87417,1.7e-05,1.0,d1,FQ312003.1,3118019,3118691,-,gene-SL1344_2930,SL1344_2930,15bc
SL1344_4395,2,-0.51786,0.011841,1.0,d1,FQ312003.1,4727848,4728853,-,gene-SL1344_4395,SL1344_4395,15bc
envE,1,-0.86614,1.7e-05,1.0,d1,FQ312003.1,1286748,1287270,-,gene-SL1344_1181,SL1344_1181,15bc
SL1344_2134,2,-0.47741,0.011841,1.0,d1,FQ312003.1,2250358,2250889,+,gene-SL1344_2134,SL1344_2134,15bc
SL1344_0987,4,-0.48297,0.00262,1.0,d1,FQ312003.1,1089343,1092694,+,gene-SL1344_0987,SL1344_0987,15bc
narG,1,-0.86933,1.7e-05,1.0,d1,FQ312003.1,1815265,1819009,-,gene-SL1344_1692,SL1344_1692,15bc
yfbQ,1,-0.85241,1.7e-05,1.0,d1,FQ312003.1,2439710,2440925,+,gene-SL1344_2300,SL1344_2300,15bc
sopE2,1,-0.8753,1.7e-05,1.0,d1,FQ312003.1,1909579,1910302,-,gene-SL1344_1784,SL1344_1784,15bc
SL1344_1635,1,-0.86525,1.7e-05,1.0,d1,FQ312003.1,1755465,1755678,+,gene-SL1344_1635,SL1344_1635,15bc
strB,2,0.9241,0.011841,2.9e-05,d1,HE654726.1,7014,7860,-,gene-SL1344_P3_0013,SL1344_P3_0013,15bc
ytfM,1,-0.8047,1.7e-05,1.0,d1,FQ312003.1,4666632,4668366,+,gene-SL1344_4342,SL1344_4342,15bc
SL1344_0972,1,-0.82596,1.7e-05,1.0,d1,FQ312003.1,1077232,1079314,+,gene-SL1344_0972,SL1344_0972,15bc
SL1344_1811,1,-0.82958,1.7e-05,1.0,d1,FQ312003.1,1927959,1928616,+,gene-SL1344_1811,SL1344_1811,15bc
traP,1,-0.79651,1.7e-05,1.0,d1,HE654724.1,27211,27808,-,gene-SL1344_P1_0027,SL1344_P1_0027,15bc
