Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
yhbE,2,-0.73463,0.740273,0.999995,d1,FQ312003.1,3492822,3493833,-,gene-SL1344_3274,SL1344_3274,5bc
sdhD,2,-0.46735,0.740273,0.999995,d1,FQ312003.1,797785,798133,+,gene-SL1344_0715,SL1344_0715,5bc
acrB,1,-2.2216,0.62448,0.999995,d1,FQ312003.1,528734,531884,-,gene-SL1344_0468,SL1344_0468,5bc
SL1344_4471,1,-1.1685,0.716285,0.999995,d1,FQ312003.1,4819137,4820148,+,gene-SL1344_4471,SL1344_4471,5bc
ssrA,5,-0.35352,0.898526,0.999995,d1,FQ312003.1,1433687,1436450,-,gene-SL1344_1326,SL1344_1326,5bc
lysP,1,-1.3133,0.728559,0.999995,d1,FQ312003.1,2296603,2298073,-,gene-SL1344_2177,SL1344_2177,5bc
wcaK,3,-0.42781,0.835471,0.999995,d1,FQ312003.1,2180373,2181654,-,gene-SL1344_2078,SL1344_2078,5bc
rne,1,-2.6622,0.728559,0.999995,d1,FQ312003.1,1224495,1227699,-,gene-SL1344_1122,SL1344_1122,5bc
hha,1,-1.9532,0.728559,0.999995,d1,FQ312003.1,527618,527837,-,gene-SL1344_0466,SL1344_0466,5bc
metJ,1,-1.9228,0.728559,0.999995,d1,FQ312003.1,4330568,4330886,-,gene-SL1344_4048,SL1344_4048,5bc
rfbK,1,-1.6046,0.736861,0.999995,d1,FQ312003.1,2160147,2161581,-,gene-SL1344_2060,SL1344_2060,5bc
hemX,1,-1.0485,0.740273,0.999995,d1,FQ312003.1,4164665,4165835,-,gene-SL1344_3891,SL1344_3891,5bc
sucA,1,-1.6579,0.740273,0.999995,d1,FQ312003.1,801155,803957,+,gene-SL1344_0718,SL1344_0718,5bc
SL1344_4239,1,-0.7157,0.740273,0.999995,d1,FQ312003.1,4569885,4570152,-,gene-SL1344_4239,SL1344_4239,5bc
SL1344_1300,1,-0.91301,0.740273,0.999995,d1,FQ312003.1,1406408,1406819,+,gene-SL1344_1300,SL1344_1300,5bc
recA,1,-1.8171,0.740273,0.999995,d1,FQ312003.1,2997429,2998491,-,gene-SL1344_2809,SL1344_2809,5bc
malQ,1,-0.73135,0.740273,0.999995,d1,FQ312003.1,3693346,3695425,-,gene-SL1344_3480,SL1344_3480,5bc
trbA,1,-1.4805,0.740273,0.999995,d1,HE654725.1,40420,41629,-,gene-SL1344_P2_0052,SL1344_P2_0052,5bc
hemY,1,-0.73203,0.791486,0.999995,d1,FQ312003.1,4163466,4164606,-,gene-SL1344_3890,SL1344_3890,5bc
SL1344_2881,1,-0.79271,0.791486,0.999995,d1,FQ312003.1,3068272,3068620,+,gene-SL1344_2881,SL1344_2881,5bc
SL1344_1761,1,-0.7465,0.794761,0.999995,d1,FQ312003.1,1887925,1888786,+,gene-SL1344_1761,SL1344_1761,5bc
apt,1,-0.8827,0.798552,0.999995,d1,FQ312003.1,539729,540281,+,gene-SL1344_0476,SL1344_0476,5bc
clpA,1,-0.75501,0.798552,0.999995,d1,FQ312003.1,979234,981511,+,gene-SL1344_0884,SL1344_0884,5bc
yciT,1,-0.83843,0.81353,0.999995,d1,FQ312003.1,1755764,1756517,+,gene-SL1344_1636,SL1344_1636,5bc
SL1344_2745,4,-0.20841,0.969272,0.999995,d1,FQ312003.1,2924045,2925920,+,gene-SL1344_2745,SL1344_2745,5bc
prgK,4,-0.43777,0.969272,0.999995,d1,FQ312003.1,3037571,3038330,-,gene-SL1344_2851,SL1344_2851,5bc
dapB,1,-0.65554,0.835471,0.999995,d1,FQ312003.1,74019,74841,+,gene-SL1344_0065,SL1344_0065,5bc
agp,1,-0.63281,0.835471,0.999995,d1,FQ312003.1,1160021,1161263,+,gene-SL1344_1056,SL1344_1056,5bc
SL1344_1778,1,-0.73934,0.835471,0.999995,d1,FQ312003.1,1903425,1906065,+,gene-SL1344_1778,SL1344_1778,5bc
lplA,1,-1.0738,0.835471,0.999995,d1,FQ312003.1,4851992,4853009,-,gene-SL1344_4503,SL1344_4503,5bc
oppA,1,-0.64147,0.835471,0.999995,d1,FQ312003.1,1796460,1798092,-,gene-SL1344_1677,SL1344_1677,5bc
slrP,4,-0.39905,0.969272,0.999995,d1,FQ312003.1,866198,868496,+,gene-SL1344_0776,SL1344_0776,5bc
pagO,3,-0.30327,0.969272,0.999995,d1,FQ312003.1,1917074,1917989,+,gene-SL1344_1793,SL1344_1793,5bc
SL1344_4523,2,-0.50533,0.920221,0.999995,d1,FQ312003.1,4874312,4874984,-,gene-SL1344_4523,SL1344_4523,5bc
sipB,1,-0.71383,0.87102,0.999995,d1,FQ312003.1,3051689,3053471,-,gene-SL1344_2864,SL1344_2864,5bc
nhaB,1,-0.65614,0.87102,0.999995,d1,FQ312003.1,1863680,1865225,+,gene-SL1344_1734,SL1344_1734,5bc
yliD,1,-0.64167,0.87102,0.999995,d1,FQ312003.1,921787,922699,+,gene-SL1344_0827,SL1344_0827,5bc
ycaJ,1,-0.67385,0.87102,0.999995,d1,FQ312003.1,998756,1000100,+,gene-SL1344_0900,SL1344_0900,5bc
kdpD,1,-0.62319,0.87102,0.999995,d1,FQ312003.1,766423,769108,-,gene-SL1344_0685,SL1344_0685,5bc
aceE,1,-1.2704,0.87102,0.999995,d1,FQ312003.1,176243,178907,+,gene-SL1344_0152,SL1344_0152,5bc
yncB,1,-0.96599,0.87102,0.999995,d1,FQ312003.1,1633948,1634986,-,gene-SL1344_1520,SL1344_1520,5bc
proA,1,-0.67563,0.896855,0.999995,d1,FQ312003.1,366907,368158,+,gene-SL1344_0318,SL1344_0318,5bc
SL1344_0844,1,-0.54759,0.898526,0.999995,d1,FQ312003.1,939853,941065,-,gene-SL1344_0844,SL1344_0844,5bc
yfiE,1,-0.60712,0.898526,0.999995,d1,FQ312003.1,2784667,2785567,-,gene-SL1344_2608,SL1344_2608,5bc
SL1344_2751,1,-1.1067,0.898526,0.999995,d1,FQ312003.1,2930360,2930999,-,gene-SL1344_2751,SL1344_2751,5bc
gltP,2,-0.87054,0.946915,0.999995,d1,FQ312003.1,4544307,4545618,+,gene-SL1344_4219,SL1344_4219,5bc
sinR,3,-0.26633,0.969272,0.999995,d1,FQ312003.1,348087,349035,+,gene-SL1344_0300,SL1344_0300,5bc
nuoC,1,-0.66689,0.920221,0.999995,d1,FQ312003.1,2434203,2436006,-,gene-SL1344_2295,SL1344_2295,5bc
pduF,1,-0.49146,0.920221,0.999995,d1,FQ312003.1,2113241,2114036,-,gene-SL1344_2013,SL1344_2013,5bc
SL1344_1565,1,-1.0499,0.920221,0.999995,d1,FQ312003.1,1682183,1682915,+,gene-SL1344_1565,SL1344_1565,5bc
SL1344_0741,1,-0.46478,0.920221,0.999995,d1,FQ312003.1,826599,827526,-,gene-SL1344_0741,SL1344_0741,5bc
recO,1,-0.46771,0.920651,0.999995,d1,FQ312003.1,2720901,2721630,-,gene-SL1344_2541,SL1344_2541,5bc
yhhL,1,-0.55399,0.920651,0.999995,d1,FQ312003.1,3762251,3762524,+,gene-SL1344_3538,SL1344_3538,5bc
ydcG,1,-0.47922,0.920651,0.999995,d1,FQ312003.1,1666679,1668335,-,gene-SL1344_1552,SL1344_1552,5bc
ssaD,1,-0.53197,0.923306,0.999995,d1,FQ312003.1,1438727,1439939,+,gene-SL1344_1329,SL1344_1329,5bc
SL1344_1560,1,-0.46072,0.946915,0.999995,d1,FQ312003.1,1677003,1677720,-,gene-SL1344_1560,SL1344_1560,5bc
ydiJ,1,-0.47713,0.969272,0.999995,d1,FQ312003.1,1403355,1406412,+,gene-SL1344_1299,SL1344_1299,5bc
SL1344_0640,2,-0.54639,0.969272,0.999995,d1,FQ312003.1,713954,715883,+,gene-SL1344_0640,SL1344_0640,5bc
pflB,1,-0.49841,0.969272,0.999995,d1,FQ312003.1,1011662,1013945,-,gene-SL1344_0910,SL1344_0910,5bc
SL1344_3499,1,-0.38411,0.969272,0.999995,d1,FQ312003.1,3718351,3719257,+,gene-SL1344_3499,SL1344_3499,5bc
ycfM,1,-0.40111,0.969272,0.999995,d1,FQ312003.1,1247294,1247933,+,gene-SL1344_1144,SL1344_1144,5bc
ydcP,1,-0.47618,0.969272,0.999995,d1,FQ312003.1,1650488,1652453,-,gene-SL1344_1534,SL1344_1534,5bc
yfiN,1,-0.36302,0.969272,0.999995,d1,FQ312003.1,2813908,2815129,+,gene-SL1344_2630,SL1344_2630,5bc
ugtL,2,-0.49655,0.969272,0.999995,d1,FQ312003.1,1648098,1648497,-,gene-SL1344_1531,SL1344_1531,5bc
ycaP,1,-0.38885,0.969272,0.999995,d1,FQ312003.1,1017163,1017856,+,gene-SL1344_0913,SL1344_0913,5bc
pfkB,1,-0.42982,0.969272,0.999995,d1,FQ312003.1,1361942,1362875,-,gene-SL1344_1261,SL1344_1261,5bc
cyoA,1,-0.39012,0.969272,0.999995,d1,FQ312003.1,496676,497633,-,gene-SL1344_0437,SL1344_0437,5bc
ybhM,1,-0.35288,0.969272,0.999995,d1,FQ312003.1,873494,874202,+,gene-SL1344_0784,SL1344_0784,5bc
SL1344_2115,1,-0.38438,0.969272,0.999995,d1,FQ312003.1,2230831,2231167,-,gene-SL1344_2115,SL1344_2115,5bc
ssaE,1,-0.37214,0.969272,0.999995,d1,FQ312003.1,1439946,1440189,+,gene-SL1344_1330,SL1344_1330,5bc
ycjE,1,-0.40897,0.969272,0.999995,d1,FQ312003.1,1748571,1748871,+,gene-SL1344_1630,SL1344_1630,5bc
SL1344_1564,2,-0.30138,0.969272,0.999995,d1,FQ312003.1,1681511,1682159,+,gene-SL1344_1564,SL1344_1564,5bc
hrpA,1,-0.38551,0.969272,0.999995,d1,FQ312003.1,1688186,1692089,-,gene-SL1344_1571,SL1344_1571,5bc
SL1344_1599,2,-0.74541,0.969272,0.999995,d1,FQ312003.1,1718052,1720035,-,gene-SL1344_1599,SL1344_1599,5bc
SL1344_1976,2,-0.35496,0.969272,0.999995,d1,FQ312003.1,2078784,2079774,+,gene-SL1344_1976,SL1344_1976,5bc
yeaM,1,-0.39177,0.969272,0.999995,d1,FQ312003.1,1313039,1313834,+,gene-SL1344_1215,SL1344_1215,5bc
pipA,2,-0.25217,0.969272,0.999995,d1,FQ312003.1,1131869,1132550,-,gene-SL1344_1026,SL1344_1026,5bc
nhaR,1,-0.37363,0.969272,0.999995,d1,FQ312003.1,47417,48317,+,gene-SL1344_0041,SL1344_0041,5bc
sipD,5,-0.17537,0.969272,0.999995,d1,FQ312003.1,3049330,3050362,-,gene-SL1344_2862,SL1344_2862,5bc
SL1344_2311,1,-0.35531,0.969272,0.999995,d1,FQ312003.1,2452637,2454029,-,gene-SL1344_2311,SL1344_2311,5bc
feoA,1,-0.28473,0.969272,0.999995,d1,FQ312003.1,3685411,3685639,+,gene-SL1344_3472,SL1344_3472,5bc
cyoB,1,-0.3461,0.969272,0.999995,d1,FQ312003.1,494674,496666,-,gene-SL1344_0436,SL1344_0436,5bc
SL1344_1929,1,-0.38633,0.969272,0.999995,d1,FQ312003.1,2041794,2042394,-,gene-SL1344_1929,SL1344_1929,5bc
ycfS,1,-0.37464,0.969272,0.999995,d1,FQ312003.1,1253923,1254889,-,gene-SL1344_1152,SL1344_1152,5bc
invA,7,-0.088346,0.969272,0.999995,d1,FQ312003.1,3060975,3063033,-,gene-SL1344_2875,SL1344_2875,5bc
stjB,1,-0.3266,0.969272,0.999995,d1,FQ312003.1,4847046,4849455,-,gene-SL1344_4499,SL1344_4499,5bc
tdk,1,-0.35309,0.969272,0.999995,d1,FQ312003.1,1802855,1803473,-,gene-SL1344_1681,SL1344_1681,5bc
otsA,1,-0.35848,0.969272,0.999995,d1,FQ312003.1,1980866,1982288,-,gene-SL1344_1862,SL1344_1862,5bc
phsC,1,-0.38068,0.969272,0.999995,d1,FQ312003.1,2135035,2135800,-,gene-SL1344_2039,SL1344_2039,5bc
nixA,2,-0.21418,0.969272,0.999995,d1,FQ312003.1,2953788,2954802,-,gene-SL1344_2767,SL1344_2767,5bc
traU,2,-0.40524,0.969272,0.999995,d1,HE654724.1,20637,21630,-,gene-SL1344_P1_0019,SL1344_P1_0019,5bc
traU,2,-0.40524,0.969272,0.999995,d1,HE654725.1,49287,52332,-,gene-SL1344_P2_0060,SL1344_P2_0060,5bc
ygdH,1,-0.27047,0.969272,0.999995,d1,FQ312003.1,3140304,3141669,+,gene-SL1344_2949,SL1344_2949,5bc
hin,1,-0.28911,0.969272,0.999995,d1,FQ312003.1,2937417,2937990,+,gene-SL1344_2757,SL1344_2757,5bc
SL1344_1330A,1,-0.30981,0.969272,0.999995,d1,FQ312003.1,1366410,1366617,+,gene-SL1344_1330A,SL1344_1330A,5bc
norV,1,-0.26822,0.969272,0.999995,d1,FQ312003.1,3007646,3009086,+,gene-SL1344_2820,SL1344_2820,5bc
thiK,1,-0.30538,0.969272,0.999995,d1,FQ312003.1,1247913,1248738,+,gene-SL1344_1145,SL1344_1145,5bc
SL1344_0638,1,-0.29118,0.969272,0.999995,d1,FQ312003.1,711711,712884,+,gene-SL1344_0638,SL1344_0638,5bc
fimW,2,-0.37756,0.969272,0.999995,d1,FQ312003.1,612193,612790,-,gene-SL1344_0545,SL1344_0545,5bc
SL1344_2250,1,-0.31024,0.969272,0.999995,d1,FQ312003.1,2384251,2385130,+,gene-SL1344_2250,SL1344_2250,5bc
orgA,2,-0.35518,0.969272,0.999995,d1,FQ312003.1,3037000,3037600,-,gene-SL1344_2850,SL1344_2850,5bc
ycaD,1,-0.2977,0.969272,0.999995,d1,FQ312003.1,1006174,1007323,+,gene-SL1344_0905,SL1344_0905,5bc
sseE,1,-0.34367,0.969272,0.999995,d1,FQ312003.1,1443908,1444325,+,gene-SL1344_1336,SL1344_1336,5bc
stfA,1,-0.30319,0.969272,0.999995,d1,FQ312003.1,230652,231213,+,gene-SL1344_0196,SL1344_0196,5bc
stcC,3,-0.034293,0.969272,0.999995,d1,FQ312003.1,2241570,2244060,-,gene-SL1344_2127,SL1344_2127,5bc
yegN,1,-0.352,0.969272,0.999995,d1,FQ312003.1,2213240,2216363,+,gene-SL1344_2104,SL1344_2104,5bc
adhP,2,-0.37874,0.969272,0.999995,d1,FQ312003.1,1604727,1605657,+,gene-SL1344_1497,SL1344_1497,5bc
SL1344_0649,1,-0.30591,0.969272,0.999995,d1,FQ312003.1,723698,724937,-,gene-SL1344_0649,SL1344_0649,5bc
trpE,1,-0.37331,0.969272,0.999995,d1,FQ312003.1,1775402,1776965,+,gene-SL1344_1654,SL1344_1654,5bc
ssaC,2,-0.22555,0.969272,0.999995,d1,FQ312003.1,1437253,1438747,+,gene-SL1344_1328,SL1344_1328,5bc
ydgF,1,-0.2867,0.969272,0.999995,d1,FQ312003.1,1517103,1517466,+,gene-SL1344_1412,SL1344_1412,5bc
SL1344_4203,1,-0.28047,0.969272,0.999995,d1,FQ312003.1,4526422,4527091,+,gene-SL1344_4203,SL1344_4203,5bc
nifJ,1,-0.29407,0.969272,0.999995,d1,FQ312003.1,1698977,1702502,+,gene-SL1344_1581,SL1344_1581,5bc
pbpC,1,-0.24389,0.969272,0.999995,d1,FQ312003.1,2663162,2665478,-,gene-SL1344_2493,SL1344_2493,5bc
wcaF,1,-0.3182,0.969272,0.999995,d1,FQ312003.1,2191463,2192018,-,gene-SL1344_2087,SL1344_2087,5bc
STnc520,1,-0.26481,0.969272,0.999995,d1,FQ312003.1,1290589,1290674,-,gene-STnc520,,5bc
yggB,1,-0.24392,0.969272,0.999995,d1,FQ312003.1,3249143,3250004,-,gene-SL1344_3043,SL1344_3043,5bc
SL1344_1973,1,-0.30918,0.969272,0.999995,d1,FQ312003.1,2077109,2077943,+,gene-SL1344_1973,SL1344_1973,5bc
ydiM,2,-0.2522,0.969272,0.999995,d1,FQ312003.1,1399803,1401015,-,gene-SL1344_1296,SL1344_1296,5bc
sseF,1,-0.30289,0.969272,0.999995,d1,FQ312003.1,1444826,1445609,+,gene-SL1344_1338,SL1344_1338,5bc
hilA,1,-0.23184,0.969272,0.999995,d1,FQ312003.1,3042431,3044093,+,gene-SL1344_2856,SL1344_2856,5bc
SL1344_2752,1,-0.22792,0.969272,0.999995,d1,FQ312003.1,2930995,2932978,-,gene-SL1344_2752,SL1344_2752,5bc
celD,2,-0.17107,0.969272,0.999995,d1,FQ312003.1,1350907,1351672,+,gene-SL1344_1250,SL1344_1250,5bc
ptr,1,-0.27796,0.969272,0.999995,d1,FQ312003.1,3171107,3173996,-,gene-SL1344_2973,SL1344_2973,5bc
gtrBa,1,-0.26113,0.969272,0.999995,d1,FQ312003.1,615924,616851,-,gene-SL1344_0548,SL1344_0548,5bc
IsrA,2,-0.31764,0.969272,0.999995,d1,FQ312003.1,338815,339238,+,gene-IsrA,,5bc
SL1344_3061,1,-0.27257,0.969272,0.999995,d1,FQ312003.1,3268753,3269485,-,gene-SL1344_3061,SL1344_3061,5bc
SL1344_2536,1,-0.28545,0.969272,0.999995,d1,FQ312003.1,2717130,2718327,-,gene-SL1344_2536,SL1344_2536,5bc
orf245,1,-0.31102,0.969272,0.999995,d1,FQ312003.1,1420908,1421646,-,gene-SL1344_1315,SL1344_1315,5bc
ydiS,1,-0.27499,0.969272,0.999995,d1,FQ312003.1,1389062,1390349,-,gene-SL1344_1286,SL1344_1286,5bc
allB,1,-0.25619,0.969272,0.999995,d1,FQ312003.1,583445,584807,+,gene-SL1344_0516,SL1344_0516,5bc
sseC,1,-0.28765,0.969272,0.999995,d1,FQ312003.1,1441848,1443303,+,gene-SL1344_1334,SL1344_1334,5bc
SL1344_1873,1,-0.45818,0.969272,0.999995,d1,FQ312003.1,1990695,1992135,-,gene-SL1344_1873,SL1344_1873,5bc
shfC,2,-0.047011,0.969272,0.999995,d1,HE654725.1,70652,71006,+,gene-SL1344_P2_0083,SL1344_P2_0083,5bc
yecG,1,-0.25025,0.969272,0.999995,d1,FQ312003.1,1980420,1980849,+,gene-SL1344_1861,SL1344_1861,5bc
wzx,2,-0.3616,0.969272,0.999995,d1,FQ312003.1,2181675,2183154,-,gene-SL1344_2079,SL1344_2079,5bc
ydgA,1,-0.27414,0.969272,0.999995,d1,FQ312003.1,1496052,1497561,-,gene-SL1344_1396,SL1344_1396,5bc
ydgA,1,-0.27414,0.969272,0.999995,d1,HE654725.1,30310,31360,+,gene-SL1344_P2_0044,SL1344_P2_0044,5bc
hdeB,1,-0.34605,0.969272,0.999995,d1,FQ312003.1,1600410,1600740,-,gene-SL1344_1492,SL1344_1492,5bc
gip,2,-0.32246,0.969272,0.999995,d1,FQ312003.1,578748,579525,+,gene-SL1344_0511,SL1344_0511,5bc
stcA,1,-0.30775,0.969272,0.999995,d1,FQ312003.1,2244812,2245343,-,gene-SL1344_2129,SL1344_2129,5bc
SL1344_1970,1,-0.25942,0.969272,0.999995,d1,FQ312003.1,2075146,2075686,+,gene-SL1344_1970,SL1344_1970,5bc
pgtB,1,-0.27761,0.969272,0.999995,d1,FQ312003.1,2506213,2508220,-,gene-SL1344_2365,SL1344_2365,5bc
SL1344_2490,1,-0.27315,0.969272,0.999995,d1,FQ312003.1,2659200,2660010,-,gene-SL1344_2490,SL1344_2490,5bc
SL1344_2242,1,-0.25421,0.969272,0.999995,d1,FQ312003.1,2374472,2375675,-,gene-SL1344_2242,SL1344_2242,5bc
ldhA,1,-0.31422,0.969272,0.999995,d1,FQ312003.1,1696881,1697871,+,gene-SL1344_1577,SL1344_1577,5bc
SL1344_2109,2,-0.32527,0.969272,0.999995,d1,FQ312003.1,2223561,2224446,+,gene-SL1344_2109,SL1344_2109,5bc
ssrB,1,-0.27443,0.969272,0.999995,d1,FQ312003.1,1433018,1433657,-,gene-SL1344_1325,SL1344_1325,5bc
SL1344_1550,2,-0.37831,0.969272,0.999995,d1,FQ312003.1,1664694,1665897,-,gene-SL1344_1550,SL1344_1550,5bc
phoN,2,-0.32031,0.969272,0.999995,d1,FQ312003.1,4584168,4584921,-,gene-SL1344_4255,SL1344_4255,5bc
thiP,1,-0.24203,0.969272,0.999995,d1,FQ312003.1,124103,125714,-,gene-SL1344_0107,SL1344_0107,5bc
SL1344_1770,3,-0.19285,0.969272,0.999995,d1,FQ312003.1,1894787,1895027,+,gene-SL1344_1770,SL1344_1770,5bc
pduK,1,-0.22203,0.969272,0.999995,d1,FQ312003.1,2121037,2121520,+,gene-SL1344_2022,SL1344_2022,5bc
SL1344_1198,1,-0.24704,0.969272,0.999995,d1,FQ312003.1,1302692,1303340,+,gene-SL1344_1198,SL1344_1198,5bc
stjC,1,-0.24619,0.969272,0.999995,d1,FQ312003.1,4849468,4850089,-,gene-SL1344_4500,SL1344_4500,5bc
SL1344_0982,1,-0.2264,0.969272,0.999995,d1,FQ312003.1,1085990,1086488,+,gene-SL1344_0982,SL1344_0982,5bc
phoE,2,-0.23275,0.969272,0.999995,d1,FQ312003.1,364457,365510,-,gene-SL1344_0316,SL1344_0316,5bc
phsA,1,-0.26371,0.969272,0.999995,d1,FQ312003.1,2136389,2138666,-,gene-SL1344_2041,SL1344_2041,5bc
SL1344_1177,2,-0.23829,0.969272,0.999995,d1,FQ312003.1,1282935,1284060,+,gene-SL1344_1177,SL1344_1177,5bc
