Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
hybG,2,-2.0755,0.346431,1.0,d1,FQ312003.1,3327904,3328153,-,gene-SL1344_3117,SL1344_3117,15bc
sapG,1,-4.4873,6.6e-05,1.0,d1,FQ312003.1,3601252,3602629,+,gene-SL1344_3376,SL1344_3376,15bc
glgA,1,-0.93215,6.6e-05,1.0,d1,FQ312003.1,3722700,3724134,-,gene-SL1344_3502,SL1344_3502,15bc
tktA,1,-3.0544,6.6e-05,1.0,d1,FQ312003.1,3257112,3259059,-,gene-SL1344_3052,SL1344_3052,15bc
astE,1,-3.0139,6.6e-05,1.0,d1,FQ312003.1,1344105,1345074,+,gene-SL1344_1242,SL1344_1242,15bc
sapF,1,-3.2936,6.6e-05,1.0,d1,FQ312003.1,1745013,1745820,+,gene-SL1344_1626,SL1344_1626,15bc
SL1344_1066,2,-0.24058,0.346431,1.0,d1,FQ312003.1,1172763,1174260,-,gene-SL1344_1066,SL1344_1066,15bc
rpe,1,-4.1335,6.6e-05,1.0,d1,FQ312003.1,3659513,3660191,-,gene-SL1344_3450,SL1344_3450,15bc
recA,1,-2.6149,6.6e-05,1.0,d1,FQ312003.1,2997429,2998491,-,gene-SL1344_2809,SL1344_2809,15bc
lysC,1,-0.92405,6.6e-05,1.0,d1,FQ312003.1,4459758,4461108,-,gene-SL1344_4156,SL1344_4156,15bc
dcuB,1,-0.64648,6.6e-05,1.0,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,15bc
tsf,1,-1.2433,6.6e-05,1.0,d1,FQ312003.1,255275,256127,+,gene-SL1344_0218,SL1344_0218,15bc
rfbK,1,-0.58912,6.6e-05,1.0,d1,FQ312003.1,2160147,2161581,-,gene-SL1344_2060,SL1344_2060,15bc
envF,2,-0.64628,0.356039,1.0,d1,FQ312003.1,1285041,1285830,-,gene-SL1344_1179,SL1344_1179,15bc
SL1344_3618,1,-3.5896,6.6e-05,1.0,d1,FQ312003.1,3859523,3859811,-,gene-SL1344_3618,SL1344_3618,15bc
sprB,1,-0.6955,6.6e-05,1.0,d1,FQ312003.1,3033542,3034298,-,gene-SL1344_2846,SL1344_2846,15bc
gshA,1,-2.1371,6.6e-05,1.0,d1,FQ312003.1,2989510,2991067,-,gene-SL1344_2803,SL1344_2803,15bc
SL1344_3100,1,-1.3873,6.6e-05,1.0,d1,FQ312003.1,3306114,3307614,-,gene-SL1344_3100,SL1344_3100,15bc
SL1344_1930,3,-0.5424,0.263316,1.0,d1,FQ312003.1,2042363,2043959,-,gene-SL1344_1930,SL1344_1930,15bc
ssaQ,2,-0.25628,0.356039,1.0,d1,FQ312003.1,1454559,1455528,+,gene-SL1344_1352,SL1344_1352,15bc
SL1344_1983,2,-0.22802,0.356039,1.0,d1,FQ312003.1,2086386,2088117,+,gene-SL1344_1983,SL1344_1983,15bc
SL1344_1566,1,-0.72745,0.346431,1.0,d1,FQ312003.1,1682911,1683592,+,gene-SL1344_1566,SL1344_1566,15bc
SL1344_2258,1,-0.61041,0.346431,1.0,d1,FQ312003.1,2393755,2394559,-,gene-SL1344_2258,SL1344_2258,15bc
SL1344_1929,2,-0.39375,0.356039,1.0,d1,FQ312003.1,2041794,2042394,-,gene-SL1344_1929,SL1344_1929,15bc
cpxR,1,-0.56211,0.346431,1.0,d1,FQ312003.1,4291183,4291882,-,gene-SL1344_4008,SL1344_4008,15bc
rfbB,1,-0.60765,0.346431,1.0,d1,FQ312003.1,2175209,2176295,-,gene-SL1344_2074,SL1344_2074,15bc
stcB,2,-0.37036,0.356039,1.0,d1,FQ312003.1,2244073,2244757,-,gene-SL1344_2128,SL1344_2128,15bc
sipA,6,-0.26193,0.484471,1.0,d1,FQ312003.1,3047254,3049312,-,gene-SL1344_2861,SL1344_2861,15bc
ytgA,2,-0.23854,0.356039,1.0,d1,FQ312003.1,4734973,4735462,-,gene-SL1344_4402,SL1344_4402,15bc
fes,1,-2.7275,0.346431,1.0,d1,FQ312003.1,643489,644704,+,gene-SL1344_0574,SL1344_0574,15bc
yhbY,1,-0.57116,0.346431,1.0,d1,FQ312003.1,3488896,3489190,+,gene-SL1344_3270,SL1344_3270,15bc
oat,1,-1.0844,0.346431,1.0,d1,FQ312003.1,3405499,3406789,+,gene-SL1344_3191,SL1344_3191,15bc
SL1344_3092,6,-0.173,0.484471,1.0,d1,FQ312003.1,3297527,3298853,-,gene-SL1344_3092,SL1344_3092,15bc
lysR,1,-0.47691,0.346431,1.0,d1,FQ312003.1,3195536,3196472,+,gene-SL1344_2992,SL1344_2992,15bc
ycjF,1,-0.63847,0.346431,1.0,d1,FQ312003.1,1734722,1735784,-,gene-SL1344_1614,SL1344_1614,15bc
recN,1,-0.6012,0.346431,1.0,d1,FQ312003.1,2834451,2836113,+,gene-SL1344_2656,SL1344_2656,15bc
SL1344_0846,1,-0.53228,0.346431,1.0,d1,FQ312003.1,941969,943655,-,gene-SL1344_0846,SL1344_0846,15bc
oppB,1,-1.9055,0.346431,1.0,d1,FQ312003.1,1795418,1796339,-,gene-SL1344_1676,SL1344_1676,15bc
fumA,1,-0.76547,0.346431,1.0,d1,FQ312003.1,1499038,1500685,+,gene-SL1344_1398,SL1344_1398,15bc
gtrAb,2,-2.9595,0.356039,0.497428,d1,FQ312003.1,4448207,4448534,-,gene-SL1344_4141,SL1344_4141,15bc
fucP,1,-0.70602,0.346431,1.0,d1,FQ312003.1,3148333,3149650,+,gene-SL1344_2955,SL1344_2955,15bc
mig-3,1,-0.73459,0.346431,1.0,d1,FQ312003.1,1921043,1921925,-,gene-SL1344_1800,SL1344_1800,15bc
yeiU,1,-0.50331,0.346431,1.0,d1,FQ312003.1,2310240,2310960,+,gene-SL1344_2190,SL1344_2190,15bc
SL1344_4001,1,-0.47717,0.346431,1.0,d1,FQ312003.1,4284830,4286138,-,gene-SL1344_4001,SL1344_4001,15bc
putA,1,-0.45142,0.346431,1.0,d1,FQ312003.1,1163918,1167881,-,gene-SL1344_1062,SL1344_1062,15bc
galF,1,-0.52061,0.346431,1.0,d1,FQ312003.1,2176671,2177694,-,gene-SL1344_2075,SL1344_2075,15bc
ssaM,1,-0.45669,0.346431,1.0,d1,FQ312003.1,1450154,1450523,+,gene-SL1344_1347,SL1344_1347,15bc
SL1344_1588,1,-0.4439,0.346431,1.0,d1,FQ312003.1,1708129,1709284,-,gene-SL1344_1588,SL1344_1588,15bc
cybB,4,-0.20115,0.376501,1.0,d1,FQ312003.1,1686675,1687206,-,gene-SL1344_1569,SL1344_1569,15bc
yddX,1,-0.39025,0.346431,1.0,d1,FQ312003.1,1602033,1602249,+,gene-SL1344_1494,SL1344_1494,15bc
ompD,1,-1.4441,0.346431,1.0,d1,FQ312003.1,1611986,1613114,+,gene-SL1344_1503,SL1344_1503,15bc
gudD,1,-0.53532,0.346431,1.0,d1,FQ312003.1,3132001,3133342,-,gene-SL1344_2941,SL1344_2941,15bc
ydeJ,1,-0.45795,0.346431,1.0,d1,FQ312003.1,1549229,1549757,-,gene-SL1344_1444,SL1344_1444,15bc
SL1344_P1_0064,1,-0.40793,0.346431,1.0,d1,HE654724.1,58659,59685,+,gene-SL1344_P1_0064,SL1344_P1_0064,15bc
SL1344_1579,1,-0.40289,0.346431,1.0,d1,FQ312003.1,1698435,1698591,-,gene-SL1344_1579,SL1344_1579,15bc
ssaD,1,-0.48254,0.346431,1.0,d1,FQ312003.1,1438727,1439939,+,gene-SL1344_1329,SL1344_1329,15bc
ssaR,1,-0.44627,0.346431,1.0,d1,FQ312003.1,1455595,1456243,+,gene-SL1344_1353,SL1344_1353,15bc
fimW,1,-0.38094,0.346431,1.0,d1,FQ312003.1,612193,612790,-,gene-SL1344_0545,SL1344_0545,15bc
rfc,1,-0.31506,0.346431,1.0,d1,FQ312003.1,1366939,1368163,-,gene-SL1344_1266,SL1344_1266,15bc
celF,1,-0.43759,0.346431,1.0,d1,FQ312003.1,1351796,1353152,+,gene-SL1344_1251,SL1344_1251,15bc
trpS,1,-0.61882,0.346431,1.0,d1,FQ312003.1,3657765,3658770,-,gene-SL1344_3448,SL1344_3448,15bc
pilB,1,-0.45189,0.346431,1.0,d1,FQ312003.1,166322,167708,-,gene-SL1344_0143,SL1344_0143,15bc
yciA,1,-0.39699,0.346431,1.0,d1,FQ312003.1,1787651,1788053,+,gene-SL1344_1667,SL1344_1667,15bc
SL1344_0706,1,-0.38146,0.346431,1.0,d1,FQ312003.1,788324,790103,+,gene-SL1344_0706,SL1344_0706,15bc
gtgE,3,-0.20201,0.515868,1.0,d1,FQ312003.1,1098887,1099574,-,gene-SL1344_0995,SL1344_0995,15bc
SL1344_1950,1,-0.37024,0.346431,1.0,d1,FQ312003.1,2058603,2060337,-,gene-SL1344_1950,SL1344_1950,15bc
traB,3,-0.2126,0.515868,1.0,d1,HE654724.1,27797,29219,-,gene-SL1344_P1_0028,SL1344_P1_0028,15bc
traB,3,-0.2126,0.515868,1.0,d1,HE654725.1,84946,85480,-,gene-SL1344_P2_0102,SL1344_P2_0102,15bc
yciO,1,-0.42522,0.346431,1.0,d1,FQ312003.1,1773632,1774253,-,gene-SL1344_1652,SL1344_1652,15bc
sseJ,1,-0.38917,0.346431,1.0,d1,FQ312003.1,1678145,1679372,+,gene-SL1344_1561,SL1344_1561,15bc
ybdO,1,-0.38741,0.346431,1.0,d1,FQ312003.1,667530,668433,-,gene-SL1344_0594,SL1344_0594,15bc
ydiO,1,-0.39111,0.346431,1.0,d1,FQ312003.1,1393555,1394707,-,gene-SL1344_1290,SL1344_1290,15bc
SL1344_2315,1,-0.53358,0.346431,1.0,d1,FQ312003.1,2456123,2456678,-,gene-SL1344_2315,SL1344_2315,15bc
yncC,1,-0.36507,0.346431,1.0,d1,FQ312003.1,1632949,1633615,-,gene-SL1344_1519,SL1344_1519,15bc
ssaU,2,-0.44674,0.724303,1.0,d1,FQ312003.1,1457282,1458341,+,gene-SL1344_1356,SL1344_1356,15bc
emtA,1,-0.36417,0.346431,1.0,d1,FQ312003.1,1854868,1855480,-,gene-SL1344_1727,SL1344_1727,15bc
yhjV,1,-0.74447,0.346431,1.0,d1,FQ312003.1,3830255,3831554,+,gene-SL1344_3591,SL1344_3591,15bc
sciA,1,-0.36217,0.346431,1.0,d1,FQ312003.1,304655,305711,-,gene-SL1344_0260,SL1344_0260,15bc
SL1344_2536,1,-0.5901,0.346431,1.0,d1,FQ312003.1,2717130,2718327,-,gene-SL1344_2536,SL1344_2536,15bc
yqgA,1,-0.9683,0.346431,1.0,d1,FQ312003.1,3296035,3296743,+,gene-SL1344_3090,SL1344_3090,15bc
SL1344_3107,4,-0.16777,0.570985,1.0,d1,FQ312003.1,3313847,3314726,-,gene-SL1344_3107,SL1344_3107,15bc
sifB,1,-0.40752,0.346431,1.0,d1,FQ312003.1,1649033,1649984,+,gene-SL1344_1532,SL1344_1532,15bc
yecC,1,-0.35809,0.346431,1.0,d1,FQ312003.1,1998179,1998932,-,gene-SL1344_1880,SL1344_1880,15bc
ypfG,1,-0.35295,0.346431,1.0,d1,FQ312003.1,2583636,2584680,-,gene-SL1344_2439,SL1344_2439,15bc
rnr,1,-0.55017,0.346431,1.0,d1,FQ312003.1,4631643,4634082,+,gene-SL1344_4301,SL1344_4301,15bc
SL1344_1723,1,-1.0623,0.346431,1.0,d1,FQ312003.1,1850383,1851709,+,gene-SL1344_1723,SL1344_1723,15bc
finP,2,-0.23383,0.724303,1.0,d1,HE654724.1,32229,32397,+,gene-finP,,15bc
norM,1,-0.34967,0.346431,1.0,d1,FQ312003.1,1458813,1460187,-,gene-SL1344_1357,SL1344_1357,15bc
SL1344_1344,1,-0.37387,0.346431,1.0,d1,FQ312003.1,1447895,1448444,+,gene-SL1344_1344,SL1344_1344,15bc
ydeZ,4,-0.13337,0.570985,1.0,d1,FQ312003.1,4307507,4308509,+,gene-SL1344_4025,SL1344_4025,15bc
ssaJ,6,-0.088137,0.784482,1.0,d1,FQ312003.1,1447128,1447878,+,gene-SL1344_1343,SL1344_1343,15bc
ydiM,1,-0.3605,0.346431,1.0,d1,FQ312003.1,1399803,1401015,-,gene-SL1344_1296,SL1344_1296,15bc
SL1344_2537,1,-0.30278,0.346431,1.0,d1,FQ312003.1,2718442,2719369,+,gene-SL1344_2537,SL1344_2537,15bc
sanA,1,-0.27405,0.346431,1.0,d1,FQ312003.1,2277942,2278662,+,gene-SL1344_2161,SL1344_2161,15bc
phoP,1,-0.30973,0.346431,1.0,d1,FQ312003.1,1275541,1276216,-,gene-SL1344_1169,SL1344_1169,15bc
SL1344_2729,1,-0.37517,0.612182,1.0,d1,FQ312003.1,2906065,2908135,+,gene-SL1344_2729,SL1344_2729,15bc
SL1344_3229,1,-0.28957,0.612182,1.0,d1,FQ312003.1,3446529,3447336,+,gene-SL1344_3229,SL1344_3229,15bc
sicA,2,-0.44818,0.724303,1.0,d1,FQ312003.1,3053473,3053971,-,gene-SL1344_2865,SL1344_2865,15bc
ybbY,1,-0.33252,0.612182,1.0,d1,FQ312003.1,584865,586164,+,gene-SL1344_0517,SL1344_0517,15bc
yjgN,3,0.07946,0.745498,1.0,d1,FQ312003.1,4736266,4737454,+,gene-SL1344_4404,SL1344_4404,15bc
pocR,5,-0.10772,0.638137,1.0,d1,FQ312003.1,2112113,2112878,-,gene-SL1344_2012,SL1344_2012,15bc
xapB,1,-0.29717,0.612182,1.0,d1,FQ312003.1,2531262,2532519,-,gene-SL1344_2384,SL1344_2384,15bc
SL1344_2210,1,-0.26183,0.612182,1.0,d1,FQ312003.1,2332549,2333077,-,gene-SL1344_2210,SL1344_2210,15bc
traX,1,-0.23381,0.612182,1.0,d1,HE654724.1,638,1334,-,gene-SL1344_P1_0002,SL1344_P1_0002,15bc
traX,1,-0.23381,0.612182,1.0,d1,HE654725.1,46891,47476,-,gene-SL1344_P2_0057,SL1344_P2_0057,15bc
traT,3,-0.16528,0.745498,1.0,d1,HE654724.1,9911,10643,-,gene-SL1344_P1_0008,SL1344_P1_0008,15bc
traT,3,-0.16528,0.745498,1.0,d1,HE654725.1,52421,53222,-,gene-SL1344_P2_0061,SL1344_P2_0061,15bc
iolG1,1,-0.32563,0.771176,1.0,d1,FQ312003.1,4688488,4689499,+,gene-SL1344_4357,SL1344_4357,15bc
ybfM,3,-0.20319,0.745498,1.0,d1,FQ312003.1,748944,750351,+,gene-SL1344_0669,SL1344_0669,15bc
wzzB,1,-0.25425,0.771176,1.0,d1,FQ312003.1,2154546,2155530,-,gene-SL1344_2056,SL1344_2056,15bc
yfiN,1,-0.27393,0.771176,1.0,d1,FQ312003.1,2813908,2815129,+,gene-SL1344_2630,SL1344_2630,15bc
SL1344_2174,4,-0.14411,0.771176,1.0,d1,FQ312003.1,2291981,2292869,+,gene-SL1344_2174,SL1344_2174,15bc
ydiV,1,-0.32341,0.771176,1.0,d1,FQ312003.1,1379650,1380364,+,gene-SL1344_1278,SL1344_1278,15bc
yegT,1,-0.40971,0.771176,1.0,d1,FQ312003.1,2233986,2235258,+,gene-SL1344_2119,SL1344_2119,15bc
traE,6,-0.12569,0.784482,1.0,d1,HE654724.1,29945,30512,-,gene-SL1344_P1_0030,SL1344_P1_0030,15bc
traE,6,-0.12569,0.784482,1.0,d1,HE654725.1,67937,68762,-,gene-SL1344_P2_0079,SL1344_P2_0079,15bc
SL1344_0043,3,-0.1889,0.790763,1.0,d1,FQ312003.1,50450,51824,-,gene-SL1344_0043,SL1344_0043,15bc
SL1344_1976,1,-0.2805,0.771176,1.0,d1,FQ312003.1,2078784,2079774,+,gene-SL1344_1976,SL1344_1976,15bc
SL1344_3224,1,-0.23796,0.771176,1.0,d1,FQ312003.1,3441184,3442132,-,gene-SL1344_3224,SL1344_3224,15bc
gltA,1,-0.30328,0.771176,1.0,d1,FQ312003.1,795364,796648,-,gene-SL1344_0712,SL1344_0712,15bc
metQ,1,-0.2897,0.771176,1.0,d1,FQ312003.1,285513,286329,-,gene-SL1344_0246,SL1344_0246,15bc
galR,1,-0.27913,0.771176,1.0,d1,FQ312003.1,3192085,3193114,+,gene-SL1344_2989,SL1344_2989,15bc
csgD,1,-0.29232,0.771176,1.0,d1,FQ312003.1,1185867,1186518,-,gene-SL1344_1079,SL1344_1079,15bc
SL1344_1932,1,-0.32283,0.771176,1.0,d1,FQ312003.1,2044502,2045024,-,gene-SL1344_1932,SL1344_1932,15bc
SL1344_0033,4,-0.16142,0.771176,1.0,d1,FQ312003.1,35338,37057,+,gene-SL1344_0033,SL1344_0033,15bc
traU,1,-0.22558,0.771176,1.0,d1,HE654724.1,20637,21630,-,gene-SL1344_P1_0019,SL1344_P1_0019,15bc
traU,1,-0.22558,0.771176,1.0,d1,HE654725.1,49287,52332,-,gene-SL1344_P2_0060,SL1344_P2_0060,15bc
