Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
SL1344_3368,2,-3.9147,2e-05,1.0,d1,FQ312003.1,3594747,3595566,-,gene-SL1344_3368,SL1344_3368,15bc
rfaG,1,-9.3072,2e-05,1.0,d1,FQ312003.1,3938051,3939176,-,gene-SL1344_3688,SL1344_3688,15bc
rfbH,2,-3.001,2e-05,1.0,d1,FQ312003.1,2168640,2169954,-,gene-SL1344_2067,SL1344_2067,15bc
rfbF,2,-2.8312,2e-05,1.0,d1,FQ312003.1,2171064,2171838,-,gene-SL1344_2069,SL1344_2069,15bc
yagA,9,-0.2317,2e-05,1.0,d1,HE654725.1,6668,8015,+,gene-SL1344_P2_0011,SL1344_P2_0011,15bc
traE,8,-0.22433,2e-05,1.0,d1,HE654724.1,29945,30512,-,gene-SL1344_P1_0030,SL1344_P1_0030,15bc
traE,8,-0.22433,2e-05,1.0,d1,HE654725.1,67937,68762,-,gene-SL1344_P2_0079,SL1344_P2_0079,15bc
arcB,1,-6.6608,2e-05,1.0,d1,FQ312003.1,3511908,3514245,-,gene-SL1344_3300,SL1344_3300,15bc
galU,2,-4.735,2e-05,1.0,d1,FQ312003.1,1804680,1805589,-,gene-SL1344_1683,SL1344_1683,15bc
rfaK,2,-1.3145,2e-05,1.0,d1,FQ312003.1,3930874,3931738,-,gene-SL1344_3680,SL1344_3680,15bc
traA,3,-0.45454,2e-05,1.0,d1,HE654724.1,30859,31222,-,gene-SL1344_P1_0032,SL1344_P1_0032,15bc
traA,3,-0.45454,2e-05,1.0,d1,HE654725.1,85921,86209,-,gene-SL1344_P2_0103,SL1344_P2_0103,15bc
rfbI,2,-1.0724,2e-05,1.0,d1,FQ312003.1,2171834,2172827,-,gene-SL1344_2070,SL1344_2070,15bc
mobA,3,-2.1959,2e-05,1.0,d1,FQ312003.1,4223633,4224218,-,gene-SL1344_3942,SL1344_3942,15bc
mobA,3,-2.1959,2e-05,1.0,d1,HE654726.1,3337,5467,-,gene-SL1344_P3_0008,SL1344_P3_0008,15bc
acrB,2,-1.4146,2e-05,1.0,d1,FQ312003.1,528734,531884,-,gene-SL1344_0468,SL1344_0468,15bc
ytfL,2,-0.94608,2e-05,1.0,d1,FQ312003.1,4664255,4665599,-,gene-SL1344_4340,SL1344_4340,15bc
iscS,1,-5.9225,2e-05,1.0,d1,FQ312003.1,2679252,2680467,-,gene-SL1344_2505,SL1344_2505,15bc
traP,4,-0.30648,2e-05,1.0,d1,HE654724.1,27211,27808,-,gene-SL1344_P1_0027,SL1344_P1_0027,15bc
traP,4,-0.30648,2e-05,1.0,d1,HE654725.1,54439,55144,-,gene-SL1344_P2_0065,SL1344_P2_0065,15bc
prfC,2,-0.76962,2e-05,1.0,d1,FQ312003.1,4834470,4836060,+,gene-SL1344_4488,SL1344_4488,15bc
srgA,3,-0.57611,2e-05,1.0,d1,HE654724.1,86517,87171,+,gene-SL1344_P1_0094,SL1344_P1_0094,15bc
ompR,2,-0.57671,2e-05,1.0,d1,FQ312003.1,3681127,3681847,-,gene-SL1344_3469,SL1344_3469,15bc
dcuB,2,-0.95472,2e-05,1.0,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,15bc
SL1344_4468,2,-0.93323,2e-05,1.0,d1,FQ312003.1,4816440,4817220,+,gene-SL1344_4468,SL1344_4468,15bc
SL1344_4471,2,-0.65894,2e-05,1.0,d1,FQ312003.1,4819137,4820148,+,gene-SL1344_4471,SL1344_4471,15bc
ptsH,1,-5.5278,2e-05,1.0,d1,FQ312003.1,2542301,2542559,+,gene-SL1344_2394,SL1344_2394,15bc
pilK,6,-0.16914,5.9e-05,1.0,d1,HE654725.1,81772,82363,-,gene-SL1344_P2_0096,SL1344_P2_0096,15bc
torA,2,-0.4353,2e-05,1.0,d1,FQ312003.1,4042123,4044676,-,gene-SL1344_3788,SL1344_3788,15bc
parA,1,-5.0506,2e-05,1.0,d1,HE654724.1,48817,50023,-,gene-SL1344_P1_0055,SL1344_P1_0055,15bc
parA,1,-5.0506,2e-05,1.0,d1,HE654725.1,14222,14855,+,gene-SL1344_P2_0019,SL1344_P2_0019,15bc
traF,3,-0.34795,2e-05,1.0,d1,HE654724.1,16421,17171,-,gene-SL1344_P1_0014,SL1344_P1_0014,15bc
traF,3,-0.34795,2e-05,1.0,d1,HE654725.1,66650,67853,-,gene-SL1344_P2_0078,SL1344_P2_0078,15bc
yafB,2,-0.43155,2e-05,1.0,d1,HE654725.1,5712,6315,-,gene-SL1344_P2_0010,SL1344_P2_0010,15bc
yhbJ,2,-0.5809,2e-05,1.0,d1,FQ312003.1,3508224,3509079,+,gene-SL1344_3295,SL1344_3295,15bc
ptsA,2,-0.32291,2e-05,1.0,d1,FQ312003.1,4345928,4348430,-,gene-SL1344_4060,SL1344_4060,15bc
sapG,1,-4.7236,2e-05,1.0,d1,FQ312003.1,3601252,3602629,+,gene-SL1344_3376,SL1344_3376,15bc
shfC,2,-0.4624,2e-05,1.0,d1,HE654725.1,70652,71006,+,gene-SL1344_P2_0083,SL1344_P2_0083,15bc
damX,1,-4.439,2e-05,1.0,d1,FQ312003.1,3661225,3662503,-,gene-SL1344_3452,SL1344_3452,15bc
prgK,2,-0.71334,2e-05,1.0,d1,FQ312003.1,3037571,3038330,-,gene-SL1344_2851,SL1344_2851,15bc
aph(3'')-Ib,1,-3.6871,2e-05,1.0,d1,HE654726.1,7850,8654,-,gene-SL1344_P3_0014,SL1344_P3_0014,15bc
traL,2,-0.36115,2e-05,1.0,d1,HE654724.1,30533,30845,-,gene-SL1344_P1_0031,SL1344_P1_0031,15bc
traL,2,-0.36115,2e-05,1.0,d1,HE654725.1,58118,58466,-,gene-SL1344_P2_0069,SL1344_P2_0069,15bc
prgH,1,-6.0679,2e-05,1.0,d1,FQ312003.1,3038917,3040096,-,gene-SL1344_2854,SL1344_2854,15bc
pilV,10,-0.14902,2e-05,1.0,d1,HE654725.1,71002,72295,-,gene-SL1344_P2_0085,SL1344_P2_0085,15bc
traI,2,-0.3843,2e-05,1.0,d1,HE654724.1,1398,6657,-,gene-SL1344_P1_0003,SL1344_P1_0003,15bc
traI,2,-0.3843,2e-05,1.0,d1,HE654725.1,64338,65157,-,gene-SL1344_P2_0075,SL1344_P2_0075,15bc
SL1344_P1_0036,3,-0.3361,2e-05,1.0,d1,HE654724.1,33258,33729,+,gene-SL1344_P1_0036,SL1344_P1_0036,15bc
araB,1,-5.9811,2e-05,1.0,d1,FQ312003.1,119592,121302,-,gene-SL1344_0103,SL1344_0103,15bc
trbA,3,-0.29058,2e-05,1.0,d1,HE654725.1,40420,41629,-,gene-SL1344_P2_0052,SL1344_P2_0052,15bc
cyaA,1,-5.8562,2e-05,1.0,d1,FQ312003.1,4167911,4170458,+,gene-SL1344_3894,SL1344_3894,15bc
SL1344_4470,1,-3.6481,2e-05,1.0,d1,FQ312003.1,4818058,4819120,+,gene-SL1344_4470,SL1344_4470,15bc
SL1344_1194,1,-3.6524,2e-05,1.0,d1,FQ312003.1,1299379,1300177,+,gene-SL1344_1194,SL1344_1194,15bc
trkH,1,-4.0325,2e-05,1.0,d1,FQ312003.1,4215217,4216669,+,gene-SL1344_3939,SL1344_3939,15bc
traU,2,-0.26619,2e-05,1.0,d1,HE654724.1,20637,21630,-,gene-SL1344_P1_0019,SL1344_P1_0019,15bc
traU,2,-0.26619,2e-05,1.0,d1,HE654725.1,49287,52332,-,gene-SL1344_P2_0060,SL1344_P2_0060,15bc
glpD,2,-0.56846,2e-05,1.0,d1,FQ312003.1,3710051,3711560,+,gene-SL1344_3493,SL1344_3493,15bc
yjeA,1,-3.9141,2e-05,1.0,d1,FQ312003.1,4606675,4607653,+,gene-SL1344_4281,SL1344_4281,15bc
repA,1,-3.0502,2e-05,1.0,d1,HE654724.1,91052,91934,-,gene-SL1344_P1_0099,SL1344_P1_0099,15bc
repA,1,-3.0502,2e-05,1.0,d1,HE654726.1,1987,2827,-,gene-SL1344_P3_0004,SL1344_P3_0004,15bc
rfbX,1,-3.4864,2e-05,1.0,d1,FQ312003.1,2166339,2167632,-,gene-SL1344_2065,SL1344_2065,15bc
hha,1,-3.1926,2e-05,1.0,d1,FQ312003.1,527618,527837,-,gene-SL1344_0466,SL1344_0466,15bc
SL1344_2551,2,-0.21817,2e-05,1.0,d1,FQ312003.1,2731591,2732416,-,gene-SL1344_2551,SL1344_2551,15bc
exc,5,-0.24427,0.000371,1.0,d1,HE654725.1,43905,44568,-,gene-SL1344_P2_0055,SL1344_P2_0055,15bc
cib,3,-0.20854,0.000977,1.0,d1,HE654725.1,8293,10174,+,gene-SL1344_P2_0012,SL1344_P2_0012,15bc
SL1344_P3_0002,1,-2.3647,2e-05,1.0,d1,HE654726.1,850,1075,-,gene-SL1344_P3_0002,SL1344_P3_0002,15bc
yggB,3,-0.17303,0.000977,1.0,d1,FQ312003.1,3249143,3250004,-,gene-SL1344_3043,SL1344_3043,15bc
pilP,3,-0.39759,0.000977,1.0,d1,HE654725.1,76811,77264,-,gene-SL1344_P2_0091,SL1344_P2_0091,15bc
rne,1,-3.0603,2e-05,1.0,d1,FQ312003.1,1224495,1227699,-,gene-SL1344_1122,SL1344_1122,15bc
strB,1,-1.9186,2e-05,1.0,d1,HE654726.1,7014,7860,-,gene-SL1344_P3_0013,SL1344_P3_0013,15bc
recC,1,-4.3948,2e-05,1.0,d1,FQ312003.1,3174173,3177545,-,gene-SL1344_2974,SL1344_2974,15bc
recB,1,-4.3105,2e-05,1.0,d1,FQ312003.1,3167569,3171115,-,gene-SL1344_2972,SL1344_2972,15bc
SL1344_3750,4,-0.12078,0.001443,1.0,d1,FQ312003.1,4005260,4005734,-,gene-SL1344_3750,SL1344_3750,15bc
nikB,1,-2.5366,2e-05,1.0,d1,HE654725.1,34311,37011,+,gene-SL1344_P2_0049,SL1344_P2_0049,15bc
traY,8,-0.14656,2e-05,1.0,d1,HE654724.1,31263,31584,-,gene-SL1344_P1_0033,SL1344_P1_0033,15bc
traY,8,-0.14656,2e-05,1.0,d1,HE654725.1,44632,46864,-,gene-SL1344_P2_0056,SL1344_P2_0056,15bc
SL1344_4440,1,-4.0477,2e-05,1.0,d1,FQ312003.1,4784223,4784670,+,gene-SL1344_4440,SL1344_4440,15bc
yibD,2,-0.38447,2e-05,1.0,d1,FQ312003.1,3922667,3923702,-,gene-SL1344_3673,SL1344_3673,15bc
mgtB,8,-0.089381,2e-05,1.0,d1,FQ312003.1,3982855,3985582,-,gene-SL1344_3728,SL1344_3728,15bc
SL1344_3747,3,-0.19909,0.000977,1.0,d1,FQ312003.1,4002065,4003550,-,gene-SL1344_3747,SL1344_3747,15bc
mdoG,1,-1.5118,2e-05,1.0,d1,FQ312003.1,1192558,1194094,+,gene-SL1344_1087,SL1344_1087,15bc
sseK3,2,-0.23621,2e-05,1.0,d1,FQ312003.1,2040502,2041510,+,gene-SL1344_1928,SL1344_1928,15bc
ilvD,1,-0.98339,2e-05,1.0,d1,FQ312003.1,4133531,4135382,+,gene-SL1344_3864,SL1344_3864,15bc
yieP,1,-0.9901,2e-05,1.0,d1,FQ312003.1,4120253,4120958,-,gene-SL1344_3857,SL1344_3857,15bc
dcuS,1,-0.8849,2e-05,1.0,d1,FQ312003.1,4571184,4572816,-,gene-SL1344_4241,SL1344_4241,15bc
ilvE,1,-0.94667,2e-05,1.0,d1,FQ312003.1,4132441,4133371,+,gene-SL1344_3863,SL1344_3863,15bc
cdd,1,-0.7641,2e-05,1.0,d1,FQ312003.1,2276881,2277766,+,gene-SL1344_2160,SL1344_2160,15bc
uspA,1,-0.70883,2e-05,1.0,d1,FQ312003.1,3782176,3782611,+,gene-SL1344_3556,SL1344_3556,15bc
spvR,3,-0.038163,0.001002,1.0,d1,HE654724.1,61519,62413,+,gene-SL1344_P1_0066,SL1344_P1_0066,15bc
feoB,1,-0.56083,2e-05,1.0,d1,FQ312003.1,3685657,3687976,+,gene-SL1344_3473,SL1344_3473,15bc
ssaV,4,-0.3332,0.001474,1.0,d1,FQ312003.1,1450507,1452553,+,gene-SL1344_1348,SL1344_1348,15bc
gntT,2,-0.22522,2e-05,1.0,d1,FQ312003.1,3691959,3693228,+,gene-SL1344_3479,SL1344_3479,15bc
ytfM,1,-0.67248,2e-05,1.0,d1,FQ312003.1,4666632,4668366,+,gene-SL1344_4342,SL1344_4342,15bc
yhbU,1,-0.60367,2e-05,1.0,d1,FQ312003.1,3460977,3461973,+,gene-SL1344_3247,SL1344_3247,15bc
SL1344_4139,2,-0.21102,2e-05,1.0,d1,FQ312003.1,4445734,4447282,-,gene-SL1344_4139,SL1344_4139,15bc
yhjS,3,-0.2343,0.001002,1.0,d1,FQ312003.1,3825988,3827560,+,gene-SL1344_3587,SL1344_3587,15bc
menD,1,-0.63282,2e-05,1.0,d1,FQ312003.1,2413341,2415012,-,gene-SL1344_2278,SL1344_2278,15bc
SL1344_4135,2,-0.25075,2e-05,1.0,d1,FQ312003.1,4441732,4443478,-,gene-SL1344_4135,SL1344_4135,15bc
tgt,1,-0.73736,2e-05,1.0,d1,FQ312003.1,460306,461434,+,gene-SL1344_0400,SL1344_0400,15bc
SL1344_3499,1,-0.52886,2e-05,1.0,d1,FQ312003.1,3718351,3719257,+,gene-SL1344_3499,SL1344_3499,15bc
pilO,2,-0.33673,2e-05,1.0,d1,HE654725.1,77250,78546,-,gene-SL1344_P2_0092,SL1344_P2_0092,15bc
aroE,3,-0.014835,0.001002,1.0,d1,FQ312003.1,1397272,1398139,-,gene-SL1344_1293,SL1344_1293,15bc
modE,1,-0.4381,2e-05,1.0,d1,FQ312003.1,843695,844484,-,gene-SL1344_0756,SL1344_0756,15bc
SL1344_3711,1,-0.44997,2e-05,1.0,d1,FQ312003.1,3960278,3961130,-,gene-SL1344_3711,SL1344_3711,15bc
SL1344_P1_0093,1,-0.35928,2e-05,1.0,d1,HE654724.1,85922,86273,+,gene-SL1344_P1_0093,SL1344_P1_0093,15bc
yabN,1,-0.37988,2e-05,1.0,d1,FQ312003.1,126850,128509,-,gene-SL1344_0109,SL1344_0109,15bc
SL1344_1930,2,-0.37462,0.014423,1.0,d1,FQ312003.1,2042363,2043959,-,gene-SL1344_1930,SL1344_1930,15bc
traC,4,-0.23757,0.005088,1.0,d1,HE654724.1,22616,25265,-,gene-SL1344_P1_0022,SL1344_P1_0022,15bc
traC,4,-0.23757,0.005088,1.0,d1,HE654725.1,84009,84693,-,gene-SL1344_P2_0101,SL1344_P2_0101,15bc
traT,1,-1.0073,2e-05,1.0,d1,HE654724.1,9911,10643,-,gene-SL1344_P1_0008,SL1344_P1_0008,15bc
traT,1,-1.0073,2e-05,1.0,d1,HE654725.1,52421,53222,-,gene-SL1344_P2_0061,SL1344_P2_0061,15bc
araA,2,-0.16168,0.014423,1.0,d1,FQ312003.1,118079,119582,-,gene-SL1344_0102,SL1344_0102,15bc
ydcK,1,-0.51999,2e-05,1.0,d1,FQ312003.1,1656917,1657898,+,gene-SL1344_1540,SL1344_1540,15bc
pilL,1,-0.26396,2e-05,1.0,d1,HE654725.1,80671,81739,-,gene-SL1344_P2_0095,SL1344_P2_0095,15bc
SL1344_4000,2,-0.22982,0.014423,1.0,d1,FQ312003.1,4283989,4284673,+,gene-SL1344_4000,SL1344_4000,15bc
yoaA,1,-0.43903,2e-05,1.0,d1,FQ312003.1,1876082,1877993,-,gene-SL1344_1750,SL1344_1750,15bc
SL1344_3749,2,-0.21635,0.014423,1.0,d1,FQ312003.1,4004976,4005264,-,gene-SL1344_3749,SL1344_3749,15bc
spvD,3,-0.067595,0.00835,1.0,d1,HE654724.1,66915,67566,+,gene-SL1344_P1_0070,SL1344_P1_0070,15bc
traQ,1,-0.23297,2e-05,1.0,d1,HE654724.1,15914,16208,-,gene-SL1344_P1_0013,SL1344_P1_0013,15bc
traQ,1,-0.23297,2e-05,1.0,d1,HE654725.1,53912,54440,-,gene-SL1344_P2_0064,SL1344_P2_0064,15bc
pps,1,-0.37681,2e-05,1.0,d1,FQ312003.1,1384580,1387001,+,gene-SL1344_1283,SL1344_1283,15bc
steB,1,-0.46114,2e-05,1.0,d1,FQ312003.1,1676473,1676875,+,gene-SL1344_1559,SL1344_1559,15bc
ssaK,3,-0.1953,0.00835,1.0,d1,FQ312003.1,1448440,1449115,+,gene-SL1344_1345,SL1344_1345,15bc
SL1344_4151,1,-0.30664,2e-05,1.0,d1,FQ312003.1,4456865,4457321,-,gene-SL1344_4151,SL1344_4151,15bc
yiiG,7,-0.11292,9.8e-05,1.0,d1,FQ312003.1,4271800,4272859,+,gene-SL1344_3988,SL1344_3988,15bc
pduM,1,-0.46099,2e-05,1.0,d1,FQ312003.1,2122148,2122640,+,gene-SL1344_2024,SL1344_2024,15bc
ydiV,1,-0.59912,2e-05,1.0,d1,FQ312003.1,1379650,1380364,+,gene-SL1344_1278,SL1344_1278,15bc
pndC,1,-0.37974,2e-05,1.0,d1,HE654725.1,41781,42066,+,gene-SL1344_P2_0053,SL1344_P2_0053,15bc
wcaJ,2,-1.0121,0.014423,1.0,d1,FQ312003.1,2183286,2184681,-,gene-SL1344_2080,SL1344_2080,15bc
rci,1,-0.27763,2e-05,1.0,d1,HE654725.1,68912,70067,-,gene-SL1344_P2_0080,SL1344_P2_0080,15bc
SL1344_2174,3,-0.10672,0.00835,1.0,d1,FQ312003.1,2291981,2292869,+,gene-SL1344_2174,SL1344_2174,15bc
SL1344_4467,1,-0.46784,2e-05,1.0,d1,FQ312003.1,4815953,4816415,+,gene-SL1344_4467,SL1344_4467,15bc
SL1344_3646,1,-0.17584,2e-05,1.0,d1,FQ312003.1,3890994,3891876,+,gene-SL1344_3646,SL1344_3646,15bc
serB,1,-0.25634,2e-05,1.0,d1,FQ312003.1,4853803,4854772,+,gene-SL1344_4505,SL1344_4505,15bc
acpT,2,-0.23755,0.014423,1.0,d1,FQ312003.1,3771994,3772573,+,gene-SL1344_3548,SL1344_3548,15bc
yihX,1,-0.24975,2e-05,1.0,d1,FQ312003.1,4258186,4258786,+,gene-SL1344_3972,SL1344_3972,15bc
SL1344_P1_0023,1,-0.36154,2e-05,1.0,d1,HE654724.1,25660,26128,-,gene-SL1344_P1_0023,SL1344_P1_0023,15bc
SL1344_1597,2,-0.17612,0.014423,1.0,d1,FQ312003.1,1716545,1717103,-,gene-SL1344_1597,SL1344_1597,15bc
trbC,2,-0.25791,0.014423,1.0,d1,HE654724.1,19687,20326,-,gene-SL1344_P1_0017,SL1344_P1_0017,15bc
trbC,2,-0.25791,0.014423,1.0,d1,HE654725.1,37047,39339,-,gene-SL1344_P2_0050,SL1344_P2_0050,15bc
nfi,1,-0.3251,2e-05,1.0,d1,FQ312003.1,4406549,4407221,+,gene-SL1344_4107,SL1344_4107,15bc
imm,1,-0.27126,2e-05,1.0,d1,HE654725.1,10191,10539,-,gene-SL1344_P2_0013,SL1344_P2_0013,15bc
glgA,1,-0.29028,2e-05,1.0,d1,FQ312003.1,3722700,3724134,-,gene-SL1344_3502,SL1344_3502,15bc
gcvP,2,-0.31482,0.014423,1.0,d1,FQ312003.1,3232856,3235730,-,gene-SL1344_3029,SL1344_3029,15bc
pdhR,1,-1.3418,2e-05,1.0,d1,FQ312003.1,175319,176084,+,gene-SL1344_0151,SL1344_0151,15bc
fadH,1,-0.36399,2e-05,1.0,d1,FQ312003.1,3406959,3408978,+,gene-SL1344_3192,SL1344_3192,15bc
SL1344_2490,1,-0.257,2e-05,1.0,d1,FQ312003.1,2659200,2660010,-,gene-SL1344_2490,SL1344_2490,15bc
SL1344_3566,2,-0.29296,0.014423,1.0,d1,FQ312003.1,3794700,3795678,-,gene-SL1344_3566,SL1344_3566,15bc
selB,2,-0.43369,0.014423,1.0,d1,FQ312003.1,3892160,3894011,-,gene-SL1344_3647,SL1344_3647,15bc
hisD,1,-0.37303,2e-05,1.0,d1,FQ312003.1,2148331,2149636,+,gene-SL1344_2049,SL1344_2049,15bc
SL1344_P1_0091,2,-0.27514,0.014423,1.0,d1,HE654724.1,84418,85294,+,gene-SL1344_P1_0091,SL1344_P1_0091,15bc
ygiH,1,-0.29444,2e-05,1.0,d1,FQ312003.1,3392656,3393268,+,gene-SL1344_3180,SL1344_3180,15bc
sspB,1,-0.095985,2e-05,1.0,d1,FQ312003.1,3531463,3531964,-,gene-SL1344_3313,SL1344_3313,15bc
yiaM,2,-0.29103,0.014423,1.0,d1,FQ312003.1,3879522,3879996,+,gene-SL1344_3636,SL1344_3636,15bc
yccB,1,-0.23039,2e-05,1.0,d1,HE654725.1,17494,18421,+,gene-SL1344_P2_0025,SL1344_P2_0025,15bc
selD,1,-0.39214,2e-05,1.0,d1,FQ312003.1,1332461,1333505,+,gene-SL1344_1232,SL1344_1232,15bc
ramR,1,-0.33353,2e-05,1.0,d1,FQ312003.1,637633,638215,-,gene-SL1344_0568,SL1344_0568,15bc
yaeA,1,-0.29259,2e-05,1.0,d1,HE654725.1,4554,4788,+,gene-SL1344_P2_0007,SL1344_P2_0007,15bc
pefI,1,-0.28692,2e-05,1.0,d1,HE654724.1,85725,85938,+,gene-SL1344_P1_0092,SL1344_P1_0092,15bc
sicA,2,-0.64752,0.014423,1.0,d1,FQ312003.1,3053473,3053971,-,gene-SL1344_2865,SL1344_2865,15bc
ssaN,1,-0.38009,2e-05,1.0,d1,FQ312003.1,1452542,1453844,+,gene-SL1344_1349,SL1344_1349,15bc
SL1344_3959,1,-0.050199,2e-05,1.0,d1,FQ312003.1,4243536,4244400,-,gene-SL1344_3959,SL1344_3959,15bc
shfB,1,-0.27806,2e-05,1.0,d1,HE654725.1,70131,70383,+,gene-SL1344_P2_0081,SL1344_P2_0081,15bc
SL1344_4131,2,-0.030228,0.014423,1.0,d1,FQ312003.1,4439206,4439935,-,gene-SL1344_4131,SL1344_4131,15bc
acrD,2,-0.098884,0.014423,1.0,d1,FQ312003.1,2591362,2594476,+,gene-SL1344_2444,SL1344_2444,15bc
traD,1,-0.12913,2e-05,1.0,d1,HE654724.1,7372,9535,-,gene-SL1344_P1_0007,SL1344_P1_0007,15bc
yhhK,1,-0.16649,2e-05,1.0,d1,FQ312003.1,3755245,3755629,+,gene-SL1344_3531,SL1344_3531,15bc
SL1344_2577,1,-0.29037,2e-05,1.0,d1,FQ312003.1,2758156,2758843,+,gene-SL1344_2577,SL1344_2577,15bc
SL1344_2441,2,-0.19655,0.014423,1.0,d1,FQ312003.1,2585583,2586882,+,gene-SL1344_2441,SL1344_2441,15bc
hilD,2,-0.99816,0.014423,1.0,d1,FQ312003.1,3040411,3041341,+,gene-SL1344_2855,SL1344_2855,15bc
ugpC,1,-0.11834,2e-05,1.0,d1,FQ312003.1,3744817,3745888,-,gene-SL1344_3520,SL1344_3520,15bc
traJ,2,-0.26541,0.014423,1.0,d1,HE654724.1,31584,32271,-,gene-SL1344_P1_0034,SL1344_P1_0034,15bc
traJ,2,-0.26541,0.014423,1.0,d1,HE654725.1,63193,64342,-,gene-SL1344_P2_0074,SL1344_P2_0074,15bc
dmsA1,1,-0.29366,2e-05,1.0,d1,FQ312003.1,1533805,1536247,-,gene-SL1344_1429,SL1344_1429,15bc
gcvT,1,-0.29792,2e-05,1.0,d1,FQ312003.1,3236307,3237402,-,gene-SL1344_3031,SL1344_3031,15bc
sbcD,1,-0.13765,2e-05,1.0,d1,FQ312003.1,448863,450066,-,gene-SL1344_0391,SL1344_0391,15bc
SL1344_3717,2,-0.14902,0.014423,1.0,d1,FQ312003.1,3970300,3970669,-,gene-SL1344_3717,SL1344_3717,15bc
slyX,1,-0.23628,2e-05,1.0,d1,FQ312003.1,3627390,3627609,+,gene-SL1344_3421,SL1344_3421,15bc
SL1344_3112,2,-0.025132,0.014423,1.0,d1,FQ312003.1,3321321,3322380,-,gene-SL1344_3112,SL1344_3112,15bc
lplA,1,-0.18114,2e-05,1.0,d1,FQ312003.1,4851992,4853009,-,gene-SL1344_4503,SL1344_4503,15bc
SL1344_1808,1,-0.26999,2e-05,1.0,d1,FQ312003.1,1926233,1927109,-,gene-SL1344_1808,SL1344_1808,15bc
ssaB,4,-0.24713,0.005088,1.0,d1,FQ312003.1,1436850,1437252,+,gene-SL1344_1327,SL1344_1327,15bc
SL1344_4244,1,-0.25313,2e-05,1.0,d1,FQ312003.1,4576233,4577007,+,gene-SL1344_4244,SL1344_4244,15bc
pilN,1,-0.27423,2e-05,1.0,d1,HE654725.1,78538,80221,-,gene-SL1344_P2_0093,SL1344_P2_0093,15bc
yebB,3,-0.17616,0.008351,1.0,d1,FQ312003.1,1950193,1950793,+,gene-SL1344_1832,SL1344_1832,15bc
orgC,2,-0.22159,0.014423,1.0,d1,FQ312003.1,3035914,3036367,-,gene-SL1344_2848,SL1344_2848,15bc
ybiV(2),2,-0.19338,0.014423,1.0,d1,FQ312003.1,907269,907800,-,gene-SL1344_0815,SL1344_0815,15bc
SL1344_4466,1,-0.61725,2e-05,1.0,d1,FQ312003.1,4815516,4815939,+,gene-SL1344_4466,SL1344_4466,15bc
misL,2,-0.22339,0.014423,1.0,d1,FQ312003.1,3976074,3978942,+,gene-SL1344_3723,SL1344_3723,15bc
SL1344_2470,1,-0.21082,2e-05,1.0,d1,FQ312003.1,2620007,2620364,-,gene-SL1344_2470,SL1344_2470,15bc
