Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
narU,2,-0.41991,1e-05,1.0,d1,FQ312003.1,1616059,1617448,+,gene-SL1344_1507,SL1344_1507,15bc
ackA,1,-5.4118,1e-05,1.0,d1,FQ312003.1,2445654,2446857,+,gene-SL1344_2306,SL1344_2306,15bc
gatB,2,-0.41515,1e-05,1.0,d1,FQ312003.1,3449314,3449599,+,gene-SL1344_3232,SL1344_3232,15bc
mobA,1,-1.6513,1e-05,1.0,d1,FQ312003.1,4223633,4224218,-,gene-SL1344_3942,SL1344_3942,15bc
mobA,1,-1.6513,1e-05,1.0,d1,HE654726.1,3337,5467,-,gene-SL1344_P3_0008,SL1344_P3_0008,15bc
dnaJ,1,-2.0715,1e-05,1.0,d1,FQ312003.1,13594,14734,+,gene-SL1344_0013,SL1344_0013,15bc
dgkA,1,-2.5444,1e-05,1.0,d1,FQ312003.1,4480062,4480431,+,gene-SL1344_4173,SL1344_4173,15bc
SL1344_1607,2,-0.37879,1e-05,1.0,d1,FQ312003.1,1726800,1727706,-,gene-SL1344_1607,SL1344_1607,15bc
cyaA,1,-6.0038,1e-05,1.0,d1,FQ312003.1,4167911,4170458,+,gene-SL1344_3894,SL1344_3894,15bc
pmgI,2,-0.31284,1e-05,1.0,d1,FQ312003.1,3918877,3920422,+,gene-SL1344_3670,SL1344_3670,15bc
rpmE,1,-5.6953,1e-05,1.0,d1,FQ312003.1,4327200,4327413,+,gene-SL1344_4045,SL1344_4045,15bc
rfaQ,1,-3.0216,1e-05,1.0,d1,FQ312003.1,3939172,3940207,-,gene-SL1344_3689,SL1344_3689,15bc
mrdB,1,-3.2985,1e-05,1.0,d1,FQ312003.1,700317,701430,-,gene-SL1344_0627,SL1344_0627,15bc
rfbU,1,-1.6637,1e-05,1.0,d1,FQ312003.1,2163952,2165014,-,gene-SL1344_2063,SL1344_2063,15bc
rfaB,1,-1.5546,1e-05,1.0,d1,FQ312003.1,3935847,3936927,-,gene-SL1344_3685,SL1344_3685,15bc
sapD,1,-3.6397,1e-05,1.0,d1,FQ312003.1,1744019,1745012,+,gene-SL1344_1625,SL1344_1625,15bc
rfbI,1,-1.1824,1e-05,1.0,d1,FQ312003.1,2171834,2172827,-,gene-SL1344_2070,SL1344_2070,15bc
SL1344_2242,2,-1.7286,1e-05,1.0,d1,FQ312003.1,2374472,2375675,-,gene-SL1344_2242,SL1344_2242,15bc
phoR,1,-1.7416,1e-05,1.0,d1,FQ312003.1,451039,452335,+,gene-SL1344_0393,SL1344_0393,15bc
gntR,1,-2.4668,1e-05,1.0,d1,FQ312003.1,3733488,3734484,-,gene-SL1344_3509,SL1344_3509,15bc
rffA,1,-1.7152,1e-05,1.0,d1,FQ312003.1,4155207,4156338,+,gene-SL1344_3884,SL1344_3884,15bc
parA,1,-2.7842,1e-05,1.0,d1,HE654724.1,48817,50023,-,gene-SL1344_P1_0055,SL1344_P1_0055,15bc
parA,1,-2.7842,1e-05,1.0,d1,HE654725.1,14222,14855,+,gene-SL1344_P2_0019,SL1344_P2_0019,15bc
tolB,1,-3.1246,1e-05,1.0,d1,FQ312003.1,815374,816667,+,gene-SL1344_0730,SL1344_0730,15bc
yjeA,1,-3.055,1e-05,1.0,d1,FQ312003.1,4606675,4607653,+,gene-SL1344_4281,SL1344_4281,15bc
gshB,1,-2.5455,1e-05,1.0,d1,FQ312003.1,3277641,3278589,+,gene-SL1344_3070,SL1344_3070,15bc
pstB,1,-0.9722,1e-05,1.0,d1,FQ312003.1,4082050,4082824,-,gene-SL1344_3821,SL1344_3821,15bc
hemN,1,-0.98536,1e-05,1.0,d1,FQ312003.1,4232608,4233982,+,gene-SL1344_3951,SL1344_3951,15bc
ychF,1,-1.7699,1e-05,1.0,d1,FQ312003.1,1838670,1839762,+,gene-SL1344_1712,SL1344_1712,15bc
PK-repZ,1,-1.6972,1e-05,1.0,d1,HE654725.1,294,441,+,gene-PK-repZ,,15bc
glgA,1,-0.76863,1e-05,1.0,d1,FQ312003.1,3722700,3724134,-,gene-SL1344_3502,SL1344_3502,15bc
ybaX,1,-0.81342,1e-05,1.0,d1,FQ312003.1,511156,511852,-,gene-SL1344_0449,SL1344_0449,15bc
ilvD,1,-0.66424,1e-05,1.0,d1,FQ312003.1,4133531,4135382,+,gene-SL1344_3864,SL1344_3864,15bc
traO,1,-2.0574,1e-05,1.0,d1,HE654725.1,55143,56433,-,gene-SL1344_P2_0066,SL1344_P2_0066,15bc
yijC,1,-0.88871,1e-05,1.0,d1,FQ312003.1,4367016,4367652,+,gene-SL1344_4076,SL1344_4076,15bc
yecO,1,-0.69146,1e-05,1.0,d1,FQ312003.1,1956644,1957388,+,gene-SL1344_1840,SL1344_1840,15bc
miaB,1,-0.74092,1e-05,1.0,d1,FQ312003.1,733897,735322,-,gene-SL1344_0659,SL1344_0659,15bc
dcuS,1,-0.55484,1e-05,1.0,d1,FQ312003.1,4571184,4572816,-,gene-SL1344_4241,SL1344_4241,15bc
yhbT,1,-0.59936,1e-05,1.0,d1,FQ312003.1,3460314,3460761,-,gene-SL1344_3246,SL1344_3246,15bc
yhbT,1,-0.59936,1e-05,1.0,d1,FQ312003.1,3460236,3460311,-,gene-SL1344_3246,SL1344_3246,15bc
sanA,1,-0.65282,1e-05,1.0,d1,FQ312003.1,2277942,2278662,+,gene-SL1344_2161,SL1344_2161,15bc
malQ,1,-0.65621,1e-05,1.0,d1,FQ312003.1,3693346,3695425,-,gene-SL1344_3480,SL1344_3480,15bc
tppB,1,-0.6317,1e-05,1.0,d1,FQ312003.1,1483301,1484807,-,gene-SL1344_1384,SL1344_1384,15bc
recO,1,-0.67328,1e-05,1.0,d1,FQ312003.1,2720901,2721630,-,gene-SL1344_2541,SL1344_2541,15bc
SL1344_4468,1,-0.57128,1e-05,1.0,d1,FQ312003.1,4816440,4817220,+,gene-SL1344_4468,SL1344_4468,15bc
glgB,1,-0.53045,1e-05,1.0,d1,FQ312003.1,3727416,3729603,-,gene-SL1344_3505,SL1344_3505,15bc
proB,1,-0.67154,1e-05,1.0,d1,FQ312003.1,365792,366896,+,gene-SL1344_0317,SL1344_0317,15bc
yecP,1,-0.62828,1e-05,1.0,d1,FQ312003.1,1957384,1958356,+,gene-SL1344_1841,SL1344_1841,15bc
spoT,1,-0.73559,1e-05,1.0,d1,FQ312003.1,3955383,3957495,+,gene-SL1344_3708,SL1344_3708,15bc
rfaY,1,-0.57154,1e-05,1.0,d1,FQ312003.1,3933079,3933634,-,gene-SL1344_3682,SL1344_3682,15bc
ydfH,1,-0.51041,1e-05,1.0,d1,FQ312003.1,1544839,1545526,-,gene-SL1344_1440,SL1344_1440,15bc
sseJ,1,-0.58488,1e-05,1.0,d1,FQ312003.1,1678145,1679372,+,gene-SL1344_1561,SL1344_1561,15bc
orf408,3,-0.29577,1e-05,1.0,d1,FQ312003.1,1421657,1422884,-,gene-SL1344_1316,SL1344_1316,15bc
nlpC,1,-0.54432,1e-05,1.0,d1,FQ312003.1,1378872,1379337,+,gene-SL1344_1277,SL1344_1277,15bc
ssrA,6,-0.2691,1e-05,1.0,d1,FQ312003.1,1433687,1436450,-,gene-SL1344_1326,SL1344_1326,15bc
yfbS,1,-0.49966,1e-05,1.0,d1,FQ312003.1,2441709,2443536,-,gene-SL1344_2302,SL1344_2302,15bc
celA,1,-0.49099,1e-05,1.0,d1,FQ312003.1,1348659,1348980,+,gene-SL1344_1247,SL1344_1247,15bc
nadR,1,-0.43637,1e-05,1.0,d1,FQ312003.1,4856361,4857621,+,gene-SL1344_4507,SL1344_4507,15bc
lysR,1,-0.43796,1e-05,1.0,d1,FQ312003.1,3195536,3196472,+,gene-SL1344_2992,SL1344_2992,15bc
lonH,1,-0.4481,1e-05,1.0,d1,FQ312003.1,1114816,1116403,-,gene-SL1344_1008,SL1344_1008,15bc
selB,1,-0.40375,1e-05,1.0,d1,FQ312003.1,3892160,3894011,-,gene-SL1344_3647,SL1344_3647,15bc
SL1344_1302,1,-0.45399,1e-05,1.0,d1,FQ312003.1,1407393,1408740,-,gene-SL1344_1302,SL1344_1302,15bc
kdgK,1,-0.43295,1e-05,1.0,d1,FQ312003.1,3808904,3809834,+,gene-SL1344_3577,SL1344_3577,15bc
fdnG,1,-0.44636,1e-05,1.0,d1,FQ312003.1,1607294,1610342,-,gene-SL1344_1500,SL1344_1500,15bc
hyaC,1,-0.38414,1e-05,1.0,d1,FQ312003.1,1844607,1845339,+,gene-SL1344_1716,SL1344_1716,15bc
flgJ,1,-0.32687,1e-05,1.0,d1,FQ312003.1,1220594,1221545,+,gene-SL1344_1119,SL1344_1119,15bc
ldhA,1,-0.41951,1e-05,1.0,d1,FQ312003.1,1696881,1697871,+,gene-SL1344_1577,SL1344_1577,15bc
SL1344_1942,1,-0.49107,1e-05,1.0,d1,FQ312003.1,2053301,2053862,-,gene-SL1344_1942,SL1344_1942,15bc
ydeW,2,-0.44062,1e-05,1.0,d1,FQ312003.1,4303723,4304683,-,gene-SL1344_4022,SL1344_4022,15bc
SL1344_2567,1,-0.36837,1e-05,1.0,d1,FQ312003.1,2748580,2749609,-,gene-SL1344_2567,SL1344_2567,15bc
SL1344_1330A,1,-0.41377,1e-05,1.0,d1,FQ312003.1,1366410,1366617,+,gene-SL1344_1330A,SL1344_1330A,15bc
SL1344_1426,1,-0.36947,1e-05,1.0,d1,FQ312003.1,1529784,1530642,-,gene-SL1344_1426,SL1344_1426,15bc
hisD,1,-0.3878,1e-05,1.0,d1,FQ312003.1,2148331,2149636,+,gene-SL1344_2049,SL1344_2049,15bc
ydiM,4,-0.28232,1e-05,1.0,d1,FQ312003.1,1399803,1401015,-,gene-SL1344_1296,SL1344_1296,15bc
menD,1,-0.4367,1e-05,1.0,d1,FQ312003.1,2413341,2415012,-,gene-SL1344_2278,SL1344_2278,15bc
pliC,1,-0.41707,1e-05,1.0,d1,FQ312003.1,1290897,1291242,-,gene-SL1344_1185,SL1344_1185,15bc
fmu,1,-0.41366,1e-05,1.0,d1,FQ312003.1,3599941,3601231,+,gene-SL1344_3375,SL1344_3375,15bc
ompN,1,-0.38852,1e-05,1.0,d1,FQ312003.1,1506528,1507662,-,gene-SL1344_1404,SL1344_1404,15bc
SL1344_0754,1,-0.53001,1e-05,1.0,d1,FQ312003.1,841073,841982,-,gene-SL1344_0754,SL1344_0754,15bc
yncB,1,-0.33749,1e-05,1.0,d1,FQ312003.1,1633948,1634986,-,gene-SL1344_1520,SL1344_1520,15bc
yneB,1,-0.60785,1e-05,1.0,d1,FQ312003.1,4309588,4310464,+,gene-SL1344_4027,SL1344_4027,15bc
mppA,1,-0.32022,1e-05,1.0,d1,FQ312003.1,1728850,1730464,-,gene-SL1344_1609,SL1344_1609,15bc
SL1344_1597,1,-0.30084,1e-05,1.0,d1,FQ312003.1,1716545,1717103,-,gene-SL1344_1597,SL1344_1597,15bc
yggW,1,-0.34723,1e-05,1.0,d1,FQ312003.1,3283816,3284953,+,gene-SL1344_3079,SL1344_3079,15bc
narZ,1,-0.31364,1e-05,1.0,d1,FQ312003.1,1617539,1621280,+,gene-SL1344_1508,SL1344_1508,15bc
csgD,1,-0.35551,1e-05,1.0,d1,FQ312003.1,1185867,1186518,-,gene-SL1344_1079,SL1344_1079,15bc
yddG,1,-0.31102,1e-05,1.0,d1,FQ312003.1,1610676,1611501,+,gene-SL1344_1502,SL1344_1502,15bc
fdnH,1,-0.30387,1e-05,1.0,d1,FQ312003.1,1606396,1607281,-,gene-SL1344_1499,SL1344_1499,15bc
potB,1,-0.35574,1e-05,1.0,d1,FQ312003.1,1267324,1268188,-,gene-SL1344_1162,SL1344_1162,15bc
yecM,1,-0.31753,1e-05,1.0,d1,FQ312003.1,1959357,1959927,-,gene-SL1344_1843,SL1344_1843,15bc
ssaC,1,-0.32796,1e-05,1.0,d1,FQ312003.1,1437253,1438747,+,gene-SL1344_1328,SL1344_1328,15bc
chaB,1,-0.27572,1e-05,1.0,d1,FQ312003.1,1825608,1825839,-,gene-SL1344_1698,SL1344_1698,15bc
flgK,1,-0.26407,1e-05,1.0,d1,FQ312003.1,1221609,1223271,+,gene-SL1344_1120,SL1344_1120,15bc
astD,1,-0.29492,1e-05,1.0,d1,FQ312003.1,1341294,1342773,+,gene-SL1344_1240,SL1344_1240,15bc
yccS,1,-0.46366,1e-05,1.0,d1,FQ312003.1,1120013,1122167,-,gene-SL1344_1013,SL1344_1013,15bc
SL1344_1550,2,-0.3041,1e-05,1.0,d1,FQ312003.1,1664694,1665897,-,gene-SL1344_1550,SL1344_1550,15bc
yddX,1,-0.26636,1e-05,1.0,d1,FQ312003.1,1602033,1602249,+,gene-SL1344_1494,SL1344_1494,15bc
SL1344_2409,1,-0.30866,1e-05,1.0,d1,FQ312003.1,2555343,2556243,-,gene-SL1344_2409,SL1344_2409,15bc
marR,1,-0.28856,1e-05,1.0,d1,FQ312003.1,1554349,1554784,-,gene-SL1344_1450,SL1344_1450,15bc
gtgA,1,-0.26992,1e-05,1.0,d1,FQ312003.1,1070501,1071188,-,gene-SL1344_0965,SL1344_0965,15bc
pckA,2,-0.31,1e-05,1.0,d1,FQ312003.1,3678084,3679704,+,gene-SL1344_3467,SL1344_3467,15bc
SL1344_1560,1,-0.30158,1e-05,1.0,d1,FQ312003.1,1677003,1677720,-,gene-SL1344_1560,SL1344_1560,15bc
ssaM,1,-0.30878,1e-05,1.0,d1,FQ312003.1,1450154,1450523,+,gene-SL1344_1347,SL1344_1347,15bc
SL1344_1028,1,-0.30717,1e-05,1.0,d1,FQ312003.1,1133858,1134185,+,gene-SL1344_1028,SL1344_1028,15bc
csgB,2,-0.35976,1e-05,1.0,d1,FQ312003.1,1187272,1187728,+,gene-SL1344_1080,SL1344_1080,15bc
araH,1,-0.31074,1e-05,1.0,d1,FQ312003.1,1983699,1984257,-,gene-SL1344_1864,SL1344_1864,15bc
tdh,1,-0.26268,1e-05,1.0,d1,FQ312003.1,3924195,3925221,-,gene-SL1344_3674,SL1344_3674,15bc
yjjP,1,-0.29829,1e-05,1.0,d1,FQ312003.1,4825210,4826122,-,gene-SL1344_4477,SL1344_4477,15bc
SL1344_3496,1,-0.30259,1e-05,1.0,d1,FQ312003.1,3713814,3714924,-,gene-SL1344_3496,SL1344_3496,15bc
yciU,1,-0.29937,1e-05,1.0,d1,FQ312003.1,1791214,1791544,+,gene-SL1344_1671,SL1344_1671,15bc
sfcA,1,-0.28666,1e-05,1.0,d1,FQ312003.1,1602663,1604361,+,gene-SL1344_1496,SL1344_1496,15bc
udg,1,-0.27938,1e-05,1.0,d1,FQ312003.1,2155672,2156839,-,gene-SL1344_2057,SL1344_2057,15bc
rstA,1,-0.26709,1e-05,1.0,d1,FQ312003.1,1508141,1508873,-,gene-SL1344_1405,SL1344_1405,15bc
bcfD,1,-0.32452,1e-05,1.0,d1,FQ312003.1,28424,29432,+,gene-SL1344_0024,SL1344_0024,15bc
tehB,1,-0.28862,1e-05,1.0,d1,FQ312003.1,1655214,1655811,-,gene-SL1344_1538,SL1344_1538,15bc
SL1344_2243,1,-0.25764,1e-05,1.0,d1,FQ312003.1,2375689,2377015,-,gene-SL1344_2243,SL1344_2243,15bc
sseG,2,-0.35406,1e-05,1.0,d1,FQ312003.1,1445605,1446295,+,gene-SL1344_1339,SL1344_1339,15bc
yohF,1,-0.27892,1e-05,1.0,d1,FQ312003.1,2265717,2266479,-,gene-SL1344_2149,SL1344_2149,15bc
yfhK,1,-0.27645,1e-05,1.0,d1,FQ312003.1,2703890,2705333,-,gene-SL1344_2526,SL1344_2526,15bc
SL1344_1177,1,-0.27899,1e-05,1.0,d1,FQ312003.1,1282935,1284060,+,gene-SL1344_1177,SL1344_1177,15bc
SL1344_1566,1,-0.27575,1e-05,1.0,d1,FQ312003.1,1682911,1683592,+,gene-SL1344_1566,SL1344_1566,15bc
SL1344_1896,1,-0.24127,1e-05,1.0,d1,FQ312003.1,2013069,2013456,+,gene-SL1344_1896,SL1344_1896,15bc
maf-a,1,-0.25538,1e-05,1.0,d1,FQ312003.1,1230632,1231217,-,gene-SL1344_1126,SL1344_1126,15bc
adhC,1,-0.28577,1e-05,1.0,d1,FQ312003.1,1674525,1675644,-,gene-SL1344_1557,SL1344_1557,15bc
SL1344_4418,1,-0.25683,1e-05,1.0,d1,FQ312003.1,4752545,4756061,+,gene-SL1344_4418,SL1344_4418,15bc
yncC,1,-0.27842,1e-05,1.0,d1,FQ312003.1,1632949,1633615,-,gene-SL1344_1519,SL1344_1519,15bc
ssaL,1,-0.2534,1e-05,1.0,d1,FQ312003.1,1449080,1450097,+,gene-SL1344_1346,SL1344_1346,15bc
SL1344_0814,1,-0.27743,1e-05,1.0,d1,FQ312003.1,906497,907241,+,gene-SL1344_0814,SL1344_0814,15bc
pntA,1,-0.3469,1e-05,1.0,d1,FQ312003.1,1512548,1514078,+,gene-SL1344_1409,SL1344_1409,15bc
yeeI,2,-0.28245,1e-05,1.0,d1,FQ312003.1,2080065,2080863,+,gene-SL1344_1977,SL1344_1977,15bc
SL1344_1713,2,-0.40275,1e-05,1.0,d1,FQ312003.1,1839920,1841186,-,gene-SL1344_1713,SL1344_1713,15bc
SL1344_0836,1,-0.23633,1e-05,1.0,d1,FQ312003.1,932438,932864,-,gene-SL1344_0836,SL1344_0836,15bc
SL1344_1965,1,-0.22729,1e-05,1.0,d1,FQ312003.1,2070184,2071393,-,gene-SL1344_1965,SL1344_1965,15bc
SL1344_0981,1,-0.24026,1e-05,1.0,d1,FQ312003.1,1085559,1085892,+,gene-SL1344_0981,SL1344_0981,15bc
SL1344_3228,1,-0.22693,1e-05,1.0,d1,FQ312003.1,3445115,3446543,+,gene-SL1344_3228,SL1344_3228,15bc
glk,1,-0.23185,1e-05,1.0,d1,FQ312003.1,2515679,2516645,-,gene-SL1344_2371,SL1344_2371,15bc
SL1344_0738,1,-0.23248,1e-05,1.0,d1,FQ312003.1,824173,824719,-,gene-SL1344_0738,SL1344_0738,15bc
STnc1470,2,-0.20652,1e-05,0.777337,d1,FQ312003.1,4797956,4798031,+,gene-STnc1470,,15bc
srcA,1,-0.28284,1e-05,1.0,d1,FQ312003.1,2230293,2230710,-,gene-SL1344_2114,SL1344_2114,15bc
celD,1,-0.21929,1e-05,1.0,d1,FQ312003.1,1350907,1351672,+,gene-SL1344_1250,SL1344_1250,15bc
slsA,1,-0.23692,1e-05,1.0,d1,FQ312003.1,3981152,3981833,+,gene-SL1344_3726,SL1344_3726,15bc
ycdZ,1,-0.22667,1e-05,1.0,d1,FQ312003.1,1183652,1184126,+,gene-SL1344_1075,SL1344_1075,15bc
livF,1,-0.24816,1e-05,1.0,d1,FQ312003.1,3749975,3750689,-,gene-SL1344_3526,SL1344_3526,15bc
ydcG,1,-0.22262,1e-05,1.0,d1,FQ312003.1,1666679,1668335,-,gene-SL1344_1552,SL1344_1552,15bc
xthA,1,-0.47291,1e-05,1.0,d1,FQ312003.1,1337794,1338601,-,gene-SL1344_1237,SL1344_1237,15bc
fdnI,2,-0.37454,1e-05,1.0,d1,FQ312003.1,1605747,1606389,-,gene-SL1344_1498,SL1344_1498,15bc
yeaS,1,-0.28057,1e-05,1.0,d1,FQ312003.1,1307447,1308086,+,gene-SL1344_1205,SL1344_1205,15bc
truB,1,-0.21494,1e-05,1.0,d1,FQ312003.1,3472748,3473693,-,gene-SL1344_3257,SL1344_3257,15bc
yfbG,1,-0.26659,1e-05,1.0,d1,FQ312003.1,2403808,2405791,+,gene-SL1344_2268,SL1344_2268,15bc
ydgJ,1,-0.22152,1e-05,1.0,d1,FQ312003.1,1493232,1494273,+,gene-SL1344_1394,SL1344_1394,15bc
orf245,2,-0.38047,1e-05,1.0,d1,FQ312003.1,1420908,1421646,-,gene-SL1344_1315,SL1344_1315,15bc
pipA,1,-0.22585,1e-05,1.0,d1,FQ312003.1,1131869,1132550,-,gene-SL1344_1026,SL1344_1026,15bc
gcvP,2,-0.19516,1e-05,1.0,d1,FQ312003.1,3232856,3235730,-,gene-SL1344_3029,SL1344_3029,15bc
SL1344_1068,1,-0.23489,1e-05,1.0,d1,FQ312003.1,1175782,1176943,+,gene-SL1344_1068,SL1344_1068,15bc
SL1344_4396,1,-0.21051,1e-05,1.0,d1,FQ312003.1,4728964,4729897,-,gene-SL1344_4396,SL1344_4396,15bc
SL1344_2109,2,-0.054947,1e-05,2.2e-05,d1,FQ312003.1,2223561,2224446,+,gene-SL1344_2109,SL1344_2109,15bc
yrbG,1,-0.20547,1e-05,1.0,d1,FQ312003.1,3501429,3502365,+,gene-SL1344_3286,SL1344_3286,15bc
ssaK,2,-0.30799,1e-05,1.0,d1,FQ312003.1,1448440,1449115,+,gene-SL1344_1345,SL1344_1345,15bc
