Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
yagA,4,-0.63514,0.054464,0.999995,d1,HE654725.1,6668,8015,+,gene-SL1344_P2_0011,SL1344_P2_0011,5bc
iadA,2,-1.512,0.054464,0.999995,d1,FQ312003.1,4786675,4787848,-,gene-SL1344_4443,SL1344_4443,5bc
spvR,5,-0.69574,0.092763,0.999995,d1,HE654724.1,61519,62413,+,gene-SL1344_P1_0066,SL1344_P1_0066,5bc
dcuB,2,-1.5014,0.056389,0.999995,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,5bc
pilS,4,-0.62262,0.098542,0.999995,d1,HE654725.1,73505,74120,-,gene-SL1344_P2_0088,SL1344_P2_0088,5bc
yafB,3,-0.77804,0.088281,0.999995,d1,HE654725.1,5712,6315,-,gene-SL1344_P2_0010,SL1344_P2_0010,5bc
pilT,3,-1.0158,0.092763,0.999995,d1,FQ312003.1,3280648,3281629,-,gene-SL1344_3074,SL1344_3074,5bc
pilT,3,-1.0158,0.092763,0.999995,d1,HE654725.1,72935,73496,-,gene-SL1344_P2_0087,SL1344_P2_0087,5bc
SL1344_P1_0036,4,-0.60816,0.122276,0.999995,d1,HE654724.1,33258,33729,+,gene-SL1344_P1_0036,SL1344_P1_0036,5bc
traD,3,-0.94658,0.106151,0.999995,d1,HE654724.1,7372,9535,-,gene-SL1344_P1_0007,SL1344_P1_0007,5bc
rfbH,2,-2.0099,0.092763,0.999995,d1,FQ312003.1,2168640,2169954,-,gene-SL1344_2067,SL1344_2067,5bc
traT,5,-0.72204,0.128305,0.999995,d1,HE654724.1,9911,10643,-,gene-SL1344_P1_0008,SL1344_P1_0008,5bc
traT,5,-0.72204,0.128305,0.999995,d1,HE654725.1,52421,53222,-,gene-SL1344_P2_0061,SL1344_P2_0061,5bc
traM,3,-0.72347,0.122276,0.999995,d1,HE654724.1,32463,32844,-,gene-SL1344_P1_0035,SL1344_P1_0035,5bc
traM,3,-0.72347,0.122276,0.999995,d1,HE654725.1,57429,58122,-,gene-SL1344_P2_0068,SL1344_P2_0068,5bc
rfaB,2,-1.2566,0.122276,0.999995,d1,FQ312003.1,3935847,3936927,-,gene-SL1344_3685,SL1344_3685,5bc
traU,4,-0.45499,0.169485,0.999995,d1,HE654724.1,20637,21630,-,gene-SL1344_P1_0019,SL1344_P1_0019,5bc
traU,4,-0.45499,0.169485,0.999995,d1,HE654725.1,49287,52332,-,gene-SL1344_P2_0060,SL1344_P2_0060,5bc
dcuR,2,-1.4337,0.122276,0.999995,d1,FQ312003.1,4570468,4571188,-,gene-SL1344_4240,SL1344_4240,5bc
pilU,4,-0.78226,0.169485,0.999995,d1,HE654725.1,72294,72951,-,gene-SL1344_P2_0086,SL1344_P2_0086,5bc
SL1344_4471,2,-0.98318,0.128305,0.999995,d1,FQ312003.1,4819137,4820148,+,gene-SL1344_4471,SL1344_4471,5bc
pilQ,6,-0.63513,0.223575,0.999995,d1,HE654725.1,75247,76801,-,gene-SL1344_P2_0090,SL1344_P2_0090,5bc
pilO,2,-0.90282,0.177024,0.999995,d1,HE654725.1,77250,78546,-,gene-SL1344_P2_0092,SL1344_P2_0092,5bc
ilvC,1,-2.9731,0.122276,0.999995,d1,FQ312003.1,4138921,4140397,+,gene-SL1344_3869,SL1344_3869,5bc
SL1344_4239,3,-0.9898,0.233021,0.999995,d1,FQ312003.1,4569885,4570152,-,gene-SL1344_4239,SL1344_4239,5bc
rfaJ,1,-2.347,0.128241,0.999995,d1,FQ312003.1,3933800,3934811,-,gene-SL1344_3683,SL1344_3683,5bc
hybA,1,-3.5791,0.132639,0.999995,d1,FQ312003.1,3332357,3333344,-,gene-SL1344_3123,SL1344_3123,5bc
traS,3,-0.62068,0.258239,0.999995,d1,HE654724.1,10678,11173,-,gene-SL1344_P1_0009,SL1344_P1_0009,5bc
traS,3,-0.62068,0.258239,0.999995,d1,HE654725.1,53205,53394,-,gene-SL1344_P2_0062,SL1344_P2_0062,5bc
SL1344_3500,1,-3.1426,0.145027,0.999995,d1,FQ312003.1,3719300,3720056,-,gene-SL1344_3500,SL1344_3500,5bc
pilV,2,-1.1137,0.258239,0.999995,d1,HE654725.1,71002,72295,-,gene-SL1344_P2_0085,SL1344_P2_0085,5bc
uxuR,1,-2.5901,0.169485,0.999995,d1,FQ312003.1,4781634,4782408,+,gene-SL1344_4437,SL1344_4437,5bc
hypE,1,-2.9869,0.200579,0.999995,d1,FQ312003.1,3025051,3026062,+,gene-SL1344_2838,SL1344_2838,5bc
rci,3,-0.61027,0.413644,0.999995,d1,HE654725.1,68912,70067,-,gene-SL1344_P2_0080,SL1344_P2_0080,5bc
iolR,1,-4.269,0.223575,0.999995,d1,FQ312003.1,4679121,4679955,+,gene-SL1344_4350,SL1344_4350,5bc
rfbC,2,-0.98165,0.369531,0.999995,d1,FQ312003.1,2172832,2173384,-,gene-SL1344_2071,SL1344_2071,5bc
rfbF,1,-2.1304,0.233021,0.999995,d1,FQ312003.1,2171064,2171838,-,gene-SL1344_2069,SL1344_2069,5bc
rfaK,3,-0.34735,0.468229,0.999995,d1,FQ312003.1,3930874,3931738,-,gene-SL1344_3680,SL1344_3680,5bc
sulII,1,-3.241,0.251321,0.999995,d1,HE654726.1,26,842,-,gene-SL1344_P3_0001,SL1344_P3_0001,5bc
traJ,2,-0.55523,0.415304,0.999995,d1,HE654724.1,31584,32271,-,gene-SL1344_P1_0034,SL1344_P1_0034,5bc
traJ,2,-0.55523,0.415304,0.999995,d1,HE654725.1,63193,64342,-,gene-SL1344_P2_0074,SL1344_P2_0074,5bc
strB,1,-0.92421,0.258239,0.999995,d1,HE654726.1,7014,7860,-,gene-SL1344_P3_0013,SL1344_P3_0013,5bc
imm,2,-0.51286,0.419261,0.999995,d1,HE654725.1,10191,10539,-,gene-SL1344_P2_0013,SL1344_P2_0013,5bc
traV,2,-0.64209,0.422299,0.999995,d1,HE654724.1,26476,26992,-,gene-SL1344_P1_0025,SL1344_P1_0025,5bc
traV,2,-0.64209,0.422299,0.999995,d1,HE654725.1,48673,49288,-,gene-SL1344_P2_0059,SL1344_P2_0059,5bc
rfaZ,5,-0.29382,0.578869,0.999995,d1,FQ312003.1,3932120,3932930,-,gene-SL1344_3681,SL1344_3681,5bc
rfbI,2,-1.2119,0.462803,0.999995,d1,FQ312003.1,2171834,2172827,-,gene-SL1344_2070,SL1344_2070,5bc
srgA,2,-0.91413,0.471418,0.999995,d1,HE654724.1,86517,87171,+,gene-SL1344_P1_0094,SL1344_P1_0094,5bc
SL1344_3751,3,-0.28309,0.553738,0.999995,d1,FQ312003.1,4005751,4006495,-,gene-SL1344_3751,SL1344_3751,5bc
mobA,1,-1.4773,0.334537,0.999995,d1,FQ312003.1,4223633,4224218,-,gene-SL1344_3942,SL1344_3942,5bc
mobA,1,-1.4773,0.334537,0.999995,d1,HE654726.1,3337,5467,-,gene-SL1344_P3_0008,SL1344_P3_0008,5bc
SL1344_4466,2,-0.51386,0.477227,0.999995,d1,FQ312003.1,4815516,4815939,+,gene-SL1344_4466,SL1344_4466,5bc
trcD,2,-0.6081,0.487924,0.999995,d1,HE654725.1,83429,83996,-,gene-SL1344_P2_0100,SL1344_P2_0100,5bc
lpp,1,-3.1189,0.355525,0.999995,d1,FQ312003.1,1416230,1416467,-,gene-SL1344_1311,SL1344_1311,5bc
traH,2,-0.75861,0.516325,0.999995,d1,HE654724.1,14007,15390,-,gene-SL1344_P1_0011,SL1344_P1_0011,5bc
traH,2,-0.75861,0.516325,0.999995,d1,HE654725.1,65153,65612,-,gene-SL1344_P2_0076,SL1344_P2_0076,5bc
gor,1,-2.8905,0.369415,0.999995,d1,FQ312003.1,3789917,3791270,+,gene-SL1344_3562,SL1344_3562,5bc
SL1344_P1_0081,2,-0.59916,0.52168,0.999995,d1,HE654724.1,74421,74943,+,gene-SL1344_P1_0081,SL1344_P1_0081,5bc
traC,2,-0.55837,0.52168,0.999995,d1,HE654724.1,22616,25265,-,gene-SL1344_P1_0022,SL1344_P1_0022,5bc
traC,2,-0.55837,0.52168,0.999995,d1,HE654725.1,84009,84693,-,gene-SL1344_P2_0101,SL1344_P2_0101,5bc
traO,2,-0.63615,0.528851,0.999995,d1,HE654725.1,55143,56433,-,gene-SL1344_P2_0066,SL1344_P2_0066,5bc
SL1344_P3_0005,1,-2.4763,0.408759,0.999995,d1,HE654726.1,2856,3063,-,gene-SL1344_P3_0005,SL1344_P3_0005,5bc
rfaP,1,-3.1451,0.413644,0.999995,d1,FQ312003.1,3937261,3938059,-,gene-SL1344_3687,SL1344_3687,5bc
yeaJ,4,0.19348,0.701015,0.374653,d1,FQ312003.1,1315137,1316631,-,gene-SL1344_1218,SL1344_1218,5bc
SL1344_3635,4,-0.35123,0.7188,0.999995,d1,FQ312003.1,3878451,3879384,+,gene-SL1344_3635,SL1344_3635,5bc
rfaY,1,-1.3191,0.501875,0.999995,d1,FQ312003.1,3933079,3933634,-,gene-SL1344_3682,SL1344_3682,5bc
spvB,2,-0.48102,0.70807,0.999995,d1,HE654724.1,63873,65649,+,gene-SL1344_P1_0068,SL1344_P1_0068,5bc
yafA,2,-0.52197,0.7188,0.999995,d1,HE654725.1,5162,5657,-,gene-SL1344_P2_0009,SL1344_P2_0009,5bc
rfaQ,1,-2.2796,0.52168,0.999995,d1,FQ312003.1,3939172,3940207,-,gene-SL1344_3689,SL1344_3689,5bc
SL1344_1965,1,-1.2908,0.528851,0.999995,d1,FQ312003.1,2070184,2071393,-,gene-SL1344_1965,SL1344_1965,5bc
rcK,2,-0.43727,0.739441,0.999995,d1,HE654724.1,88292,88850,+,gene-SL1344_P1_0096,SL1344_P1_0096,5bc
trbB,1,-1.0179,0.553738,0.999995,d1,HE654724.1,15379,15928,-,gene-SL1344_P1_0012,SL1344_P1_0012,5bc
trbB,1,-1.0179,0.553738,0.999995,d1,HE654725.1,39331,40402,-,gene-SL1344_P2_0051,SL1344_P2_0051,5bc
SL1344_4014,2,-0.38657,0.741712,0.999995,d1,FQ312003.1,4297041,4298376,+,gene-SL1344_4014,SL1344_4014,5bc
aspA,1,-1.2761,0.578869,0.999995,d1,FQ312003.1,4591525,4592962,-,gene-SL1344_4263,SL1344_4263,5bc
steC,2,-0.48389,0.766272,0.999995,d1,FQ312003.1,1747009,1748383,-,gene-SL1344_1628,SL1344_1628,5bc
SL1344_4470,1,-1.161,0.59466,0.999995,d1,FQ312003.1,4818058,4819120,+,gene-SL1344_4470,SL1344_4470,5bc
SL1344_0742,6,-0.23046,0.941962,0.999995,d1,FQ312003.1,827805,829074,+,gene-SL1344_0742,SL1344_0742,5bc
SL1344_P2_0054A,1,-0.69304,0.61402,0.999995,d1,HE654725.1,42695,42992,+,gene-SL1344_P2_0054A,SL1344_P2_0054A,5bc
SL1344_3896,4,-0.25061,0.888111,0.999995,d1,FQ312003.1,4171104,4171647,+,gene-SL1344_3896,SL1344_3896,5bc
SL1344_3091,2,-0.31559,0.808971,0.999995,d1,FQ312003.1,3297082,3297517,-,gene-SL1344_3091,SL1344_3091,5bc
SL1344_1627,1,-1.7285,0.61402,0.999995,d1,FQ312003.1,1745835,1746543,-,gene-SL1344_1627,SL1344_1627,5bc
spvD,1,-0.89478,0.61402,0.999995,d1,HE654724.1,66915,67566,+,gene-SL1344_P1_0070,SL1344_P1_0070,5bc
trkH,1,-2.7695,0.628389,0.999995,d1,FQ312003.1,4215217,4216669,+,gene-SL1344_3939,SL1344_3939,5bc
nikA,1,-1.004,0.643805,0.999995,d1,HE654725.1,33968,34301,+,gene-SL1344_P2_0048,SL1344_P2_0048,5bc
baeR,2,-0.32047,0.812734,0.999995,d1,FQ312003.1,2222252,2222975,+,gene-SL1344_2108,SL1344_2108,5bc
SL1344_3744,2,-0.3571,0.812734,0.999995,d1,FQ312003.1,4000449,4000773,+,gene-SL1344_3744,SL1344_3744,5bc
SL1344_3799,2,-0.31758,0.850558,0.999995,d1,FQ312003.1,4056669,4057932,+,gene-SL1344_3799,SL1344_3799,5bc
traQ,1,-0.79365,0.701015,0.999995,d1,HE654724.1,15914,16208,-,gene-SL1344_P1_0013,SL1344_P1_0013,5bc
traQ,1,-0.79365,0.701015,0.999995,d1,HE654725.1,53912,54440,-,gene-SL1344_P2_0064,SL1344_P2_0064,5bc
gldA,1,-1.0559,0.711823,0.999995,d1,FQ312003.1,4344140,4345244,-,gene-SL1344_4058,SL1344_4058,5bc
tufA,1,-1.4152,0.715689,0.999995,d1,FQ312003.1,3619783,3620968,-,gene-SL1344_3412,SL1344_3412,5bc
SL1344_0042,2,-0.34182,0.889779,0.999995,d1,FQ312003.1,48371,50411,-,gene-SL1344_0042,SL1344_0042,5bc
yacB,1,-0.67702,0.7188,0.999995,d1,HE654725.1,2660,2942,+,gene-SL1344_P2_0004,SL1344_P2_0004,5bc
ycgL,1,-1.1142,0.72718,0.999995,d1,FQ312003.1,1868520,1868853,-,gene-SL1344_1741,SL1344_1741,5bc
torA,1,-0.85399,0.72718,0.999995,d1,FQ312003.1,4042123,4044676,-,gene-SL1344_3788,SL1344_3788,5bc
tktA,1,-1.8034,0.739441,0.999995,d1,FQ312003.1,3257112,3259059,-,gene-SL1344_3052,SL1344_3052,5bc
SL1344_2966,3,-0.21426,0.941962,0.988583,d1,FQ312003.1,3159338,3160253,+,gene-SL1344_2966,SL1344_2966,5bc
rfbD,1,-0.72617,0.741712,0.999995,d1,FQ312003.1,2174310,2175210,-,gene-SL1344_2073,SL1344_2073,5bc
traL,1,-1.07,0.741712,0.999995,d1,HE654724.1,30533,30845,-,gene-SL1344_P1_0031,SL1344_P1_0031,5bc
traL,1,-1.07,0.741712,0.999995,d1,HE654725.1,58118,58466,-,gene-SL1344_P2_0069,SL1344_P2_0069,5bc
traP,1,-0.77291,0.741712,0.999995,d1,HE654724.1,27211,27808,-,gene-SL1344_P1_0027,SL1344_P1_0027,5bc
traP,1,-0.77291,0.741712,0.999995,d1,HE654725.1,54439,55144,-,gene-SL1344_P2_0065,SL1344_P2_0065,5bc
SL1344_3703,2,-0.27253,0.941962,0.999995,d1,FQ312003.1,3950723,3951605,+,gene-SL1344_3703,SL1344_3703,5bc
argG,1,-0.66662,0.759095,0.999995,d1,FQ312003.1,3479627,3480971,+,gene-SL1344_3262,SL1344_3262,5bc
SL1344_P1_0060,1,-0.68206,0.766272,0.999995,d1,HE654724.1,54428,54917,+,gene-SL1344_P1_0060,SL1344_P1_0060,5bc
yigG,3,-0.35031,0.99959,0.999995,d1,FQ312003.1,4181114,4181573,-,gene-SL1344_3908,SL1344_3908,5bc
manA,1,-0.90816,0.788445,0.999995,d1,FQ312003.1,1497663,1498839,-,gene-SL1344_1397,SL1344_1397,5bc
rfbX,1,-1.7447,0.788445,0.999995,d1,FQ312003.1,2166339,2167632,-,gene-SL1344_2065,SL1344_2065,5bc
SL1344_P3_0012,1,-1.0014,0.812734,0.999995,d1,HE654726.1,6503,7043,+,gene-SL1344_P3_0012,SL1344_P3_0012,5bc
pilK,1,-0.63512,0.812734,0.999995,d1,HE654725.1,81772,82363,-,gene-SL1344_P2_0096,SL1344_P2_0096,5bc
SL1344_3750,1,-0.56528,0.812734,0.999995,d1,FQ312003.1,4005260,4005734,-,gene-SL1344_3750,SL1344_3750,5bc
rlgA2,1,-0.80668,0.812734,0.999995,d1,HE654724.1,57062,58727,+,gene-SL1344_P1_0063,SL1344_P1_0063,5bc
SL1344_P1_0072,1,-0.45872,0.812734,0.999995,d1,HE654724.1,68173,68524,+,gene-SL1344_P1_0072,SL1344_P1_0072,5bc
yaeB,1,-0.58482,0.812734,0.999995,d1,FQ312003.1,284286,284994,-,gene-SL1344_0244,SL1344_0244,5bc
yaeB,1,-0.58482,0.812734,0.999995,d1,HE654725.1,4896,5166,-,gene-SL1344_P2_0008,SL1344_P2_0008,5bc
ramR,1,-0.68288,0.812734,0.999995,d1,FQ312003.1,637633,638215,-,gene-SL1344_0568,SL1344_0568,5bc
SL1344_3745,1,-0.66322,0.841782,0.999995,d1,FQ312003.1,4000863,4001133,-,gene-SL1344_3745,SL1344_3745,5bc
yaeA,1,-1.2611,0.84461,0.999995,d1,HE654725.1,4554,4788,+,gene-SL1344_P2_0007,SL1344_P2_0007,5bc
SL1344_3717,3,-0.26075,0.99959,0.999995,d1,FQ312003.1,3970300,3970669,-,gene-SL1344_3717,SL1344_3717,5bc
traB,4,-0.19853,0.99959,0.999995,d1,HE654724.1,27797,29219,-,gene-SL1344_P1_0028,SL1344_P1_0028,5bc
traB,4,-0.19853,0.99959,0.999995,d1,HE654725.1,84946,85480,-,gene-SL1344_P2_0102,SL1344_P2_0102,5bc
torS,1,-0.65784,0.850558,0.999995,d1,FQ312003.1,4047764,4050500,+,gene-SL1344_3792,SL1344_3792,5bc
SL1344_3958,3,-0.2643,0.99959,0.997343,d1,FQ312003.1,4242293,4243535,-,gene-SL1344_3958,SL1344_3958,5bc
SL1344_4467,1,-0.52571,0.850558,0.999995,d1,FQ312003.1,4815953,4816415,+,gene-SL1344_4467,SL1344_4467,5bc
SL1344_3987,10,-0.10434,0.99959,0.999995,d1,FQ312003.1,4270544,4271522,-,gene-SL1344_3987,SL1344_3987,5bc
siiC,1,-0.52659,0.888111,0.999995,d1,FQ312003.1,4501155,4502475,+,gene-SL1344_4195,SL1344_4195,5bc
resA,1,-0.42228,0.888111,0.999995,d1,HE654725.1,12853,13639,+,gene-SL1344_P2_0017,SL1344_P2_0017,5bc
kbl,1,-0.67392,0.888111,0.999995,d1,FQ312003.1,3925230,3926427,-,gene-SL1344_3675,SL1344_3675,5bc
cafA,1,-1.1059,0.894244,0.999995,d1,FQ312003.1,3561266,3562736,-,gene-SL1344_3342,SL1344_3342,5bc
SL1344_3979,1,-0.4449,0.908712,0.999995,d1,FQ312003.1,4263073,4263385,+,gene-SL1344_3979,SL1344_3979,5bc
pcnB,1,-0.8776,0.908712,0.999995,d1,FQ312003.1,213869,215288,-,gene-SL1344_0185,SL1344_0185,5bc
glgP,1,-0.60398,0.908712,0.999995,d1,FQ312003.1,3720233,3722681,-,gene-SL1344_3501,SL1344_3501,5bc
ompL,7,-0.17159,0.99959,0.999995,d1,FQ312003.1,4246447,4247140,-,gene-SL1344_3962,SL1344_3962,5bc
argB,1,-0.55145,0.941962,0.999995,d1,FQ312003.1,4361962,4362739,+,gene-SL1344_4072,SL1344_4072,5bc
yhjA,1,-0.41056,0.941962,0.999995,d1,FQ312003.1,4039908,4041309,-,gene-SL1344_3786,SL1344_3786,5bc
rffC,1,-1.3044,0.941962,0.999995,d1,FQ312003.1,4154654,4155203,+,gene-SL1344_3883,SL1344_3883,5bc
yjbA,1,-0.44906,0.943001,0.999995,d1,FQ312003.1,4467462,4467873,+,gene-SL1344_4162,SL1344_4162,5bc
rmbA,3,-0.23179,0.99959,0.999995,d1,FQ312003.1,3975382,3976000,+,gene-SL1344_3722,SL1344_3722,5bc
gatD,1,-0.45342,0.97626,0.999995,d1,FQ312003.1,3451019,3452063,+,gene-SL1344_3234,SL1344_3234,5bc
ugpQ,1,-0.37281,0.99959,0.999995,d1,FQ312003.1,3744080,3744821,-,gene-SL1344_3519,SL1344_3519,5bc
SL1344_0330,1,-0.42151,0.99959,0.999995,d1,FQ312003.1,378013,378412,+,gene-SL1344_0330,SL1344_0330,5bc
leuL,1,-0.4124,0.99959,0.999995,d1,FQ312003.1,133828,133915,-,gene-SL1344_0114,SL1344_0114,5bc
tdh,1,-0.49021,0.99959,0.999995,d1,FQ312003.1,3924195,3925221,-,gene-SL1344_3674,SL1344_3674,5bc
SL1344_2726,4,-0.15828,0.99959,0.999995,d1,FQ312003.1,2903008,2904202,+,gene-SL1344_2726,SL1344_2726,5bc
SL1344_3989,1,-0.38329,0.99959,0.999995,d1,FQ312003.1,4273213,4273537,-,gene-SL1344_3989,SL1344_3989,5bc
SL1344_4095,1,-0.53131,0.99959,0.999995,d1,FQ312003.1,4395937,4396282,-,gene-SL1344_4095,SL1344_4095,5bc
yeeF,1,-0.46915,0.99959,0.999995,d1,FQ312003.1,2143541,2144906,-,gene-SL1344_2045,SL1344_2045,5bc
rfbU,1,-0.44506,0.99959,0.999995,d1,FQ312003.1,2163952,2165014,-,gene-SL1344_2063,SL1344_2063,5bc
SL1344_3227,3,-0.24852,0.99959,0.999995,d1,FQ312003.1,3444174,3445089,+,gene-SL1344_3227,SL1344_3227,5bc
ybeR,1,-0.40645,0.99959,0.999995,d1,FQ312003.1,717607,718315,+,gene-SL1344_0643,SL1344_0643,5bc
stcC,3,-0.21623,0.99959,0.999995,d1,FQ312003.1,2241570,2244060,-,gene-SL1344_2127,SL1344_2127,5bc
cigR,1,-0.46115,0.99959,0.999995,d1,FQ312003.1,3982061,3982541,-,gene-SL1344_3727,SL1344_3727,5bc
nikR,1,-0.45802,0.99959,0.999995,d1,FQ312003.1,3772664,3773066,+,gene-SL1344_3549,SL1344_3549,5bc
yafP,1,-0.33784,0.99959,0.999995,d1,FQ312003.1,3859988,3860456,-,gene-SL1344_3619,SL1344_3619,5bc
pepT,1,-0.34768,0.99959,0.999995,d1,FQ312003.1,1269558,1270788,+,gene-SL1344_1164,SL1344_1164,5bc
SL1344_4052,9,-0.18806,0.99959,0.999995,d1,FQ312003.1,4335721,4336720,-,gene-SL1344_4052,SL1344_4052,5bc
SL1344_4469,1,-0.31205,0.99959,0.999995,d1,FQ312003.1,4817209,4818046,+,gene-SL1344_4469,SL1344_4469,5bc
celF,1,-0.41725,0.99959,0.999995,d1,FQ312003.1,1351796,1353152,+,gene-SL1344_1251,SL1344_1251,5bc
SL1344_3800,1,-0.35123,0.99959,0.999995,d1,FQ312003.1,4057945,4059139,+,gene-SL1344_3800,SL1344_3800,5bc
comA,1,-0.42463,0.99959,0.999995,d1,FQ312003.1,3667271,3668051,-,gene-SL1344_3459,SL1344_3459,5bc
mtlA,1,-0.34567,0.99959,0.999995,d1,FQ312003.1,3896581,3898498,+,gene-SL1344_3650,SL1344_3650,5bc
SL1344_3224,1,-0.31055,0.99959,0.999995,d1,FQ312003.1,3441184,3442132,-,gene-SL1344_3224,SL1344_3224,5bc
pflD,3,-0.17065,0.99959,0.999995,d1,FQ312003.1,4350251,4352549,+,gene-SL1344_4063,SL1344_4063,5bc
gcvP,1,-0.28274,0.99959,0.999995,d1,FQ312003.1,3232856,3235730,-,gene-SL1344_3029,SL1344_3029,5bc
yjfK,1,-0.37278,0.99959,0.999995,d1,FQ312003.1,4637195,4637879,+,gene-SL1344_4306,SL1344_4306,5bc
recR,1,-0.32985,0.99959,0.999995,d1,FQ312003.1,542697,543303,+,gene-SL1344_0479,SL1344_0479,5bc
SL1344_3563,1,-0.27703,0.99959,0.999995,d1,FQ312003.1,3791316,3792360,-,gene-SL1344_3563,SL1344_3563,5bc
mdlB,1,-0.67054,0.99959,0.999995,d1,FQ312003.1,518017,519799,+,gene-SL1344_0455,SL1344_0455,5bc
SL1344_0560,1,-0.62703,0.99959,0.999995,d1,FQ312003.1,631674,632661,-,gene-SL1344_0560,SL1344_0560,5bc
modE,1,-0.4468,0.99959,0.999995,d1,FQ312003.1,843695,844484,-,gene-SL1344_0756,SL1344_0756,5bc
stbB,1,-0.26023,0.99959,0.999995,d1,FQ312003.1,383063,383825,-,gene-SL1344_0334,SL1344_0334,5bc
stbB,1,-0.26023,0.99959,0.999995,d1,HE654725.1,16445,16838,+,gene-SL1344_P2_0022,SL1344_P2_0022,5bc
frwD,1,-0.22784,0.99959,0.999995,d1,FQ312003.1,4353394,4353748,+,gene-SL1344_4065,SL1344_4065,5bc
kduI,1,-0.25998,0.99959,0.999995,d1,FQ312003.1,3199853,3200690,-,gene-SL1344_2996,SL1344_2996,5bc
SL1344_0346,1,-0.29913,0.99959,0.999995,d1,FQ312003.1,393378,396546,-,gene-SL1344_0346,SL1344_0346,5bc
SL1344_3097,1,-0.36785,0.99959,0.999995,d1,FQ312003.1,3303096,3304281,-,gene-SL1344_3097,SL1344_3097,5bc
ptr,1,-0.31928,0.99959,0.999995,d1,FQ312003.1,3171107,3173996,-,gene-SL1344_2973,SL1344_2973,5bc
SL1344_3734,1,-0.3301,0.99959,0.999995,d1,FQ312003.1,3990970,3991828,-,gene-SL1344_3734,SL1344_3734,5bc
prpD,1,-0.28094,0.99959,0.999995,d1,FQ312003.1,419681,421133,+,gene-SL1344_0365,SL1344_0365,5bc
traN,1,-0.35115,0.99959,0.999995,d1,HE654724.1,17408,19235,-,gene-SL1344_P1_0016,SL1344_P1_0016,5bc
traN,1,-0.35115,0.99959,0.999995,d1,HE654725.1,56435,57419,-,gene-SL1344_P2_0067,SL1344_P2_0067,5bc
siiA,2,-0.26458,0.99959,0.999995,d1,FQ312003.1,4499148,4499781,+,gene-SL1344_4193,SL1344_4193,5bc
clpA,1,-0.25082,0.99959,0.999995,d1,FQ312003.1,979234,981511,+,gene-SL1344_0884,SL1344_0884,5bc
bigA,1,-0.2765,0.99959,0.999995,d1,FQ312003.1,3650652,3656547,+,gene-SL1344_3445,SL1344_3445,5bc
feoB,1,-0.31969,0.99959,0.999995,d1,FQ312003.1,3685657,3687976,+,gene-SL1344_3473,SL1344_3473,5bc
ais,1,-0.22912,0.99959,0.999995,d1,FQ312003.1,2400782,2401388,-,gene-SL1344_2265,SL1344_2265,5bc
