Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
SL1344_1263,2,-0.49616,0.863389,0.999995,d1,FQ312003.1,1363970,1364930,-,gene-SL1344_1263,SL1344_1263,5bc
prfC,2,-0.93829,0.863389,0.999995,d1,FQ312003.1,4834470,4836060,+,gene-SL1344_4488,SL1344_4488,5bc
sscB,1,-1.5143,0.779955,0.999995,d1,FQ312003.1,1444376,1444811,+,gene-SL1344_1337,SL1344_1337,5bc
speF,2,-0.84113,0.863389,0.999995,d1,FQ312003.1,762789,764988,-,gene-SL1344_0683,SL1344_0683,5bc
yehE,3,-0.81102,0.878623,0.999995,d1,FQ312003.1,2245621,2245903,-,gene-SL1344_2130,SL1344_2130,5bc
pflF,2,-0.69127,0.863389,0.999995,d1,FQ312003.1,910607,913040,-,gene-SL1344_0819,SL1344_0819,5bc
ygfY,1,-1.7257,0.803341,0.999995,d1,FQ312003.1,3227121,3227388,-,gene-SL1344_3023,SL1344_3023,5bc
SL1344_0544,1,-1.3182,0.803341,0.999995,d1,FQ312003.1,611720,612032,-,gene-SL1344_0544,SL1344_0544,5bc
SL1344_1713,3,-0.74773,0.890167,0.999995,d1,FQ312003.1,1839920,1841186,-,gene-SL1344_1713,SL1344_1713,5bc
glgA,1,-1.2266,0.81429,0.999995,d1,FQ312003.1,3722700,3724134,-,gene-SL1344_3502,SL1344_3502,5bc
mdh,1,-1.3652,0.816911,0.999995,d1,FQ312003.1,3548095,3549034,-,gene-SL1344_3331,SL1344_3331,5bc
SL1344_1770,1,-1.2191,0.816911,0.999995,d1,FQ312003.1,1894787,1895027,+,gene-SL1344_1770,SL1344_1770,5bc
dcuB,2,-0.63863,0.894545,0.999995,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,5bc
steA,1,-1.2429,0.816911,0.999995,d1,FQ312003.1,1626356,1626989,-,gene-SL1344_1514,SL1344_1514,5bc
soxS,1,-1.3091,0.816911,0.999995,d1,FQ312003.1,4525261,4525585,-,gene-SL1344_4201,SL1344_4201,5bc
stcB,1,-1.4384,0.816911,0.999995,d1,FQ312003.1,2244073,2244757,-,gene-SL1344_2128,SL1344_2128,5bc
rfaB,3,-0.76567,0.903807,0.999995,d1,FQ312003.1,3935847,3936927,-,gene-SL1344_3685,SL1344_3685,5bc
tufA,1,-2.0867,0.816911,0.999995,d1,FQ312003.1,3619783,3620968,-,gene-SL1344_3412,SL1344_3412,5bc
SL1344_3499,2,-0.40148,0.903807,0.999995,d1,FQ312003.1,3718351,3719257,+,gene-SL1344_3499,SL1344_3499,5bc
idi,1,-1.0323,0.816911,0.999995,d1,FQ312003.1,3219317,3219863,+,gene-SL1344_3015,SL1344_3015,5bc
acrB,1,-1.2549,0.816911,0.999995,d1,FQ312003.1,528734,531884,-,gene-SL1344_0468,SL1344_0468,5bc
birA,1,-0.98853,0.832918,0.999995,d1,FQ312003.1,4379027,4379990,+,gene-SL1344_4082,SL1344_4082,5bc
fliB,1,-1.7041,0.832918,0.999995,d1,FQ312003.1,2003941,2005147,-,gene-SL1344_1887,SL1344_1887,5bc
clpA,2,-0.68557,0.940209,0.999176,d1,FQ312003.1,979234,981511,+,gene-SL1344_0884,SL1344_0884,5bc
steC,3,0.81493,0.966144,0.944363,d1,FQ312003.1,1747009,1748383,-,gene-SL1344_1628,SL1344_1628,5bc
SL1344_4147,1,-1.0614,0.836393,0.999995,d1,FQ312003.1,4454361,4454679,-,gene-SL1344_4147,SL1344_4147,5bc
SL1344_2492,1,-1.0655,0.836393,0.999995,d1,FQ312003.1,2660628,2663007,-,gene-SL1344_2492,SL1344_2492,5bc
ytfL,1,-1.1159,0.836393,0.999995,d1,FQ312003.1,4664255,4665599,-,gene-SL1344_4340,SL1344_4340,5bc
SL1344_0452,1,-1.0351,0.836393,0.999995,d1,FQ312003.1,514585,515641,-,gene-SL1344_0452,SL1344_0452,5bc
yohF,1,-1.0982,0.836393,0.999995,d1,FQ312003.1,2265717,2266479,-,gene-SL1344_2149,SL1344_2149,5bc
gpP,1,-1.193,0.836393,0.999995,d1,FQ312003.1,2766098,2766791,-,gene-SL1344_2590,SL1344_2590,5bc
yobF,1,-0.90787,0.863389,0.999995,d1,FQ312003.1,1893336,1893480,-,gene-SL1344_1767,SL1344_1767,5bc
ssaK,1,-1.7308,0.863389,0.999995,d1,FQ312003.1,1448440,1449115,+,gene-SL1344_1345,SL1344_1345,5bc
gsp,1,-1.0934,0.863389,0.999995,d1,FQ312003.1,3323049,3324906,-,gene-SL1344_3113,SL1344_3113,5bc
yebC,2,-1.0641,0.967729,0.999995,d1,FQ312003.1,1951352,1952093,-,gene-SL1344_1834,SL1344_1834,5bc
SL1344_0301,1,-0.83732,0.863389,0.999995,d1,FQ312003.1,349151,349367,+,gene-SL1344_0301,SL1344_0301,5bc
orgC,1,-1.0951,0.863389,0.999995,d1,FQ312003.1,3035914,3036367,-,gene-SL1344_2848,SL1344_2848,5bc
SL1344_2551,2,-0.85889,0.967729,0.999995,d1,FQ312003.1,2731591,2732416,-,gene-SL1344_2551,SL1344_2551,5bc
tonB,1,-1.2402,0.890167,0.999995,d1,FQ312003.1,1788112,1788841,-,gene-SL1344_1668,SL1344_1668,5bc
sipC,6,-0.2798,0.990413,0.999995,d1,FQ312003.1,3050432,3051662,-,gene-SL1344_2863,SL1344_2863,5bc
pliC,3,-0.41218,0.973534,0.999995,d1,FQ312003.1,1290897,1291242,-,gene-SL1344_1185,SL1344_1185,5bc
dcuS,1,-0.83515,0.890167,0.999995,d1,FQ312003.1,4571184,4572816,-,gene-SL1344_4241,SL1344_4241,5bc
xapB,1,-0.91848,0.890167,0.999995,d1,FQ312003.1,2531262,2532519,-,gene-SL1344_2384,SL1344_2384,5bc
rluD,1,-1.2737,0.890167,0.999995,d1,FQ312003.1,2805959,2806940,-,gene-SL1344_2622,SL1344_2622,5bc
zntB,1,-1.0753,0.894545,0.999995,d1,FQ312003.1,1707000,1707984,-,gene-SL1344_1587,SL1344_1587,5bc
maeB,2,-0.25026,0.967729,0.999995,d1,FQ312003.1,2577694,2579974,-,gene-SL1344_2435,SL1344_2435,5bc
pipD,1,-1.0589,0.894545,0.999995,d1,FQ312003.1,1136959,1138429,-,gene-SL1344_1033,SL1344_1033,5bc
ygdK,1,-0.86631,0.894545,0.999995,d1,FQ312003.1,3158622,3159066,+,gene-SL1344_2965,SL1344_2965,5bc
dmsA1,1,-1.0483,0.895403,0.999995,d1,FQ312003.1,1533805,1536247,-,gene-SL1344_1429,SL1344_1429,5bc
iolD,2,-0.62322,0.967729,0.999995,d1,FQ312003.1,4695341,4697291,+,gene-SL1344_4362,SL1344_4362,5bc
recEa,1,-0.83993,0.903807,0.999995,d1,FQ312003.1,1057822,1060708,-,gene-SL1344_0946,SL1344_0946,5bc
SL1344_2712,1,-0.90882,0.903807,0.999995,d1,FQ312003.1,2890072,2891269,+,gene-SL1344_2712,SL1344_2712,5bc
SL1344_2676,2,-0.67684,0.967729,0.999995,d1,FQ312003.1,2864336,2865956,-,gene-SL1344_2676,SL1344_2676,5bc
SL1344_0202,1,-0.79148,0.903807,0.999995,d1,FQ312003.1,236259,237099,+,gene-SL1344_0202,SL1344_0202,5bc
argG,3,0.040594,0.988612,0.999995,d1,FQ312003.1,3479627,3480971,+,gene-SL1344_3262,SL1344_3262,5bc
ybiP,1,-0.78835,0.940209,0.999995,d1,FQ312003.1,899372,900953,-,gene-SL1344_0809,SL1344_0809,5bc
pps,1,-0.85381,0.940209,0.999995,d1,FQ312003.1,1384580,1387001,+,gene-SL1344_1283,SL1344_1283,5bc
pphA,1,-0.79616,0.954632,0.999995,d1,FQ312003.1,1908256,1908907,-,gene-SL1344_1782,SL1344_1782,5bc
purU,1,-0.83007,0.957452,0.999995,d1,FQ312003.1,1808420,1809263,+,gene-SL1344_1687,SL1344_1687,5bc
SL1344_0977,1,-0.83852,0.957452,0.999995,d1,FQ312003.1,1081039,1081726,+,gene-SL1344_0977,SL1344_0977,5bc
SL1344_0323,3,-0.46215,0.990413,0.999995,d1,FQ312003.1,370835,372119,+,gene-SL1344_0323,SL1344_0323,5bc
siiB,2,-0.60078,0.973534,0.999995,d1,FQ312003.1,4499777,4501166,+,gene-SL1344_4194,SL1344_4194,5bc
zwf,1,-0.85374,0.966144,0.999995,d1,FQ312003.1,1937234,1938710,-,gene-SL1344_1820,SL1344_1820,5bc
SL1344_1443,2,-0.56249,0.973534,0.999995,d1,FQ312003.1,1548927,1549110,+,gene-SL1344_1443,SL1344_1443,5bc
ttrB,1,-0.9484,0.967729,0.999995,d1,FQ312003.1,1427284,1428037,-,gene-SL1344_1319,SL1344_1319,5bc
ydeW,1,-0.68968,0.967729,0.999995,d1,FQ312003.1,4303723,4304683,-,gene-SL1344_4022,SL1344_4022,5bc
ybeQ,1,-0.67374,0.967729,0.999995,d1,FQ312003.1,716487,717483,-,gene-SL1344_0642,SL1344_0642,5bc
oafA,5,-0.22256,0.993988,0.999995,d1,FQ312003.1,2329845,2331675,+,gene-SL1344_2208,SL1344_2208,5bc
yfiR,2,-0.71919,0.973534,0.999995,d1,FQ312003.1,2813397,2813916,+,gene-SL1344_2629,SL1344_2629,5bc
stjC,1,-0.61748,0.967729,0.999995,d1,FQ312003.1,4849468,4850089,-,gene-SL1344_4500,SL1344_4500,5bc
SL1344_3747,3,-0.401,0.993988,0.999995,d1,FQ312003.1,4002065,4003550,-,gene-SL1344_3747,SL1344_3747,5bc
SL1344_4469,3,-0.44522,0.993988,0.999995,d1,FQ312003.1,4817209,4818046,+,gene-SL1344_4469,SL1344_4469,5bc
SL1344_1588,1,-0.69341,0.967729,0.999995,d1,FQ312003.1,1708129,1709284,-,gene-SL1344_1588,SL1344_1588,5bc
torS,1,-0.65023,0.967729,0.999995,d1,FQ312003.1,4047764,4050500,+,gene-SL1344_3792,SL1344_3792,5bc
ampG,1,-0.8062,0.967729,0.999995,d1,FQ312003.1,498085,499561,-,gene-SL1344_0438,SL1344_0438,5bc
cyaA,1,-0.81045,0.967729,0.999995,d1,FQ312003.1,4167911,4170458,+,gene-SL1344_3894,SL1344_3894,5bc
sciQ,2,-0.47158,0.973534,0.999995,d1,FQ312003.1,322395,323169,+,gene-SL1344_0278,SL1344_0278,5bc
SL1344_4427,1,-0.66016,0.967729,0.999995,d1,FQ312003.1,4771819,4772422,-,gene-SL1344_4427,SL1344_4427,5bc
SL1344_0338,1,-0.68439,0.967729,0.999995,d1,FQ312003.1,386593,388168,+,gene-SL1344_0338,SL1344_0338,5bc
SL1344_2705,1,-0.65684,0.967729,0.999995,d1,FQ312003.1,2885311,2885608,-,gene-SL1344_2705,SL1344_2705,5bc
SL1344_2368,1,-0.5888,0.967729,0.999995,d1,FQ312003.1,2511512,2511755,-,gene-SL1344_2368,SL1344_2368,5bc
pqaA,3,0.050362,0.993988,0.999995,d1,FQ312003.1,1576635,1578192,-,gene-SL1344_1473,SL1344_1473,5bc
SL1344_0707,1,-0.90197,0.967729,0.999995,d1,FQ312003.1,790295,791129,+,gene-SL1344_0707,SL1344_0707,5bc
phnW,1,-0.63008,0.967729,0.999995,d1,FQ312003.1,483693,484797,+,gene-SL1344_0425,SL1344_0425,5bc
btuF,1,-0.66855,0.967729,0.999995,d1,FQ312003.1,241264,242065,-,gene-SL1344_0207,SL1344_0207,5bc
stbB,2,-0.033811,0.973534,0.999176,d1,FQ312003.1,383063,383825,-,gene-SL1344_0334,SL1344_0334,5bc
stbB,2,-0.033811,0.973534,0.999176,d1,HE654725.1,16445,16838,+,gene-SL1344_P2_0022,SL1344_P2_0022,5bc
sseK3,3,-0.50515,0.993988,0.999995,d1,FQ312003.1,2040502,2041510,+,gene-SL1344_1928,SL1344_1928,5bc
SL1344_2594,2,-0.60543,0.973534,0.999995,d1,FQ312003.1,2768984,2770070,+,gene-SL1344_2594,SL1344_2594,5bc
STM3026,1,-0.61554,0.973027,0.999995,d1,FQ312003.1,3208085,3209162,-,gene-SL1344_3005,SL1344_3005,5bc
SL1344_2702,2,-0.57304,0.973534,0.999995,d1,FQ312003.1,2883630,2884488,-,gene-SL1344_2702,SL1344_2702,5bc
ppk,1,-0.60435,0.973027,0.999995,d1,FQ312003.1,2612652,2614719,+,gene-SL1344_2464,SL1344_2464,5bc
tdcA,2,-0.86039,0.973534,0.999995,d1,FQ312003.1,3433177,3434116,-,gene-SL1344_3217,SL1344_3217,5bc
yaiB,1,-0.50471,0.973534,0.999995,d1,FQ312003.1,436584,436851,+,gene-SL1344_0378,SL1344_0378,5bc
ycaL,2,-0.72471,0.973534,0.999995,d1,FQ312003.1,1020626,1021388,+,gene-SL1344_0916,SL1344_0916,5bc
rnr,1,-0.73681,0.973534,0.999995,d1,FQ312003.1,4631643,4634082,+,gene-SL1344_4301,SL1344_4301,5bc
mdfA,2,-0.71333,0.973534,0.999995,d1,FQ312003.1,937755,938988,+,gene-SL1344_0842,SL1344_0842,5bc
SL1344_4249,1,-0.62589,0.973534,0.999995,d1,FQ312003.1,4580939,4581155,-,gene-SL1344_4249,SL1344_4249,5bc
yedA,1,-0.66301,0.973534,0.999995,d1,FQ312003.1,2030536,2031457,+,gene-SL1344_1918,SL1344_1918,5bc
spaS,1,-0.55105,0.973534,0.999995,d1,FQ312003.1,3054108,3055179,-,gene-SL1344_2866,SL1344_2866,5bc
fhuB,1,-0.57704,0.973534,0.999995,d1,FQ312003.1,227656,229714,+,gene-SL1344_0195,SL1344_0195,5bc
edd,1,-0.65076,0.973534,0.999995,d1,FQ312003.1,1935188,1937000,-,gene-SL1344_1819,SL1344_1819,5bc
yebB,1,-0.60451,0.973534,0.999995,d1,FQ312003.1,1950193,1950793,+,gene-SL1344_1832,SL1344_1832,5bc
SL1344_3750,3,-0.030332,0.993988,0.987561,d1,FQ312003.1,4005260,4005734,-,gene-SL1344_3750,SL1344_3750,5bc
rffC,1,-0.62311,0.973534,0.999995,d1,FQ312003.1,4154654,4155203,+,gene-SL1344_3883,SL1344_3883,5bc
SL1344_2175,2,0.064424,0.990413,0.999176,d1,FQ312003.1,2292901,2294224,+,gene-SL1344_2175,SL1344_2175,5bc
narV,1,-0.60247,0.973534,0.999995,d1,FQ312003.1,1623512,1624193,+,gene-SL1344_1511,SL1344_1511,5bc
mglA,3,-0.31586,0.993988,0.999995,d1,FQ312003.1,2282679,2284200,-,gene-SL1344_2166,SL1344_2166,5bc
res,2,-0.58449,0.990413,0.999995,d1,FQ312003.1,404781,407757,+,gene-SL1344_0353,SL1344_0353,5bc
yccV,1,-0.53987,0.973534,0.999995,d1,FQ312003.1,1126692,1127010,-,gene-SL1344_1019,SL1344_1019,5bc
ompL,2,-0.43737,0.990413,0.999995,d1,FQ312003.1,4246447,4247140,-,gene-SL1344_3962,SL1344_3962,5bc
gsk,1,-0.58882,0.973534,0.999995,d1,FQ312003.1,548484,549789,+,gene-SL1344_0484,SL1344_0484,5bc
trpD,1,-0.59064,0.973534,0.999995,d1,FQ312003.1,1776964,1778560,+,gene-SL1344_1655,SL1344_1655,5bc
SL1344_4017,2,-0.80076,0.990413,0.999995,d1,FQ312003.1,4300458,4301181,+,gene-SL1344_4017,SL1344_4017,5bc
ydgI,1,-0.56871,0.973534,0.999995,d1,FQ312003.1,1509396,1510779,-,gene-SL1344_1407,SL1344_1407,5bc
SL1344_0339,5,-0.16367,0.993988,0.999995,d1,FQ312003.1,388267,389011,+,gene-SL1344_0339,SL1344_0339,5bc
yfbG,1,-0.5291,0.973534,0.999995,d1,FQ312003.1,2403808,2405791,+,gene-SL1344_2268,SL1344_2268,5bc
siiD,5,0.2705,0.993988,0.999995,d1,FQ312003.1,4502471,4503749,+,gene-SL1344_4196,SL1344_4196,5bc
ydcI,1,-0.52544,0.973534,0.999995,d1,FQ312003.1,1671747,1672671,+,gene-SL1344_1555,SL1344_1555,5bc
ompR,1,-0.40052,0.973534,0.999995,d1,FQ312003.1,3681127,3681847,-,gene-SL1344_3469,SL1344_3469,5bc
siiC,1,-0.53897,0.973534,0.999995,d1,FQ312003.1,4501155,4502475,+,gene-SL1344_4195,SL1344_4195,5bc
comB,1,-0.51143,0.973534,0.999995,d1,FQ312003.1,3666732,3667272,-,gene-SL1344_3458,SL1344_3458,5bc
SL1344_1566,1,-0.58542,0.973534,0.999995,d1,FQ312003.1,1682911,1683592,+,gene-SL1344_1566,SL1344_1566,5bc
vgrS,1,-0.53989,0.973534,0.999995,d1,FQ312003.1,329848,332038,+,gene-SL1344_0284,SL1344_0284,5bc
rnd,1,-0.56835,0.988612,0.999995,d1,FQ312003.1,1870874,1872002,-,gene-SL1344_1745,SL1344_1745,5bc
yjdL,1,-0.44058,0.990413,0.999995,d1,FQ312003.1,2699866,2701327,+,gene-SL1344_2522,SL1344_2522,5bc
malT,3,0.1953,0.993988,0.717428,d1,FQ312003.1,3698421,3701127,+,gene-SL1344_3482,SL1344_3482,5bc
SL1344_1971,1,-0.53596,0.990413,0.999995,d1,FQ312003.1,2075983,2076499,+,gene-SL1344_1971,SL1344_1971,5bc
wcaF,2,-0.53542,0.993988,0.999995,d1,FQ312003.1,2191463,2192018,-,gene-SL1344_2087,SL1344_2087,5bc
yceJ,1,-0.52676,0.990413,0.999995,d1,FQ312003.1,1201572,1202145,-,gene-SL1344_1095,SL1344_1095,5bc
dcm,1,-0.54569,0.990413,0.999995,d1,FQ312003.1,2031896,2033327,-,gene-SL1344_1920,SL1344_1920,5bc
iolI2,1,-0.45389,0.990413,0.999995,d1,FQ312003.1,4699953,4700769,+,gene-SL1344_4365,SL1344_4365,5bc
cbiC,1,-0.49225,0.990413,0.999995,d1,FQ312003.1,2108537,2109170,-,gene-SL1344_2009,SL1344_2009,5bc
SL1344_3759,1,-0.4559,0.990849,0.999995,d1,FQ312003.1,4014902,4015823,-,gene-SL1344_3759,SL1344_3759,5bc
SL1344_0346,1,-0.48722,0.990849,0.999995,d1,FQ312003.1,393378,396546,-,gene-SL1344_0346,SL1344_0346,5bc
prgJ,1,-0.57177,0.990849,0.999995,d1,FQ312003.1,3038326,3038632,-,gene-SL1344_2852,SL1344_2852,5bc
traU,2,-0.052647,0.993988,0.999995,d1,HE654724.1,20637,21630,-,gene-SL1344_P1_0019,SL1344_P1_0019,5bc
traU,2,-0.052647,0.993988,0.999995,d1,HE654725.1,49287,52332,-,gene-SL1344_P2_0060,SL1344_P2_0060,5bc
mdoC,1,-0.50729,0.990849,0.999995,d1,FQ312003.1,1191132,1192287,-,gene-SL1344_1086,SL1344_1086,5bc
deoB,1,-0.44444,0.990849,0.999995,d1,FQ312003.1,4844287,4845511,+,gene-SL1344_4496,SL1344_4496,5bc
