Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
SL1344_2547,3,-0.91864,0.79935,0.999995,d1,FQ312003.1,2729141,2729588,+,gene-SL1344_2547,SL1344_2547,5bc
tufA,1,-2.8757,0.702565,0.999995,d1,FQ312003.1,3619783,3620968,-,gene-SL1344_3412,SL1344_3412,5bc
cpdA,1,-1.7892,0.719339,0.999995,d1,FQ312003.1,3367166,3367994,-,gene-SL1344_3157,SL1344_3157,5bc
SL1344_4469,1,-1.6844,0.748153,0.999995,d1,FQ312003.1,4817209,4818046,+,gene-SL1344_4469,SL1344_4469,5bc
mdoH,1,-1.9544,0.751028,0.999995,d1,FQ312003.1,1194086,1196630,+,gene-SL1344_1088,SL1344_1088,5bc
maa,1,-1.7001,0.751028,0.999995,d1,FQ312003.1,526888,527440,-,gene-SL1344_0465,SL1344_0465,5bc
mutL,1,-1.8947,0.753556,0.999995,d1,FQ312003.1,4622273,4624130,+,gene-SL1344_4293,SL1344_4293,5bc
pspA,1,-1.7792,0.753556,0.999995,d1,FQ312003.1,1738600,1739269,-,gene-SL1344_1620,SL1344_1620,5bc
minC,1,-1.7361,0.753556,0.999995,d1,FQ312003.1,1868939,1869647,+,gene-SL1344_1742,SL1344_1742,5bc
ompA,1,-1.8738,0.753556,0.999995,d1,FQ312003.1,1117286,1118339,-,gene-SL1344_1010,SL1344_1010,5bc
dcuB,1,-1.5079,0.753556,0.999995,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,5bc
menB,1,-1.9555,0.753556,0.999995,d1,FQ312003.1,2411714,2412572,-,gene-SL1344_2276,SL1344_2276,5bc
SL1344_0740,5,-0.30622,0.893836,0.999995,d1,FQ312003.1,825708,826599,+,gene-SL1344_0740,SL1344_0740,5bc
SL1344_4468,1,-1.4711,0.753556,0.999995,d1,FQ312003.1,4816440,4817220,+,gene-SL1344_4468,SL1344_4468,5bc
yhdG,1,-1.5164,0.753556,0.999995,d1,FQ312003.1,3576690,3577656,+,gene-SL1344_3357,SL1344_3357,5bc
metJ,1,-1.5534,0.753556,0.999995,d1,FQ312003.1,4330568,4330886,-,gene-SL1344_4048,SL1344_4048,5bc
gpD,1,-1.4228,0.753556,0.999995,d1,FQ312003.1,2823569,2824736,+,gene-SL1344_2643,SL1344_2643,5bc
htrA,1,-1.3496,0.753556,0.999995,d1,FQ312003.1,244487,245915,+,gene-SL1344_0210,SL1344_0210,5bc
fimW,1,-1.3975,0.753556,0.999995,d1,FQ312003.1,612193,612790,-,gene-SL1344_0545,SL1344_0545,5bc
yggM,2,-1.7189,0.843188,0.999995,d1,FQ312003.1,3285043,3286051,-,gene-SL1344_3080,SL1344_3080,5bc
SL1344_1760,1,-1.5705,0.753556,0.999995,d1,FQ312003.1,1887121,1887922,+,gene-SL1344_1760,SL1344_1760,5bc
orf242,1,-1.4769,0.753556,0.999995,d1,FQ312003.1,1432111,1432840,-,gene-SL1344_1324,SL1344_1324,5bc
SL1344_0513,6,-0.52761,0.911043,0.999995,d1,FQ312003.1,580569,581817,+,gene-SL1344_0513,SL1344_0513,5bc
ydeW,1,-1.1248,0.753556,0.999995,d1,FQ312003.1,4303723,4304683,-,gene-SL1344_4022,SL1344_4022,5bc
SL1344_1607,1,-1.5566,0.753556,0.999995,d1,FQ312003.1,1726800,1727706,-,gene-SL1344_1607,SL1344_1607,5bc
phoE,2,-1.9988,0.843234,0.999995,d1,FQ312003.1,364457,365510,-,gene-SL1344_0316,SL1344_0316,5bc
pilC,1,-1.7865,0.753556,0.999995,d1,FQ312003.1,165130,166333,-,gene-SL1344_0142,SL1344_0142,5bc
SL1344_1484,3,-0.64041,0.893836,0.999995,d1,FQ312003.1,1587257,1588724,-,gene-SL1344_1484,SL1344_1484,5bc
rfaY,1,-1.4181,0.761542,0.999995,d1,FQ312003.1,3933079,3933634,-,gene-SL1344_3682,SL1344_3682,5bc
SL1344_0639,1,-1.6441,0.761542,0.999995,d1,FQ312003.1,713002,713887,+,gene-SL1344_0639,SL1344_0639,5bc
IsrB-1,1,-1.5552,0.793516,0.999995,d1,FQ312003.1,1060740,1060835,+,gene-IsrB-1,,5bc
tqsA,1,-1.642,0.79935,0.999995,d1,FQ312003.1,1515651,1516686,-,gene-SL1344_1411,SL1344_1411,5bc
orgB,1,-1.4027,0.79935,0.999995,d1,FQ312003.1,3036363,3037044,-,gene-SL1344_2849,SL1344_2849,5bc
ansP,1,-1.2869,0.808093,0.999995,d1,FQ312003.1,1627501,1628995,+,gene-SL1344_1515,SL1344_1515,5bc
rfaQ,1,-1.4135,0.808093,0.999995,d1,FQ312003.1,3939172,3940207,-,gene-SL1344_3689,SL1344_3689,5bc
pipB,3,-0.63097,0.898563,0.999995,d1,FQ312003.1,1132771,1133647,-,gene-SL1344_1027,SL1344_1027,5bc
mig-14,3,-0.58172,0.898563,0.999995,d1,FQ312003.1,2952170,2953067,+,gene-SL1344_2765,SL1344_2765,5bc
sspH2,1,-1.4861,0.826333,0.999995,d1,FQ312003.1,2338600,2340967,-,gene-SL1344_2217,SL1344_2217,5bc
celD,1,-1.3757,0.83036,0.999995,d1,FQ312003.1,1350907,1351672,+,gene-SL1344_1250,SL1344_1250,5bc
STnc780,1,-1.2196,0.83036,0.999995,d1,FQ312003.1,3858664,3858992,-,gene-STnc780,,5bc
feoA,1,-0.96835,0.832673,0.999995,d1,FQ312003.1,3685411,3685639,+,gene-SL1344_3472,SL1344_3472,5bc
clpB,1,-1.0028,0.832673,0.999995,d1,FQ312003.1,2802528,2805102,-,gene-SL1344_2620,SL1344_2620,5bc
sscB,1,-1.2385,0.832673,0.999995,d1,FQ312003.1,1444376,1444811,+,gene-SL1344_1337,SL1344_1337,5bc
otsA,3,-0.66244,0.911043,0.999995,d1,FQ312003.1,1980866,1982288,-,gene-SL1344_1862,SL1344_1862,5bc
artM,1,-1.1984,0.832673,0.999995,d1,FQ312003.1,958162,958831,-,gene-SL1344_0864,SL1344_0864,5bc
csgB,1,-1.3013,0.843188,0.999995,d1,FQ312003.1,1187272,1187728,+,gene-SL1344_1080,SL1344_1080,5bc
srmB,1,-1.1952,0.843188,0.999995,d1,FQ312003.1,2783315,2784650,+,gene-SL1344_2607,SL1344_2607,5bc
SL1344_0032,1,-1.0654,0.843234,0.999995,d1,FQ312003.1,34375,34816,-,gene-SL1344_0032,SL1344_0032,5bc
yajR,1,-1.2056,0.843234,0.999995,d1,FQ312003.1,487840,489205,-,gene-SL1344_0430,SL1344_0430,5bc
SL1344_1459,3,-0.35631,0.911642,0.999995,d1,FQ312003.1,1563369,1564386,+,gene-SL1344_1459,SL1344_1459,5bc
malT,1,-1.1183,0.843234,0.999995,d1,FQ312003.1,3698421,3701127,+,gene-SL1344_3482,SL1344_3482,5bc
yfiA,1,-1.0684,0.843234,0.999995,d1,FQ312003.1,2808080,2808419,+,gene-SL1344_2624,SL1344_2624,5bc
rnfD,1,-1.263,0.843234,0.999995,d1,FQ312003.1,1487362,1488421,-,gene-SL1344_1388,SL1344_1388,5bc
nuoG,1,-1.237,0.843234,0.999995,d1,FQ312003.1,2429609,2432336,-,gene-SL1344_2292,SL1344_2292,5bc
fmu,1,-1.1746,0.843234,0.999995,d1,FQ312003.1,3599941,3601231,+,gene-SL1344_3375,SL1344_3375,5bc
recG,1,-1.3168,0.843234,0.999995,d1,FQ312003.1,3958194,3960276,+,gene-SL1344_3710,SL1344_3710,5bc
nlpD,1,-0.97471,0.875021,0.999995,d1,FQ312003.1,3089109,3090243,-,gene-SL1344_2904,SL1344_2904,5bc
SL1344_2243,5,-0.010403,0.928671,0.999995,d1,FQ312003.1,2375689,2377015,-,gene-SL1344_2243,SL1344_2243,5bc
SL1344_3263,2,-0.84653,0.893836,0.999995,d1,FQ312003.1,3481056,3482121,-,gene-SL1344_3263,SL1344_3263,5bc
envF,1,-1.1635,0.892046,0.999995,d1,FQ312003.1,1285041,1285830,-,gene-SL1344_1179,SL1344_1179,5bc
cyaA,1,-1.244,0.893836,0.999995,d1,FQ312003.1,4167911,4170458,+,gene-SL1344_3894,SL1344_3894,5bc
amiC,1,-0.94705,0.893836,0.999995,d1,FQ312003.1,3162817,3164071,-,gene-SL1344_2969,SL1344_2969,5bc
SL1344_1477,2,-0.83411,0.893836,0.999995,d1,FQ312003.1,1581726,1582806,+,gene-SL1344_1477,SL1344_1477,5bc
nuoI,1,-1.1177,0.893836,0.999995,d1,FQ312003.1,2428078,2428621,-,gene-SL1344_2290,SL1344_2290,5bc
SL1344_2567,1,-1.0723,0.893836,0.999995,d1,FQ312003.1,2748580,2749609,-,gene-SL1344_2567,SL1344_2567,5bc
SL1344_3092,7,-0.0007104,0.928671,0.999995,d1,FQ312003.1,3297527,3298853,-,gene-SL1344_3092,SL1344_3092,5bc
traG,7,0.27134,0.928671,0.955302,d1,HE654724.1,11188,14011,-,gene-SL1344_P1_0010,SL1344_P1_0010,5bc
traG,7,0.27134,0.928671,0.955302,d1,HE654725.1,66006,66591,-,gene-SL1344_P2_0077,SL1344_P2_0077,5bc
sodCa,1,-0.99995,0.893836,0.999995,d1,FQ312003.1,1086604,1087138,-,gene-SL1344_0983,SL1344_0983,5bc
lepA,1,-1.1494,0.893836,0.999995,d1,FQ312003.1,2724488,2726288,-,gene-SL1344_2545,SL1344_2545,5bc
napA,1,-1.0242,0.893836,0.999995,d1,FQ312003.1,2354133,2356620,-,gene-SL1344_2229,SL1344_2229,5bc
SL1344_1562,1,-0.89201,0.893836,0.999995,d1,FQ312003.1,1679492,1679837,-,gene-SL1344_1562,SL1344_1562,5bc
ssaG,2,-1.0359,0.898563,0.999995,d1,FQ312003.1,1446388,1446604,+,gene-SL1344_1340,SL1344_1340,5bc
ygdL,1,-0.86672,0.893836,0.999995,d1,FQ312003.1,3160304,3161111,-,gene-SL1344_2967,SL1344_2967,5bc
SL1344_1564,1,-0.90221,0.893836,0.999995,d1,FQ312003.1,1681511,1682159,+,gene-SL1344_1564,SL1344_1564,5bc
SL1344_4466,1,-0.84777,0.893836,0.999995,d1,FQ312003.1,4815516,4815939,+,gene-SL1344_4466,SL1344_4466,5bc
SL1344_1474,1,-0.89601,0.893836,0.999995,d1,FQ312003.1,1578261,1579503,-,gene-SL1344_1474,SL1344_1474,5bc
yggX,1,-0.76798,0.893836,0.999995,d1,FQ312003.1,3290467,3290743,+,gene-SL1344_3086,SL1344_3086,5bc
mobC,1,-0.8035,0.893836,0.999995,d1,HE654726.1,5665,5950,+,gene-SL1344_P3_0011,SL1344_P3_0011,5bc
chaA,1,-1.0371,0.893836,0.999995,d1,FQ312003.1,1826105,1827206,+,gene-SL1344_1699,SL1344_1699,5bc
SL1344_2750,1,-0.74791,0.893836,0.999995,d1,FQ312003.1,2929641,2929908,-,gene-SL1344_2750,SL1344_2750,5bc
sseG,1,-0.99662,0.893836,0.999995,d1,FQ312003.1,1445605,1446295,+,gene-SL1344_1339,SL1344_1339,5bc
SL1344_0016,1,-0.82001,0.893836,0.999995,d1,FQ312003.1,16492,17026,-,gene-SL1344_0016,SL1344_0016,5bc
SL1344_2709,1,-0.81894,0.893836,0.999995,d1,FQ312003.1,2887496,2888522,+,gene-SL1344_2709,SL1344_2709,5bc
sseK1,1,-0.95646,0.893836,0.999995,d1,FQ312003.1,4396680,4397691,+,gene-SL1344_4096,SL1344_4096,5bc
SL1344_1770,1,-0.94845,0.893836,0.999995,d1,FQ312003.1,1894787,1895027,+,gene-SL1344_1770,SL1344_1770,5bc
prgK,1,-0.89851,0.893836,0.999995,d1,FQ312003.1,3037571,3038330,-,gene-SL1344_2851,SL1344_2851,5bc
ybdJ,1,-0.92829,0.896107,0.999995,d1,FQ312003.1,638850,639099,-,gene-SL1344_0570,SL1344_0570,5bc
sciJ,1,-0.88992,0.898563,0.999995,d1,FQ312003.1,316168,316615,+,gene-SL1344_0270,SL1344_0270,5bc
sifA,1,-0.8543,0.898563,0.999995,d1,FQ312003.1,1265985,1266996,-,gene-SL1344_1161,SL1344_1161,5bc
hcp,1,-0.92267,0.898563,0.999995,d1,FQ312003.1,969499,971152,-,gene-SL1344_0876,SL1344_0876,5bc
steC,2,-0.7447,0.911642,0.999995,d1,FQ312003.1,1747009,1748383,-,gene-SL1344_1628,SL1344_1628,5bc
SL1344_3099,2,-0.24834,0.911642,0.999995,d1,FQ312003.1,3305579,3306137,-,gene-SL1344_3099,SL1344_3099,5bc
aadA,2,-1.0467,0.911642,0.999995,d1,FQ312003.1,1303448,1304237,+,gene-SL1344_1199,SL1344_1199,5bc
repA2,1,-0.87182,0.908943,0.999995,d1,HE654724.1,76216,77206,+,gene-SL1344_P1_0084,SL1344_P1_0084,5bc
SL1344_1872,1,-0.90464,0.908943,0.999995,d1,FQ312003.1,1990156,1990462,-,gene-SL1344_1872,SL1344_1872,5bc
rfc,2,-0.64427,0.911642,0.999995,d1,FQ312003.1,1366939,1368163,-,gene-SL1344_1266,SL1344_1266,5bc
ydeE,1,-0.83363,0.911043,0.999995,d1,FQ312003.1,1551266,1552454,-,gene-SL1344_1446,SL1344_1446,5bc
SL1344_0947,1,-0.77546,0.911043,0.999995,d1,FQ312003.1,1060834,1061134,-,gene-SL1344_0947,SL1344_0947,5bc
phoN,1,-0.77823,0.911043,0.999995,d1,FQ312003.1,4584168,4584921,-,gene-SL1344_4255,SL1344_4255,5bc
typA,1,-0.68686,0.911043,0.999995,d1,FQ312003.1,4238821,4240645,+,gene-SL1344_3955,SL1344_3955,5bc
yqjI,1,-0.65843,0.911043,0.999995,d1,FQ312003.1,3400862,3401510,+,gene-SL1344_3188,SL1344_3188,5bc
yccD,1,-0.77754,0.911043,0.999995,d1,FQ312003.1,1155015,1155321,-,gene-SL1344_1050,SL1344_1050,5bc
SL1344_1565,1,-0.7923,0.911642,0.999995,d1,FQ312003.1,1682183,1682915,+,gene-SL1344_1565,SL1344_1565,5bc
stcD,4,-0.48401,0.928671,0.999995,d1,FQ312003.1,2240547,2241555,-,gene-SL1344_2126,SL1344_2126,5bc
lpfC,1,-0.79147,0.911642,0.999995,d1,FQ312003.1,3845429,3847958,-,gene-SL1344_3604,SL1344_3604,5bc
SL1344_3143,1,-0.70649,0.911642,0.999995,d1,FQ312003.1,3352300,3353284,+,gene-SL1344_3143,SL1344_3143,5bc
fadI,1,-0.72776,0.911642,0.999995,d1,FQ312003.1,2497967,2499278,-,gene-SL1344_2358,SL1344_2358,5bc
ygdH,1,-0.6508,0.911642,0.999995,d1,FQ312003.1,3140304,3141669,+,gene-SL1344_2949,SL1344_2949,5bc
SL1344_0431,2,-0.54615,0.928671,0.999995,d1,FQ312003.1,489741,491253,+,gene-SL1344_0431,SL1344_0431,5bc
SL1344_1469,4,-0.40891,0.928671,0.999995,d1,FQ312003.1,1572185,1573277,+,gene-SL1344_1469,SL1344_1469,5bc
purB,1,-0.69635,0.911642,0.999995,d1,FQ312003.1,1276339,1277710,-,gene-SL1344_1170,SL1344_1170,5bc
SL1344_3189,1,-0.6563,0.911642,0.999995,d1,FQ312003.1,3401506,3403072,-,gene-SL1344_3189,SL1344_3189,5bc
gldA,1,-0.66827,0.911642,0.999995,d1,FQ312003.1,4344140,4345244,-,gene-SL1344_4058,SL1344_4058,5bc
osmB,1,-0.75439,0.911642,0.999995,d1,FQ312003.1,1756775,1756994,+,gene-SL1344_1637,SL1344_1637,5bc
SL1344_4017,1,-0.63202,0.911642,0.999995,d1,FQ312003.1,4300458,4301181,+,gene-SL1344_4017,SL1344_4017,5bc
ybeV,1,-0.64209,0.915067,0.999995,d1,FQ312003.1,720449,721922,+,gene-SL1344_0647,SL1344_0647,5bc
wcaF,1,-0.70247,0.923431,0.999995,d1,FQ312003.1,2191463,2192018,-,gene-SL1344_2087,SL1344_2087,5bc
yhjA,8,0.08206,0.937715,0.999995,d1,FQ312003.1,4039908,4041309,-,gene-SL1344_3786,SL1344_3786,5bc
pagN,1,-0.71469,0.923431,0.999995,d1,FQ312003.1,349370,350090,-,gene-SL1344_0302,SL1344_0302,5bc
dbpA,1,-0.7084,0.923431,0.999995,d1,FQ312003.1,1705140,1706514,-,gene-SL1344_1586,SL1344_1586,5bc
yddX,2,-0.51548,0.928671,0.999995,d1,FQ312003.1,1602033,1602249,+,gene-SL1344_1494,SL1344_1494,5bc
rec2,1,-0.56633,0.928671,0.999995,d1,FQ312003.1,1024700,1026965,+,gene-SL1344_0920,SL1344_0920,5bc
yeeI,1,-0.64128,0.928671,0.999995,d1,FQ312003.1,2080065,2080863,+,gene-SL1344_1977,SL1344_1977,5bc
prgH,4,0.21642,0.928671,0.999995,d1,FQ312003.1,3038917,3040096,-,gene-SL1344_2854,SL1344_2854,5bc
prlC,3,0.36448,0.928671,0.999995,d1,FQ312003.1,3785264,3787307,-,gene-SL1344_3559,SL1344_3559,5bc
sseC,2,-0.39085,0.928671,0.999995,d1,FQ312003.1,1441848,1443303,+,gene-SL1344_1334,SL1344_1334,5bc
SL1344_4135,1,-0.60877,0.928671,0.999995,d1,FQ312003.1,4441732,4443478,-,gene-SL1344_4135,SL1344_4135,5bc
SL1344_0940,2,-0.81579,0.928671,0.999995,d1,FQ312003.1,1051883,1053320,+,gene-SL1344_0940,SL1344_0940,5bc
mdlB,1,-0.69365,0.928671,0.999995,d1,FQ312003.1,518017,519799,+,gene-SL1344_0455,SL1344_0455,5bc
udg,1,-0.63125,0.928671,0.999995,d1,FQ312003.1,2155672,2156839,-,gene-SL1344_2057,SL1344_2057,5bc
SL1344_3055,1,-0.63743,0.928671,0.999995,d1,FQ312003.1,3261363,3262254,-,gene-SL1344_3055,SL1344_3055,5bc
mpl,1,-0.6131,0.928671,0.999995,d1,FQ312003.1,4677251,4678631,+,gene-SL1344_4349,SL1344_4349,5bc
SL1344_2492,1,-0.621,0.928671,0.999995,d1,FQ312003.1,2660628,2663007,-,gene-SL1344_2492,SL1344_2492,5bc
dcuS,3,-0.31738,0.928671,0.999995,d1,FQ312003.1,4571184,4572816,-,gene-SL1344_4241,SL1344_4241,5bc
ssaO,1,-0.5453,0.928671,0.999995,d1,FQ312003.1,1453846,1454224,+,gene-SL1344_1350,SL1344_1350,5bc
