Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
traS,3,-0.90843,0.035291,0.999995,d1,HE654725.1,53205,53394,-,gene-SL1344_P2_0062,SL1344_P2_0062,5bc
pilT,6,-0.74012,0.052416,0.910022,d1,FQ312003.1,3280648,3281629,-,gene-SL1344_3074,SL1344_3074,5bc
pilT,6,-0.74012,0.052416,0.910022,d1,HE654725.1,72935,73496,-,gene-SL1344_P2_0087,SL1344_P2_0087,5bc
aph(3'')-Ib,2,-2.5786,0.028432,0.999995,d1,HE654726.1,7850,8654,-,gene-SL1344_P3_0014,SL1344_P3_0014,5bc
traF,4,-0.76985,0.060304,0.999995,d1,HE654724.1,16421,17171,-,gene-SL1344_P1_0014,SL1344_P1_0014,5bc
traF,4,-0.76985,0.060304,0.999995,d1,HE654725.1,66650,67853,-,gene-SL1344_P2_0078,SL1344_P2_0078,5bc
repC,2,-2.5918,0.060304,0.999995,d1,HE654724.1,92241,92487,-,gene-SL1344_P1_0102,SL1344_P1_0102,5bc
repC,2,-2.5918,0.060304,0.999995,d1,HE654726.1,1149,1998,-,gene-SL1344_P3_0003,SL1344_P3_0003,5bc
SL1344_P1_0091,3,-0.927,0.092384,0.999995,d1,HE654724.1,84418,85294,+,gene-SL1344_P1_0091,SL1344_P1_0091,5bc
pilR,3,-0.79184,0.092623,0.999995,d1,HE654725.1,74137,75235,-,gene-SL1344_P2_0089,SL1344_P2_0089,5bc
trbC,2,-1.1332,0.089629,0.999995,d1,HE654724.1,19687,20326,-,gene-SL1344_P1_0017,SL1344_P1_0017,5bc
trbC,2,-1.1332,0.089629,0.999995,d1,HE654725.1,37047,39339,-,gene-SL1344_P2_0050,SL1344_P2_0050,5bc
strB,2,-1.1392,0.106704,0.999995,d1,HE654726.1,7014,7860,-,gene-SL1344_P3_0013,SL1344_P3_0013,5bc
SL1344_4471,2,-1.274,0.106704,0.999995,d1,FQ312003.1,4819137,4820148,+,gene-SL1344_4471,SL1344_4471,5bc
SL1344_3976,1,-9.3103,0.060917,0.999995,d1,FQ312003.1,4261086,4261515,-,gene-SL1344_3976,SL1344_3976,5bc
pilU,3,-0.5314,0.156421,0.999995,d1,HE654725.1,72294,72951,-,gene-SL1344_P2_0086,SL1344_P2_0086,5bc
rfaK,3,-0.62908,0.208173,0.999995,d1,FQ312003.1,3930874,3931738,-,gene-SL1344_3680,SL1344_3680,5bc
pilP,3,-0.80714,0.222087,0.999995,d1,HE654725.1,76811,77264,-,gene-SL1344_P2_0091,SL1344_P2_0091,5bc
hybC,1,-3.2264,0.106704,0.999995,d1,FQ312003.1,3329489,3331193,-,gene-SL1344_3121,SL1344_3121,5bc
pilO,3,-1.0092,0.232976,0.999995,d1,HE654725.1,77250,78546,-,gene-SL1344_P2_0092,SL1344_P2_0092,5bc
frdC,1,-3.5468,0.121114,0.999995,d1,FQ312003.1,4603429,4603825,-,gene-SL1344_4278,SL1344_4278,5bc
ydgA,2,-1.1206,0.231126,0.999995,d1,FQ312003.1,1496052,1497561,-,gene-SL1344_1396,SL1344_1396,5bc
ydgA,2,-1.1206,0.231126,0.999995,d1,HE654725.1,30310,31360,+,gene-SL1344_P2_0044,SL1344_P2_0044,5bc
SL1344_P2_0054A,2,-1.0028,0.243545,0.999995,d1,HE654725.1,42695,42992,+,gene-SL1344_P2_0054A,SL1344_P2_0054A,5bc
traJ,2,-0.92434,0.260996,0.999995,d1,HE654724.1,31584,32271,-,gene-SL1344_P1_0034,SL1344_P1_0034,5bc
traJ,2,-0.92434,0.260996,0.999995,d1,HE654725.1,63193,64342,-,gene-SL1344_P2_0074,SL1344_P2_0074,5bc
traE,3,-1.0039,0.321949,0.999995,d1,HE654724.1,29945,30512,-,gene-SL1344_P1_0030,SL1344_P1_0030,5bc
traE,3,-1.0039,0.321949,0.999995,d1,HE654725.1,67937,68762,-,gene-SL1344_P2_0079,SL1344_P2_0079,5bc
yibP,1,-3.9478,0.166975,0.999995,d1,FQ312003.1,3920431,3921715,+,gene-SL1344_3671,SL1344_3671,5bc
ilvD,1,-2.555,0.180712,0.999995,d1,FQ312003.1,4133531,4135382,+,gene-SL1344_3864,SL1344_3864,5bc
yafB,2,-0.92495,0.309147,0.999995,d1,HE654725.1,5712,6315,-,gene-SL1344_P2_0010,SL1344_P2_0010,5bc
rfbJ,1,-4.2008,0.207774,0.999995,d1,FQ312003.1,2167713,2168613,-,gene-SL1344_2066,SL1344_2066,5bc
rfbG,1,-2.9903,0.212529,0.999995,d1,FQ312003.1,2169980,2171060,-,gene-SL1344_2068,SL1344_2068,5bc
SL1344_3747,4,-0.20409,0.386324,0.474954,d1,FQ312003.1,4002065,4003550,-,gene-SL1344_3747,SL1344_3747,5bc
metB,1,-4.0724,0.222087,0.999995,d1,FQ312003.1,4331150,4332311,+,gene-SL1344_4049,SL1344_4049,5bc
dcuB,2,-0.71314,0.386324,0.999995,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,5bc
SL1344_4467,2,-0.74808,0.386324,0.999995,d1,FQ312003.1,4815953,4816415,+,gene-SL1344_4467,SL1344_4467,5bc
ydeW,2,-1.0728,0.386324,0.999995,d1,FQ312003.1,4303723,4304683,-,gene-SL1344_4022,SL1344_4022,5bc
yafA,2,-0.86179,0.386324,0.999995,d1,HE654725.1,5162,5657,-,gene-SL1344_P2_0009,SL1344_P2_0009,5bc
srgC,1,-1.8276,0.292252,0.999995,d1,HE654724.1,89116,89875,+,gene-SL1344_P1_0097,SL1344_P1_0097,5bc
rfbC,2,-0.88548,0.401286,0.999995,d1,FQ312003.1,2172832,2173384,-,gene-SL1344_2071,SL1344_2071,5bc
mobA,1,-2.4144,0.309147,0.999995,d1,FQ312003.1,4223633,4224218,-,gene-SL1344_3942,SL1344_3942,5bc
mobA,1,-2.4144,0.309147,0.999995,d1,HE654726.1,3337,5467,-,gene-SL1344_P3_0008,SL1344_P3_0008,5bc
cib,2,-0.64171,0.435972,0.999995,d1,HE654725.1,8293,10174,+,gene-SL1344_P2_0012,SL1344_P2_0012,5bc
traK,2,-0.89078,0.437665,0.999995,d1,HE654724.1,29218,29959,-,gene-SL1344_P1_0029,SL1344_P1_0029,5bc
traK,2,-0.89078,0.437665,0.999995,d1,HE654725.1,62906,63197,-,gene-SL1344_P2_0073,SL1344_P2_0073,5bc
hemN,1,-1.802,0.335442,0.999995,d1,FQ312003.1,4232608,4233982,+,gene-SL1344_3951,SL1344_3951,5bc
dnaJ,1,-1.7847,0.343303,0.999995,d1,FQ312003.1,13594,14734,+,gene-SL1344_0013,SL1344_0013,5bc
SL1344_P1_0082,2,-0.61924,0.475995,0.999995,d1,HE654724.1,75426,75723,+,gene-SL1344_P1_0082,SL1344_P1_0082,5bc
SL1344_P1_0036,2,-0.59039,0.480341,0.999995,d1,HE654724.1,33258,33729,+,gene-SL1344_P1_0036,SL1344_P1_0036,5bc
dgkA,1,-2.5245,0.357838,0.999995,d1,FQ312003.1,4480062,4480431,+,gene-SL1344_4173,SL1344_4173,5bc
phoR,1,-2.1121,0.386324,0.999995,d1,FQ312003.1,451039,452335,+,gene-SL1344_0393,SL1344_0393,5bc
SL1344_4440,1,-2.0144,0.386324,0.999995,d1,FQ312003.1,4784223,4784670,+,gene-SL1344_4440,SL1344_4440,5bc
ychF,1,-2.4392,0.386324,0.999995,d1,FQ312003.1,1838670,1839762,+,gene-SL1344_1712,SL1344_1712,5bc
ybaX,1,-1.4508,0.386324,0.999995,d1,FQ312003.1,511156,511852,-,gene-SL1344_0449,SL1344_0449,5bc
pilJ,1,-1.4145,0.40671,0.999995,d1,HE654725.1,82412,82865,-,gene-SL1344_P2_0097,SL1344_P2_0097,5bc
pckA,2,-0.55348,0.672191,0.999995,d1,FQ312003.1,3678084,3679704,+,gene-SL1344_3467,SL1344_3467,5bc
rfaQ,1,-1.9577,0.435972,0.999995,d1,FQ312003.1,3939172,3940207,-,gene-SL1344_3689,SL1344_3689,5bc
yhjA,8,-0.40347,0.999995,0.999995,d1,FQ312003.1,4039908,4041309,-,gene-SL1344_3786,SL1344_3786,5bc
rfbI,1,-1.2851,0.500694,0.999995,d1,FQ312003.1,2171834,2172827,-,gene-SL1344_2070,SL1344_2070,5bc
yijC,1,-1.2697,0.52813,0.999995,d1,FQ312003.1,4367016,4367652,+,gene-SL1344_4076,SL1344_4076,5bc
rfaB,1,-1.2478,0.548018,0.999995,d1,FQ312003.1,3935847,3936927,-,gene-SL1344_3685,SL1344_3685,5bc
miaB,1,-1.1908,0.672191,0.999995,d1,FQ312003.1,733897,735322,-,gene-SL1344_0659,SL1344_0659,5bc
gshB,1,-1.7704,0.69034,0.999995,d1,FQ312003.1,3277641,3278589,+,gene-SL1344_3070,SL1344_3070,5bc
SL1344_4239,1,-1.024,0.707169,0.999995,d1,FQ312003.1,4569885,4570152,-,gene-SL1344_4239,SL1344_4239,5bc
prgH,1,-1.19,0.752903,0.999995,d1,FQ312003.1,3038917,3040096,-,gene-SL1344_2854,SL1344_2854,5bc
SL1344_3958,3,-0.54355,0.999995,0.999995,d1,FQ312003.1,4242293,4243535,-,gene-SL1344_3958,SL1344_3958,5bc
pilN,1,-1.0673,0.759432,0.999995,d1,HE654725.1,78538,80221,-,gene-SL1344_P2_0093,SL1344_P2_0093,5bc
dctA,3,-0.48305,0.999995,0.999995,d1,FQ312003.1,3811594,3812881,-,gene-SL1344_3579,SL1344_3579,5bc
torR,1,-0.87796,0.803113,0.999995,d1,FQ312003.1,4045979,4046672,+,gene-SL1344_3790,SL1344_3790,5bc
finP,1,-0.85056,0.834933,0.999995,d1,HE654724.1,32229,32397,+,gene-finP,,5bc
pefA,1,-0.80642,0.834933,0.999995,d1,HE654724.1,79754,80273,+,gene-SL1344_P1_0087,SL1344_P1_0087,5bc
glgA,1,-0.84768,0.847722,0.999995,d1,FQ312003.1,3722700,3724134,-,gene-SL1344_3502,SL1344_3502,5bc
rfbU,1,-1.0394,0.880464,0.999995,d1,FQ312003.1,2163952,2165014,-,gene-SL1344_2063,SL1344_2063,5bc
SL1344_4466,2,-0.68179,0.999995,0.999995,d1,FQ312003.1,4815516,4815939,+,gene-SL1344_4466,SL1344_4466,5bc
yacC,1,-0.86562,0.883534,0.999995,d1,FQ312003.1,195978,196326,-,gene-SL1344_0168,SL1344_0168,5bc
yacC,1,-0.86562,0.883534,0.999995,d1,HE654725.1,2981,3830,+,gene-SL1344_P2_0005,SL1344_P2_0005,5bc
traQ,1,-0.67788,0.883896,0.999995,d1,HE654724.1,15914,16208,-,gene-SL1344_P1_0013,SL1344_P1_0013,5bc
traQ,1,-0.67788,0.883896,0.999995,d1,HE654725.1,53912,54440,-,gene-SL1344_P2_0064,SL1344_P2_0064,5bc
traC,1,-1.077,0.883896,0.999995,d1,HE654724.1,22616,25265,-,gene-SL1344_P1_0022,SL1344_P1_0022,5bc
traC,1,-1.077,0.883896,0.999995,d1,HE654725.1,84009,84693,-,gene-SL1344_P2_0101,SL1344_P2_0101,5bc
dcuS,1,-0.7416,0.883896,0.999995,d1,FQ312003.1,4571184,4572816,-,gene-SL1344_4241,SL1344_4241,5bc
psiB,1,-0.7185,0.936549,0.999995,d1,HE654724.1,36101,36536,-,gene-SL1344_P1_0038,SL1344_P1_0038,5bc
psiB,1,-0.7185,0.936549,0.999995,d1,HE654725.1,26139,26574,+,gene-SL1344_P2_0037,SL1344_P2_0037,5bc
rfaY,1,-0.84043,0.95243,0.999995,d1,FQ312003.1,3933079,3933634,-,gene-SL1344_3682,SL1344_3682,5bc
rffA,1,-1.1673,0.976905,0.999995,d1,FQ312003.1,4155207,4156338,+,gene-SL1344_3884,SL1344_3884,5bc
traM,1,-0.58788,0.999857,0.999995,d1,HE654724.1,32463,32844,-,gene-SL1344_P1_0035,SL1344_P1_0035,5bc
traM,1,-0.58788,0.999857,0.999995,d1,HE654725.1,57429,58122,-,gene-SL1344_P2_0068,SL1344_P2_0068,5bc
trbD,1,-0.70012,0.999995,0.999995,d1,HE654724.1,26988,27234,-,gene-SL1344_P1_0026,SL1344_P1_0026,5bc
traH,1,-0.76213,0.999995,0.999995,d1,HE654724.1,14007,15390,-,gene-SL1344_P1_0011,SL1344_P1_0011,5bc
traH,1,-0.76213,0.999995,0.999995,d1,HE654725.1,65153,65612,-,gene-SL1344_P2_0076,SL1344_P2_0076,5bc
pntA,1,-0.98554,0.999995,0.999995,d1,FQ312003.1,1512548,1514078,+,gene-SL1344_1409,SL1344_1409,5bc
ldcA,1,-1.2428,0.999995,0.999995,d1,FQ312003.1,1855650,1856565,+,gene-SL1344_1728,SL1344_1728,5bc
traL,1,-0.84043,0.999995,0.999995,d1,HE654724.1,30533,30845,-,gene-SL1344_P1_0031,SL1344_P1_0031,5bc
traL,1,-0.84043,0.999995,0.999995,d1,HE654725.1,58118,58466,-,gene-SL1344_P2_0069,SL1344_P2_0069,5bc
SL1344_P1_0023,1,-0.76464,0.999995,0.999995,d1,HE654724.1,25660,26128,-,gene-SL1344_P1_0023,SL1344_P1_0023,5bc
spvA,1,-0.66004,0.999995,0.999995,d1,HE654724.1,62924,63692,+,gene-SL1344_P1_0067,SL1344_P1_0067,5bc
lyxK,1,-0.70104,0.999995,0.999995,d1,FQ312003.1,3882277,3883774,+,gene-SL1344_3639,SL1344_3639,5bc
pilK,1,-0.65262,0.999995,0.999995,d1,HE654725.1,81772,82363,-,gene-SL1344_P2_0096,SL1344_P2_0096,5bc
marT,4,-0.3315,0.999995,0.987765,d1,FQ312003.1,3979511,3980300,-,gene-SL1344_3725,SL1344_3725,5bc
psiA,1,-0.57669,0.999995,0.999995,d1,HE654724.1,35367,36105,-,gene-SL1344_P1_0037,SL1344_P1_0037,5bc
psiA,1,-0.57669,0.999995,0.999995,d1,HE654725.1,26624,27290,+,gene-SL1344_P2_0038,SL1344_P2_0038,5bc
mdh,1,-0.78409,0.999995,0.999995,d1,FQ312003.1,3548095,3549034,-,gene-SL1344_3331,SL1344_3331,5bc
SL1344_0754,1,-0.97736,0.999995,0.999995,d1,FQ312003.1,841073,841982,-,gene-SL1344_0754,SL1344_0754,5bc
shfB,1,-0.6515,0.999995,0.999995,d1,HE654725.1,70131,70383,+,gene-SL1344_P2_0081,SL1344_P2_0081,5bc
spvB,3,-0.22472,0.999995,0.999995,d1,HE654724.1,63873,65649,+,gene-SL1344_P1_0068,SL1344_P1_0068,5bc
traU,1,-0.48075,0.999995,0.999995,d1,HE654724.1,20637,21630,-,gene-SL1344_P1_0019,SL1344_P1_0019,5bc
traU,1,-0.48075,0.999995,0.999995,d1,HE654725.1,49287,52332,-,gene-SL1344_P2_0060,SL1344_P2_0060,5bc
SL1344_0738,1,-0.56563,0.999995,0.999995,d1,FQ312003.1,824173,824719,-,gene-SL1344_0738,SL1344_0738,5bc
nanA,1,-0.55086,0.999995,0.999995,d1,FQ312003.1,3529535,3530429,-,gene-SL1344_3311,SL1344_3311,5bc
torC,1,-0.73233,0.999995,0.999995,d1,FQ312003.1,4044665,4045850,-,gene-SL1344_3789,SL1344_3789,5bc
SL1344_P1_0104,1,-0.56346,0.999995,0.999995,d1,HE654724.1,93463,93748,-,gene-SL1344_P1_0104,SL1344_P1_0104,5bc
ydfA,1,-0.4178,0.999995,0.999995,d1,HE654725.1,29574,30009,+,gene-SL1344_P2_0042,SL1344_P2_0042,5bc
yggW,1,-0.55019,0.999995,0.999995,d1,FQ312003.1,3283816,3284953,+,gene-SL1344_3079,SL1344_3079,5bc
menD,1,-0.63022,0.999995,0.999995,d1,FQ312003.1,2413341,2415012,-,gene-SL1344_2278,SL1344_2278,5bc
SL1344_3759,1,-0.54019,0.999995,0.999995,d1,FQ312003.1,4014902,4015823,-,gene-SL1344_3759,SL1344_3759,5bc
nadR,1,-0.46173,0.999995,0.999995,d1,FQ312003.1,4856361,4857621,+,gene-SL1344_4507,SL1344_4507,5bc
SL1344_P1_0018,1,-0.45826,0.999995,0.999995,d1,HE654724.1,20310,20619,-,gene-SL1344_P1_0018,SL1344_P1_0018,5bc
recF,1,-0.38093,0.999995,0.999995,d1,FQ312003.1,4062611,4063685,-,gene-SL1344_3803,SL1344_3803,5bc
torD,1,-0.4574,0.999995,0.999995,d1,FQ312003.1,4041498,4042131,-,gene-SL1344_3787,SL1344_3787,5bc
srcA,1,-0.52911,0.999995,0.999995,d1,FQ312003.1,2230293,2230710,-,gene-SL1344_2114,SL1344_2114,5bc
spoT,1,-0.56937,0.999995,0.999995,d1,FQ312003.1,3955383,3957495,+,gene-SL1344_3708,SL1344_3708,5bc
ccmH1,1,-0.51702,0.999995,0.999995,d1,FQ312003.1,4033633,4034677,-,gene-SL1344_3779,SL1344_3779,5bc
SL1344_1942,1,-0.53522,0.999995,0.999995,d1,FQ312003.1,2053301,2053862,-,gene-SL1344_1942,SL1344_1942,5bc
SL1344_2242,2,-0.56684,0.999995,0.999995,d1,FQ312003.1,2374472,2375675,-,gene-SL1344_2242,SL1344_2242,5bc
aceB,1,-0.46472,0.999995,0.999995,d1,FQ312003.1,4423327,4424929,+,gene-SL1344_4118,SL1344_4118,5bc
pilL,1,-0.45797,0.999995,0.999995,d1,HE654725.1,80671,81739,-,gene-SL1344_P2_0095,SL1344_P2_0095,5bc
SL1344_3496,1,-0.40838,0.999995,0.999995,d1,FQ312003.1,3713814,3714924,-,gene-SL1344_3496,SL1344_3496,5bc
SL1344_3499,2,-0.39278,0.999995,0.999995,d1,FQ312003.1,3718351,3719257,+,gene-SL1344_3499,SL1344_3499,5bc
sanA,1,-0.42512,0.999995,0.999995,d1,FQ312003.1,2277942,2278662,+,gene-SL1344_2161,SL1344_2161,5bc
kdgK,1,-0.39027,0.999995,0.999995,d1,FQ312003.1,3808904,3809834,+,gene-SL1344_3577,SL1344_3577,5bc
SL1344_3228,1,-0.34434,0.999995,0.999995,d1,FQ312003.1,3445115,3446543,+,gene-SL1344_3228,SL1344_3228,5bc
fidL,1,-0.41741,0.999995,0.999995,d1,FQ312003.1,3979036,3979519,-,gene-SL1344_3724,SL1344_3724,5bc
bigA,1,-0.34346,0.999995,0.999995,d1,FQ312003.1,3650652,3656547,+,gene-SL1344_3445,SL1344_3445,5bc
SL1344_4146,1,-0.5446,0.999995,0.999995,d1,FQ312003.1,4451822,4454177,-,gene-SL1344_4146,SL1344_4146,5bc
SL1344_4468,1,-0.38045,0.999995,0.999995,d1,FQ312003.1,4816440,4817220,+,gene-SL1344_4468,SL1344_4468,5bc
rhaR,1,-0.37734,0.999995,0.999995,d1,FQ312003.1,4281491,4282340,+,gene-SL1344_3998,SL1344_3998,5bc
ybjD,1,-0.50416,0.999995,0.999995,d1,FQ312003.1,972396,974055,+,gene-SL1344_0878,SL1344_0878,5bc
SL1344_4054,1,-0.34676,0.999995,0.999995,d1,FQ312003.1,4338214,4339771,+,gene-SL1344_4054,SL1344_4054,5bc
malQ,1,-0.36117,0.999995,0.999995,d1,FQ312003.1,3693346,3695425,-,gene-SL1344_3480,SL1344_3480,5bc
yicL,1,-0.32342,0.999995,0.999995,d1,FQ312003.1,3987005,3987908,+,gene-SL1344_3730,SL1344_3730,5bc
malT,1,-0.34912,0.999995,0.999995,d1,FQ312003.1,3698421,3701127,+,gene-SL1344_3482,SL1344_3482,5bc
metA,1,-0.34297,0.999995,0.999995,d1,FQ312003.1,4422129,4423059,+,gene-SL1344_4117,SL1344_4117,5bc
SL1344_3826,1,-0.35623,0.999995,0.999995,d1,FQ312003.1,4087524,4088343,-,gene-SL1344_3826,SL1344_3826,5bc
gntT,1,-0.35862,0.999995,0.999995,d1,FQ312003.1,3691959,3693228,+,gene-SL1344_3479,SL1344_3479,5bc
SL1344_0165,1,-0.32326,0.999995,0.999995,d1,FQ312003.1,193399,194167,+,gene-SL1344_0165,SL1344_0165,5bc
recO,1,-0.36404,0.999995,0.999995,d1,FQ312003.1,2720901,2721630,-,gene-SL1344_2541,SL1344_2541,5bc
yeeI,2,-0.56687,0.999995,0.999995,d1,FQ312003.1,2080065,2080863,+,gene-SL1344_1977,SL1344_1977,5bc
yfhK,1,-0.32293,0.999995,0.999995,d1,FQ312003.1,2703890,2705333,-,gene-SL1344_2526,SL1344_2526,5bc
yhgE,1,-0.29769,0.999995,0.999995,d1,FQ312003.1,3675995,3677705,-,gene-SL1344_3466,SL1344_3466,5bc
yecO,1,-0.32031,0.999995,0.999995,d1,FQ312003.1,1956644,1957388,+,gene-SL1344_1840,SL1344_1840,5bc
eutG,1,-0.39956,0.999995,0.999995,d1,FQ312003.1,2569085,2570273,-,gene-SL1344_2424,SL1344_2424,5bc
nlpC,1,-0.33441,0.999995,0.999995,d1,FQ312003.1,1378872,1379337,+,gene-SL1344_1277,SL1344_1277,5bc
ybeV,1,-0.36128,0.999995,0.999995,d1,FQ312003.1,720449,721922,+,gene-SL1344_0647,SL1344_0647,5bc
ttdB,5,0.069301,0.999995,0.999995,d1,FQ312003.1,3543666,3544284,-,gene-SL1344_3326,SL1344_3326,5bc
SL1344_4396,1,-0.28699,0.999995,0.999995,d1,FQ312003.1,4728964,4729897,-,gene-SL1344_4396,SL1344_4396,5bc
SL1344_4242,1,-0.30464,0.999995,0.999995,d1,FQ312003.1,4573171,4575601,+,gene-SL1344_4242,SL1344_4242,5bc
btuB,2,-0.45038,0.999995,0.999995,d1,FQ312003.1,4369505,4371392,+,gene-SL1344_4079,SL1344_4079,5bc
tdh,1,-0.25308,0.999995,0.999995,d1,FQ312003.1,3924195,3925221,-,gene-SL1344_3674,SL1344_3674,5bc
SL1344_0339,1,-0.3016,0.999995,0.999995,d1,FQ312003.1,388267,389011,+,gene-SL1344_0339,SL1344_0339,5bc
SL1344_4134,1,-0.27179,0.999995,0.999995,d1,FQ312003.1,4441122,4441728,-,gene-SL1344_4134,SL1344_4134,5bc
yciU,1,-0.30652,0.999995,0.999995,d1,FQ312003.1,1791214,1791544,+,gene-SL1344_1671,SL1344_1671,5bc
yicI,1,-0.28719,0.999995,0.999995,d1,FQ312003.1,3965889,3968208,-,gene-SL1344_3715,SL1344_3715,5bc
srfJ,1,-0.27108,0.999995,0.999995,d1,FQ312003.1,4689595,4690939,+,gene-SL1344_4358,SL1344_4358,5bc
SL1344_2243,1,-0.25033,0.999995,0.999995,d1,FQ312003.1,2375689,2377015,-,gene-SL1344_2243,SL1344_2243,5bc
SL1344_2409,1,-0.28196,0.999995,0.999995,d1,FQ312003.1,2555343,2556243,-,gene-SL1344_2409,SL1344_2409,5bc
slsA,1,-0.27464,0.999995,0.999995,d1,FQ312003.1,3981152,3981833,+,gene-SL1344_3726,SL1344_3726,5bc
sgaT,2,-0.29216,0.999995,0.958665,d1,FQ312003.1,4645812,4647210,+,gene-SL1344_4316,SL1344_4316,5bc
ramR,1,-0.2485,0.999995,0.999995,d1,FQ312003.1,637633,638215,-,gene-SL1344_0568,SL1344_0568,5bc
SL1344_4188,1,-0.24938,0.999995,0.999995,d1,FQ312003.1,4493592,4493931,-,gene-SL1344_4188,SL1344_4188,5bc
traN,2,-0.51447,0.999995,0.999995,d1,HE654724.1,17408,19235,-,gene-SL1344_P1_0016,SL1344_P1_0016,5bc
traN,2,-0.51447,0.999995,0.999995,d1,HE654725.1,56435,57419,-,gene-SL1344_P2_0067,SL1344_P2_0067,5bc
SL1344_2496,2,-0.48134,0.999995,0.999995,d1,FQ312003.1,2671710,2672379,+,gene-SL1344_2496,SL1344_2496,5bc
glgB,1,-0.25129,0.999995,0.999995,d1,FQ312003.1,3727416,3729603,-,gene-SL1344_3505,SL1344_3505,5bc
murQ,1,-0.2296,0.999995,0.999995,d1,FQ312003.1,2714295,2715189,-,gene-SL1344_2533,SL1344_2533,5bc
pmgI,2,-0.46059,0.999995,0.999995,d1,FQ312003.1,3918877,3920422,+,gene-SL1344_3670,SL1344_3670,5bc
SL1344_4053,1,-0.25252,0.999995,0.999995,d1,FQ312003.1,4336954,4338079,-,gene-SL1344_4053,SL1344_4053,5bc
yiaM,1,-0.25099,0.999995,0.999995,d1,FQ312003.1,3879522,3879996,+,gene-SL1344_3636,SL1344_3636,5bc
udg,1,-0.23457,0.999995,0.999995,d1,FQ312003.1,2155672,2156839,-,gene-SL1344_2057,SL1344_2057,5bc
gatB,2,-0.38855,0.999995,0.999995,d1,FQ312003.1,3449314,3449599,+,gene-SL1344_3232,SL1344_3232,5bc
idnO,1,-0.23646,0.999995,0.999995,d1,FQ312003.1,4747756,4748521,-,gene-SL1344_4413,SL1344_4413,5bc
SL1344_4397,1,-0.24781,0.999995,0.999995,d1,FQ312003.1,4729907,4731128,-,gene-SL1344_4397,SL1344_4397,5bc
SL1344_3513,1,-0.2603,0.999995,0.999995,d1,FQ312003.1,3737958,3738906,+,gene-SL1344_3513,SL1344_3513,5bc
yegE,1,-0.26376,0.999995,0.999995,d1,FQ312003.1,2206245,2209236,+,gene-SL1344_2100,SL1344_2100,5bc
