Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
SL1344_1602,4,-0.1482,0.710836,0.821438,d1,FQ312003.1,1722494,1723607,+,gene-SL1344_1602,SL1344_1602,15bc
dcuB,2,-0.23214,0.314841,1.0,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,15bc
rfbU,1,-1.5706,4.7e-05,1.0,d1,FQ312003.1,2163952,2165014,-,gene-SL1344_2063,SL1344_2063,15bc
ydeJ,2,-0.48814,0.314841,1.0,d1,FQ312003.1,1549229,1549757,-,gene-SL1344_1444,SL1344_1444,15bc
rnfA,1,-1.6015,4.7e-05,1.0,d1,FQ312003.1,1491199,1491781,-,gene-SL1344_1391,SL1344_1391,15bc
SL1344_4440,1,-2.0803,4.7e-05,1.0,d1,FQ312003.1,4784223,4784670,+,gene-SL1344_4440,SL1344_4440,15bc
clpA,2,-0.35826,0.314841,1.0,d1,FQ312003.1,979234,981511,+,gene-SL1344_0884,SL1344_0884,15bc
yeiH,1,-1.2725,4.7e-05,1.0,d1,FQ312003.1,2299246,2300296,+,gene-SL1344_2179,SL1344_2179,15bc
rfbJ,2,-1.9164,0.452702,1.0,d1,FQ312003.1,2167713,2168613,-,gene-SL1344_2066,SL1344_2066,15bc
yijC,1,-0.51205,4.7e-05,1.0,d1,FQ312003.1,4367016,4367652,+,gene-SL1344_4076,SL1344_4076,15bc
adh,1,-0.82384,4.7e-05,1.0,d1,FQ312003.1,1799980,1802659,+,gene-SL1344_1680,SL1344_1680,15bc
tyrA,1,-0.91541,4.7e-05,1.0,d1,FQ312003.1,2810756,2811824,-,gene-SL1344_2627,SL1344_2627,15bc
stpA,2,-0.64884,0.681947,1.0,d1,FQ312003.1,2969800,2970202,-,gene-SL1344_2783,SL1344_2783,15bc
fliK,1,-0.52145,4.7e-05,1.0,d1,FQ312003.1,2019308,2020526,+,gene-SL1344_1903,SL1344_1903,15bc
SL1344_1983,2,-0.18686,0.681947,1.0,d1,FQ312003.1,2086386,2088117,+,gene-SL1344_1983,SL1344_1983,15bc
pqaA,3,-0.34595,0.453337,1.0,d1,FQ312003.1,1576635,1578192,-,gene-SL1344_1473,SL1344_1473,15bc
SL1344_2551,2,-0.22308,0.681947,1.0,d1,FQ312003.1,2731591,2732416,-,gene-SL1344_2551,SL1344_2551,15bc
acrB,1,-1.2061,4.7e-05,1.0,d1,FQ312003.1,528734,531884,-,gene-SL1344_0468,SL1344_0468,15bc
relA,1,-0.60281,4.7e-05,1.0,d1,FQ312003.1,3124342,3126577,-,gene-SL1344_2937,SL1344_2937,15bc
tktA,1,-4.6626,4.7e-05,1.0,d1,FQ312003.1,3257112,3259059,-,gene-SL1344_3052,SL1344_3052,15bc
rnd,1,-0.85678,4.7e-05,1.0,d1,FQ312003.1,1870874,1872002,-,gene-SL1344_1745,SL1344_1745,15bc
rnr,1,-0.99431,4.7e-05,1.0,d1,FQ312003.1,4631643,4634082,+,gene-SL1344_4301,SL1344_4301,15bc
rfaQ,1,-5.2578,4.7e-05,1.0,d1,FQ312003.1,3939172,3940207,-,gene-SL1344_3689,SL1344_3689,15bc
SL1344_2174,2,-0.12681,0.869779,1.0,d1,FQ312003.1,2291981,2292869,+,gene-SL1344_2174,SL1344_2174,15bc
ybaX,1,-0.70853,4.7e-05,1.0,d1,FQ312003.1,511156,511852,-,gene-SL1344_0449,SL1344_0449,15bc
cpxR,1,-0.84417,4.7e-05,1.0,d1,FQ312003.1,4291183,4291882,-,gene-SL1344_4008,SL1344_4008,15bc
cpsB2,1,-0.53326,4.7e-05,1.0,d1,FQ312003.1,2161567,2163007,-,gene-SL1344_2061,SL1344_2061,15bc
steA,1,-0.57261,4.7e-05,1.0,d1,FQ312003.1,1626356,1626989,-,gene-SL1344_1514,SL1344_1514,15bc
yiaJ,1,-0.46588,4.7e-05,1.0,d1,FQ312003.1,3875923,3876724,-,gene-SL1344_3632,SL1344_3632,15bc
sseJ,3,-0.21978,0.453337,0.664866,d1,FQ312003.1,1678145,1679372,+,gene-SL1344_1561,SL1344_1561,15bc
ytfN,1,-0.48012,4.7e-05,1.0,d1,FQ312003.1,4668362,4672142,+,gene-SL1344_4343,SL1344_4343,15bc
tonB,1,-1.3231,4.7e-05,1.0,d1,FQ312003.1,1788112,1788841,-,gene-SL1344_1668,SL1344_1668,15bc
yciC,1,-0.59021,4.7e-05,1.0,d1,FQ312003.1,1786151,1786895,+,gene-SL1344_1665,SL1344_1665,15bc
SL1344_4466,1,-0.55022,4.7e-05,1.0,d1,FQ312003.1,4815516,4815939,+,gene-SL1344_4466,SL1344_4466,15bc
pal,1,-3.286,4.7e-05,1.0,d1,FQ312003.1,816701,817226,+,gene-SL1344_0731,SL1344_0731,15bc
rpoC,1,-0.55491,4.7e-05,1.0,d1,FQ312003.1,4391343,4395567,+,gene-SL1344_4093,SL1344_4093,15bc
SL1344_1566,1,-0.52957,4.7e-05,1.0,d1,FQ312003.1,1682911,1683592,+,gene-SL1344_1566,SL1344_1566,15bc
rspB,1,-0.52542,4.7e-05,1.0,d1,FQ312003.1,1540326,1541346,+,gene-SL1344_1436,SL1344_1436,15bc
ytfL,1,-0.54525,4.7e-05,1.0,d1,FQ312003.1,4664255,4665599,-,gene-SL1344_4340,SL1344_4340,15bc
gidA,1,-7.4935,4.7e-05,1.0,d1,FQ312003.1,4103208,4105098,-,gene-SL1344_3841,SL1344_3841,15bc
carB,1,-0.76295,4.7e-05,1.0,d1,FQ312003.1,77049,80277,+,gene-SL1344_0068,SL1344_0068,15bc
rluD,1,-1.1293,4.7e-05,1.0,d1,FQ312003.1,2805959,2806940,-,gene-SL1344_2622,SL1344_2622,15bc
sanA,1,-1.7448,4.7e-05,1.0,d1,FQ312003.1,2277942,2278662,+,gene-SL1344_2161,SL1344_2161,15bc
oppF,1,-0.48617,4.7e-05,1.0,d1,FQ312003.1,1792475,1793480,-,gene-SL1344_1673,SL1344_1673,15bc
steC,3,0.27283,0.772202,0.109592,d1,FQ312003.1,1747009,1748383,-,gene-SL1344_1628,SL1344_1628,15bc
SL1344_1567,1,-0.49813,4.7e-05,1.0,d1,FQ312003.1,1683728,1685279,+,gene-SL1344_1567,SL1344_1567,15bc
SL1344_2702,2,-0.45959,0.869779,0.238305,d1,FQ312003.1,2883630,2884488,-,gene-SL1344_2702,SL1344_2702,15bc
narZ,1,-0.40706,4.7e-05,1.0,d1,FQ312003.1,1617539,1621280,+,gene-SL1344_1508,SL1344_1508,15bc
mglA,3,-0.20555,0.772202,0.664866,d1,FQ312003.1,2282679,2284200,-,gene-SL1344_2166,SL1344_2166,15bc
deoR,1,-0.41709,4.7e-05,1.0,d1,FQ312003.1,936004,936763,-,gene-SL1344_0840,SL1344_0840,15bc
ydbL,1,-0.40478,4.7e-05,1.0,d1,FQ312003.1,1693483,1693807,-,gene-SL1344_1574,SL1344_1574,15bc
sseF,1,-0.65137,4.7e-05,1.0,d1,FQ312003.1,1444826,1445609,+,gene-SL1344_1338,SL1344_1338,15bc
glgA,1,-0.34854,4.7e-05,1.0,d1,FQ312003.1,3722700,3724134,-,gene-SL1344_3502,SL1344_3502,15bc
SL1344_3813,1,-6.8225,4.7e-05,1.0,d1,FQ312003.1,4073650,4074586,+,gene-SL1344_3813,SL1344_3813,15bc
ispZ,1,-0.40884,4.7e-05,1.0,d1,FQ312003.1,1786951,1787491,+,gene-SL1344_1666,SL1344_1666,15bc
sscB,1,-0.39936,4.7e-05,1.0,d1,FQ312003.1,1444376,1444811,+,gene-SL1344_1337,SL1344_1337,15bc
csgD,3,-0.09851,0.997534,0.821438,d1,FQ312003.1,1185867,1186518,-,gene-SL1344_1079,SL1344_1079,15bc
ssaS,1,-0.41369,4.7e-05,1.0,d1,FQ312003.1,1456239,1456506,+,gene-SL1344_1354,SL1344_1354,15bc
mrp,1,-0.41707,4.7e-05,1.0,d1,FQ312003.1,2246180,2247290,-,gene-SL1344_2131,SL1344_2131,15bc
dcuS,1,-0.27809,4.7e-05,1.0,d1,FQ312003.1,4571184,4572816,-,gene-SL1344_4241,SL1344_4241,15bc
ychJ,1,-0.37677,4.7e-05,1.0,d1,FQ312003.1,1807911,1808370,+,gene-SL1344_1686,SL1344_1686,15bc
pphA,1,-0.32216,4.7e-05,1.0,d1,FQ312003.1,1908256,1908907,-,gene-SL1344_1782,SL1344_1782,15bc
zwf,1,-0.41945,4.7e-05,1.0,d1,FQ312003.1,1937234,1938710,-,gene-SL1344_1820,SL1344_1820,15bc
tufB,1,-2.7576,4.7e-05,1.0,d1,FQ312003.1,4381933,4383118,+,gene-SL1344_4085,SL1344_4085,15bc
ttrB,1,-0.43945,4.7e-05,1.0,d1,FQ312003.1,1427284,1428037,-,gene-SL1344_1319,SL1344_1319,15bc
cbiC,1,-0.32045,4.7e-05,1.0,d1,FQ312003.1,2108537,2109170,-,gene-SL1344_2009,SL1344_2009,15bc
SL1344_1982,3,-0.072568,1.0,0.965842,d1,FQ312003.1,2084161,2086330,+,gene-SL1344_1982,SL1344_1982,15bc
tufA,1,-2.1815,4.7e-05,1.0,d1,FQ312003.1,3619783,3620968,-,gene-SL1344_3412,SL1344_3412,15bc
ygfY,1,-0.55016,0.440009,1.0,d1,FQ312003.1,3227121,3227388,-,gene-SL1344_3023,SL1344_3023,15bc
orf242,1,-0.88601,0.440009,1.0,d1,FQ312003.1,1432111,1432840,-,gene-SL1344_1324,SL1344_1324,15bc
yhgF,1,-0.2637,0.440009,1.0,d1,FQ312003.1,3682647,3684975,+,gene-SL1344_3471,SL1344_3471,15bc
SL1344_3014,1,-0.28217,0.440009,1.0,d1,FQ312003.1,3218294,3219053,-,gene-SL1344_3014,SL1344_3014,15bc
aac,1,-0.34653,0.440009,1.0,d1,FQ312003.1,1664210,1664648,+,gene-SL1344_1549,SL1344_1549,15bc
rspA,1,-0.29032,0.440009,1.0,d1,FQ312003.1,1539101,1540316,+,gene-SL1344_1435,SL1344_1435,15bc
barA,1,-0.18676,0.440009,1.0,d1,FQ312003.1,3127981,3130738,+,gene-SL1344_2939,SL1344_2939,15bc
fhuE,1,-0.43646,0.440009,1.0,d1,FQ312003.1,1244028,1246203,-,gene-SL1344_1141,SL1344_1141,15bc
narV,1,-0.2566,0.440009,1.0,d1,FQ312003.1,1623512,1624193,+,gene-SL1344_1511,SL1344_1511,15bc
SL1344_1530A,1,-0.29222,0.440009,1.0,d1,FQ312003.1,1647835,1648066,-,gene-SL1344_1530A,SL1344_1530A,15bc
ompN,3,-0.073443,1.0,0.496207,d1,FQ312003.1,1506528,1507662,-,gene-SL1344_1404,SL1344_1404,15bc
pepD,1,-0.30673,0.440009,1.0,d1,FQ312003.1,360450,361908,-,gene-SL1344_0312,SL1344_0312,15bc
sseK3,3,-0.10286,1.0,0.496207,d1,FQ312003.1,2040502,2041510,+,gene-SL1344_1928,SL1344_1928,15bc
SL1344_1770,1,-0.23893,0.440009,1.0,d1,FQ312003.1,1894787,1895027,+,gene-SL1344_1770,SL1344_1770,15bc
SL1344_1938,1,-0.20943,0.440009,1.0,d1,FQ312003.1,2048955,2050884,-,gene-SL1344_1938,SL1344_1938,15bc
ymdA,1,-0.28576,0.440009,1.0,d1,FQ312003.1,1188743,1189064,+,gene-SL1344_1083,SL1344_1083,15bc
trpD,1,-0.24864,0.440009,1.0,d1,FQ312003.1,1776964,1778560,+,gene-SL1344_1655,SL1344_1655,15bc
edd,1,-0.2779,0.440009,1.0,d1,FQ312003.1,1935188,1937000,-,gene-SL1344_1819,SL1344_1819,15bc
celC,1,-0.23388,0.440009,1.0,d1,FQ312003.1,1350471,1350819,+,gene-SL1344_1249,SL1344_1249,15bc
SL1344_1565,1,-0.20609,0.440009,1.0,d1,FQ312003.1,1682183,1682915,+,gene-SL1344_1565,SL1344_1565,15bc
pagC,1,-0.22394,0.440009,1.0,d1,FQ312003.1,1289190,1289661,+,gene-SL1344_1184,SL1344_1184,15bc
prgK,1,-0.24745,0.440009,1.0,d1,FQ312003.1,3037571,3038330,-,gene-SL1344_2851,SL1344_2851,15bc
exc,7,0.17865,1.0,0.159118,d1,HE654725.1,43905,44568,-,gene-SL1344_P2_0055,SL1344_P2_0055,15bc
ttrA,1,-0.20944,0.440009,1.0,d1,FQ312003.1,1423206,1426269,-,gene-SL1344_1317,SL1344_1317,15bc
yjeA,1,-5.5615,0.440009,1.0,d1,FQ312003.1,4606675,4607653,+,gene-SL1344_4281,SL1344_4281,15bc
scsD,1,-0.21748,0.440009,1.0,d1,FQ312003.1,1159382,1159889,+,gene-SL1344_1055,SL1344_1055,15bc
birA,1,-0.16081,0.440009,1.0,d1,FQ312003.1,4379027,4379990,+,gene-SL1344_4082,SL1344_4082,15bc
SL1344_3128,1,-0.60574,0.772202,1.0,d1,FQ312003.1,3337750,3338266,-,gene-SL1344_3128,SL1344_3128,15bc
zntB,1,-0.2597,0.772202,1.0,d1,FQ312003.1,1707000,1707984,-,gene-SL1344_1587,SL1344_1587,15bc
ssrB,1,-0.16476,0.772202,1.0,d1,FQ312003.1,1433018,1433657,-,gene-SL1344_1325,SL1344_1325,15bc
pipD,1,-0.24359,0.772202,1.0,d1,FQ312003.1,1136959,1138429,-,gene-SL1344_1033,SL1344_1033,15bc
orf408,1,-1.2449,0.772202,1.0,d1,FQ312003.1,1421657,1422884,-,gene-SL1344_1316,SL1344_1316,15bc
ssaK,1,-0.84244,0.772202,1.0,d1,FQ312003.1,1448440,1449115,+,gene-SL1344_1345,SL1344_1345,15bc
yejB,1,-0.17639,0.772202,1.0,d1,FQ312003.1,2315749,2316844,+,gene-SL1344_2194,SL1344_2194,15bc
sseE,1,-0.16532,0.772202,1.0,d1,FQ312003.1,1443908,1444325,+,gene-SL1344_1336,SL1344_1336,15bc
SL1344_1547,1,-0.17228,0.772202,1.0,d1,FQ312003.1,1662771,1663404,+,gene-SL1344_1547,SL1344_1547,15bc
pncB,2,-0.31693,0.869779,0.821438,d1,FQ312003.1,1053397,1054600,-,gene-SL1344_0941,SL1344_0941,15bc
ydeW,1,-0.15288,0.997534,0.965842,d1,FQ312003.1,4303723,4304683,-,gene-SL1344_4022,SL1344_4022,15bc
sseD,1,-0.15156,0.997534,0.965842,d1,FQ312003.1,1443318,1443906,+,gene-SL1344_1335,SL1344_1335,15bc
nifJ,1,-0.14361,0.997534,0.965842,d1,FQ312003.1,1698977,1702502,+,gene-SL1344_1581,SL1344_1581,15bc
rfbK,1,-0.12924,0.997534,0.965842,d1,FQ312003.1,2160147,2161581,-,gene-SL1344_2060,SL1344_2060,15bc
cyoE,1,-0.31969,0.997534,0.965842,d1,FQ312003.1,492839,493730,-,gene-SL1344_0433,SL1344_0433,15bc
mdoC,1,-0.17554,0.997534,0.965842,d1,FQ312003.1,1191132,1192287,-,gene-SL1344_1086,SL1344_1086,15bc
SL1344_1588,1,-0.13565,0.997534,0.965842,d1,FQ312003.1,1708129,1709284,-,gene-SL1344_1588,SL1344_1588,15bc
nsrR,1,-0.11768,0.997534,0.965842,d1,FQ312003.1,4631180,4631606,+,gene-SL1344_4300,SL1344_4300,15bc
csgG,1,-0.12348,0.997534,0.965842,d1,FQ312003.1,1184164,1184911,-,gene-SL1344_1076,SL1344_1076,15bc
purU,1,-0.14777,0.997534,0.965842,d1,FQ312003.1,1808420,1809263,+,gene-SL1344_1687,SL1344_1687,15bc
deaD,1,-0.16976,0.997534,0.965842,d1,FQ312003.1,3466889,3468779,-,gene-SL1344_3253,SL1344_3253,15bc
SL1344_1484,1,-0.12648,0.997534,0.965842,d1,FQ312003.1,1587257,1588724,-,gene-SL1344_1484,SL1344_1484,15bc
yohJ,2,-0.15264,0.869779,0.821438,d1,FQ312003.1,2275637,2276036,+,gene-SL1344_2158,SL1344_2158,15bc
modB,1,-0.16197,0.997534,0.965842,d1,FQ312003.1,845701,846391,+,gene-SL1344_0759,SL1344_0759,15bc
SL1344_1966,1,-0.13316,0.997534,0.965842,d1,FQ312003.1,2071338,2072049,-,gene-SL1344_1966,SL1344_1966,15bc
ydbH,1,-0.13724,0.997534,0.965842,d1,FQ312003.1,1694005,1696642,-,gene-SL1344_1576,SL1344_1576,15bc
ydgI,1,-0.12248,1.0,0.907401,d1,FQ312003.1,1509396,1510779,-,gene-SL1344_1407,SL1344_1407,15bc
dmsA1,1,-0.15518,1.0,0.907401,d1,FQ312003.1,1533805,1536247,-,gene-SL1344_1429,SL1344_1429,15bc
nikB,1,-0.19607,1.0,0.907401,d1,HE654725.1,34311,37011,+,gene-SL1344_P2_0049,SL1344_P2_0049,15bc
ydcI,1,-0.093108,1.0,0.907401,d1,FQ312003.1,1671747,1672671,+,gene-SL1344_1555,SL1344_1555,15bc
ybjZ,1,-0.099293,1.0,0.907401,d1,FQ312003.1,976262,978209,+,gene-SL1344_0881,SL1344_0881,15bc
SL1344_2111,1,-0.11941,1.0,0.907401,d1,FQ312003.1,2225172,2227284,+,gene-SL1344_2111,SL1344_2111,15bc
SL1344_0955,1,-0.092595,1.0,0.907401,d1,FQ312003.1,1064900,1065212,+,gene-SL1344_0955,SL1344_0955,15bc
SL1344_1200,1,-0.10494,1.0,0.907401,d1,FQ312003.1,1304381,1304975,+,gene-SL1344_1200,SL1344_1200,15bc
SL1344_2103,1,-0.18466,1.0,0.907401,d1,FQ312003.1,2211999,2213241,+,gene-SL1344_2103,SL1344_2103,15bc
yfbK,1,-0.091714,1.0,0.907401,d1,FQ312003.1,2419400,2421182,-,gene-SL1344_2284,SL1344_2284,15bc
SL1344_1896,1,-0.10161,1.0,0.907401,d1,FQ312003.1,2013069,2013456,+,gene-SL1344_1896,SL1344_1896,15bc
pocR,4,-0.061734,1.0,1.0,d1,FQ312003.1,2112113,2112878,-,gene-SL1344_2012,SL1344_2012,15bc
wcaK,2,-0.095386,0.869779,0.238305,d1,FQ312003.1,2180373,2181654,-,gene-SL1344_2078,SL1344_2078,15bc
SL1344_1443,2,-0.14998,0.869779,0.644816,d1,FQ312003.1,1548927,1549110,+,gene-SL1344_1443,SL1344_1443,15bc
orgC,1,-0.10732,1.0,0.838875,d1,FQ312003.1,3035914,3036367,-,gene-SL1344_2848,SL1344_2848,15bc
ssaC,4,-0.0081162,1.0,0.280387,d1,FQ312003.1,1437253,1438747,+,gene-SL1344_1328,SL1344_1328,15bc
SL1344_1263,2,-0.14438,0.869779,0.821438,d1,FQ312003.1,1363970,1364930,-,gene-SL1344_1263,SL1344_1263,15bc
SL1344_3000,3,0.22693,1.0,0.109592,d1,FQ312003.1,3203984,3205214,+,gene-SL1344_3000,SL1344_3000,15bc
opdB,1,-0.091742,1.0,0.838875,d1,FQ312003.1,1929372,1931424,-,gene-SL1344_1813,SL1344_1813,15bc
ydiP,2,-0.13028,0.869779,0.821438,d1,FQ312003.1,1392589,1393480,+,gene-SL1344_1289,SL1344_1289,15bc
mutL,1,-0.074658,1.0,0.838875,d1,FQ312003.1,4622273,4624130,+,gene-SL1344_4293,SL1344_4293,15bc
yedA,1,-0.09453,1.0,0.838875,d1,FQ312003.1,2030536,2031457,+,gene-SL1344_1918,SL1344_1918,15bc
SL1344_1459,1,-0.080349,1.0,0.838875,d1,FQ312003.1,1563369,1564386,+,gene-SL1344_1459,SL1344_1459,15bc
ydiJ,1,-0.080869,1.0,0.838875,d1,FQ312003.1,1403355,1406412,+,gene-SL1344_1299,SL1344_1299,15bc
hisD,1,-0.09987,1.0,0.838875,d1,FQ312003.1,2148331,2149636,+,gene-SL1344_2049,SL1344_2049,15bc
SL1344_0988,3,0.070619,1.0,0.389266,d1,FQ312003.1,1093028,1095236,+,gene-SL1344_0988,SL1344_0988,15bc
thiC,1,-0.17402,1.0,0.838875,d1,FQ312003.1,4401821,4403717,-,gene-SL1344_4103,SL1344_4103,15bc
hemN,1,-0.051322,1.0,0.838875,d1,FQ312003.1,4232608,4233982,+,gene-SL1344_3951,SL1344_3951,15bc
