Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
mrcB,1,-0.44445,0.405647,1.0,d1,FQ312003.1,220919,223442,+,gene-SL1344_0191,SL1344_0191,15bc
ydaA,1,-0.44784,0.405647,1.0,d1,FQ312003.1,1712129,1713077,+,gene-SL1344_1592,SL1344_1592,15bc
SL1344_P1_0072,1,-0.39235,0.405647,1.0,d1,HE654724.1,68173,68524,+,gene-SL1344_P1_0072,SL1344_P1_0072,15bc
SL1344_0973,1,-0.425,0.545279,1.0,d1,FQ312003.1,1079404,1079728,+,gene-SL1344_0973,SL1344_0973,15bc
yibR,2,-0.36154,3.1e-05,1.0,d1,FQ312003.1,3936996,3937230,-,gene-SL1344_3686,SL1344_3686,15bc
gntU,1,-0.38573,0.545279,1.0,d1,FQ312003.1,3731479,3732820,-,gene-SL1344_3507,SL1344_3507,15bc
traV,1,-0.386,0.545279,1.0,d1,HE654724.1,26476,26992,-,gene-SL1344_P1_0025,SL1344_P1_0025,15bc
traV,1,-0.386,0.545279,1.0,d1,HE654725.1,48673,49288,-,gene-SL1344_P2_0059,SL1344_P2_0059,15bc
speA,1,-0.41525,0.545279,1.0,d1,FQ312003.1,3269628,3271542,-,gene-SL1344_3062,SL1344_3062,15bc
rseB,1,-0.38744,0.545279,1.0,d1,FQ312003.1,2778202,2779159,-,gene-SL1344_2602,SL1344_2602,15bc
sseA,1,-0.39638,0.545279,1.0,d1,FQ312003.1,1440509,1440779,+,gene-SL1344_1331,SL1344_1331,15bc
pduA,1,-0.39327,0.545279,1.0,d1,FQ312003.1,2114560,2114845,+,gene-SL1344_2014,SL1344_2014,15bc
yabI,1,-0.37778,0.545279,1.0,d1,FQ312003.1,122606,123374,+,gene-SL1344_0105,SL1344_0105,15bc
smg,1,-0.38154,0.545279,1.0,d1,FQ312003.1,3596716,3597190,-,gene-SL1344_3371,SL1344_3371,15bc
vgrS,1,-0.38994,0.545279,1.0,d1,FQ312003.1,329848,332038,+,gene-SL1344_0284,SL1344_0284,15bc
SL1344_1564,1,-0.38392,0.545279,1.0,d1,FQ312003.1,1681511,1682159,+,gene-SL1344_1564,SL1344_1564,15bc
SL1344_0301,1,-0.37852,0.545279,1.0,d1,FQ312003.1,349151,349367,+,gene-SL1344_0301,SL1344_0301,15bc
SL1344_0831,1,-0.37121,0.545279,1.0,d1,FQ312003.1,925874,926729,+,gene-SL1344_0831,SL1344_0831,15bc
sinH,1,-0.38021,0.545279,1.0,d1,FQ312003.1,2646324,2648517,-,gene-SL1344_2479,SL1344_2479,15bc
yfbU,1,-0.35932,0.545279,1.0,d1,FQ312003.1,2444282,2444777,-,gene-SL1344_2304,SL1344_2304,15bc
citC,1,-0.36599,0.545279,1.0,d1,FQ312003.1,686053,687130,-,gene-SL1344_0612,SL1344_0612,15bc
traD,1,-0.36374,0.545279,1.0,d1,HE654724.1,7372,9535,-,gene-SL1344_P1_0007,SL1344_P1_0007,15bc
pflE,1,-0.35445,0.545279,1.0,d1,FQ312003.1,913045,913945,-,gene-SL1344_0820,SL1344_0820,15bc
wcaE,1,-0.36349,0.545279,1.0,d1,FQ312003.1,2192033,2192780,-,gene-SL1344_2088,SL1344_2088,15bc
sfcA,1,-0.36672,0.545279,1.0,d1,FQ312003.1,1602663,1604361,+,gene-SL1344_1496,SL1344_1496,15bc
gtrAb,1,-0.34702,0.545279,1.0,d1,FQ312003.1,4448207,4448534,-,gene-SL1344_4141,SL1344_4141,15bc
shfB,1,-0.33942,0.545279,1.0,d1,HE654725.1,70131,70383,+,gene-SL1344_P2_0081,SL1344_P2_0081,15bc
ushA,1,-0.34329,0.545279,1.0,d1,FQ312003.1,553121,554774,+,gene-SL1344_0487,SL1344_0487,15bc
phoN,2,-0.31397,3.1e-05,1.0,d1,FQ312003.1,4584168,4584921,-,gene-SL1344_4255,SL1344_4255,15bc
SL1344_3987,2,-0.46835,3.1e-05,1.0,d1,FQ312003.1,4270544,4271522,-,gene-SL1344_3987,SL1344_3987,15bc
uspB,1,-0.32882,0.545279,1.0,d1,FQ312003.1,3781453,3781789,-,gene-SL1344_3555,SL1344_3555,15bc
sopA,1,-0.33614,0.545279,1.0,d1,FQ312003.1,2139284,2141633,+,gene-SL1344_2043,SL1344_2043,15bc
potH,1,-0.3385,0.545279,1.0,d1,FQ312003.1,949987,950941,+,gene-SL1344_0856,SL1344_0856,15bc
SL1344_2329,1,-0.32753,0.545279,1.0,d1,FQ312003.1,2468980,2470378,-,gene-SL1344_2329,SL1344_2329,15bc
dppC,1,-0.32448,0.545279,1.0,d1,FQ312003.1,3833658,3834561,-,gene-SL1344_3594,SL1344_3594,15bc
wcaK,1,-0.33933,0.545279,1.0,d1,FQ312003.1,2180373,2181654,-,gene-SL1344_2078,SL1344_2078,15bc
traY,5,-0.058384,3.1e-05,1.0,d1,HE654724.1,31263,31584,-,gene-SL1344_P1_0033,SL1344_P1_0033,15bc
traY,5,-0.058384,3.1e-05,1.0,d1,HE654725.1,44632,46864,-,gene-SL1344_P2_0056,SL1344_P2_0056,15bc
SL1344_2715,1,-0.31088,0.545279,1.0,d1,FQ312003.1,2893176,2893725,-,gene-SL1344_2715,SL1344_2715,15bc
spvC,4,-0.024644,3.1e-05,0.966274,d1,HE654724.1,66046,66655,+,gene-SL1344_P1_0069,SL1344_P1_0069,15bc
yeeN,1,-0.31179,0.545279,1.0,d1,FQ312003.1,4773247,4773973,-,gene-SL1344_4429,SL1344_4429,15bc
hflC,1,-0.29803,0.545279,1.0,d1,FQ312003.1,4628292,4629297,+,gene-SL1344_4298,SL1344_4298,15bc
oppA,2,-0.4846,3.1e-05,1.0,d1,FQ312003.1,1796460,1798092,-,gene-SL1344_1677,SL1344_1677,15bc
fbp,1,-0.29815,0.545279,1.0,d1,FQ312003.1,4676078,4677077,-,gene-SL1344_4348,SL1344_4348,15bc
SL1344_4432,1,-0.29778,0.545279,1.0,d1,FQ312003.1,4776905,4777514,+,gene-SL1344_4432,SL1344_4432,15bc
rzpR,1,-0.31108,0.545279,1.0,d1,FQ312003.1,2062518,2063004,-,gene-SL1344_1955,SL1344_1955,15bc
ybiT,1,-0.31556,0.545279,1.0,d1,FQ312003.1,904296,905889,+,gene-SL1344_0813,SL1344_0813,15bc
comE,1,-0.3114,0.545279,1.0,d1,FQ312003.1,3664731,3665970,-,gene-SL1344_3455,SL1344_3455,15bc
fucP,1,-0.29782,0.545279,1.0,d1,FQ312003.1,3148333,3149650,+,gene-SL1344_2955,SL1344_2955,15bc
ssrA,3,-0.26705,3.1e-05,1.0,d1,FQ312003.1,1433687,1436450,-,gene-SL1344_1326,SL1344_1326,15bc
fbaB,1,-0.30041,0.545279,1.0,d1,FQ312003.1,2232680,2233733,-,gene-SL1344_2118,SL1344_2118,15bc
SL1344_1542,2,-0.30093,3.1e-05,1.0,d1,FQ312003.1,1658650,1659769,+,gene-SL1344_1542,SL1344_1542,15bc
ompN,3,-0.34215,3.1e-05,1.0,d1,FQ312003.1,1506528,1507662,-,gene-SL1344_1404,SL1344_1404,15bc
SL1344_1970,1,-0.30703,0.545279,1.0,d1,FQ312003.1,2075146,2075686,+,gene-SL1344_1970,SL1344_1970,15bc
SL1344_0039,1,-0.29101,0.545279,1.0,d1,FQ312003.1,44311,46027,+,gene-SL1344_0039,SL1344_0039,15bc
SL1344_P1_0090,1,-0.28824,0.545279,1.0,d1,HE654724.1,83647,84166,+,gene-SL1344_P1_0090,SL1344_P1_0090,15bc
SL1344_2881,2,-0.28045,3.1e-05,1.0,d1,FQ312003.1,3068272,3068620,+,gene-SL1344_2881,SL1344_2881,15bc
yecD,1,-0.29862,0.545279,1.0,d1,FQ312003.1,1954774,1955341,+,gene-SL1344_1837,SL1344_1837,15bc
SL1344_4364,1,-0.28126,0.545279,1.0,d1,FQ312003.1,4698566,4699793,+,gene-SL1344_4364,SL1344_4364,15bc
SL1344_0431,1,-0.29042,0.545279,1.0,d1,FQ312003.1,489741,491253,+,gene-SL1344_0431,SL1344_0431,15bc
SL1344_1846,1,-0.2972,0.545279,1.0,d1,FQ312003.1,1964010,1965150,-,gene-SL1344_1846,SL1344_1846,15bc
SL1344_1566,1,-0.28905,0.545279,1.0,d1,FQ312003.1,1682911,1683592,+,gene-SL1344_1566,SL1344_1566,15bc
sopD2,1,-0.28504,0.545279,1.0,d1,FQ312003.1,1010627,1011587,+,gene-SL1344_0909,SL1344_0909,15bc
trcD,1,-0.27937,0.545279,1.0,d1,HE654725.1,83429,83996,-,gene-SL1344_P2_0100,SL1344_P2_0100,15bc
csgE,2,-0.3051,3.1e-05,1.0,d1,FQ312003.1,1185467,1185863,-,gene-SL1344_1078,SL1344_1078,15bc
SL1344_2787,1,-0.27069,0.545279,1.0,d1,FQ312003.1,2972306,2973641,-,gene-SL1344_2787,SL1344_2787,15bc
bioH,1,-0.26503,0.545279,1.0,d1,FQ312003.1,3689409,3690180,-,gene-SL1344_3476,SL1344_3476,15bc
wcaB,1,-0.28803,0.545279,1.0,d1,FQ312003.1,2195195,2195684,-,gene-SL1344_2091,SL1344_2091,15bc
pilT,1,-0.28089,0.545279,1.0,d1,FQ312003.1,3280648,3281629,-,gene-SL1344_3074,SL1344_3074,15bc
pilT,1,-0.28089,0.545279,1.0,d1,HE654725.1,72935,73496,-,gene-SL1344_P2_0087,SL1344_P2_0087,15bc
rcK,1,-0.27127,0.545279,1.0,d1,HE654724.1,88292,88850,+,gene-SL1344_P1_0096,SL1344_P1_0096,15bc
sseE,1,-0.2764,0.545279,1.0,d1,FQ312003.1,1443908,1444325,+,gene-SL1344_1336,SL1344_1336,15bc
ybdG,1,-0.27273,0.545279,1.0,d1,FQ312003.1,625122,626253,-,gene-SL1344_0557,SL1344_0557,15bc
SL1344_0836,2,-0.30996,3.1e-05,1.0,d1,FQ312003.1,932438,932864,-,gene-SL1344_0836,SL1344_0836,15bc
SL1344_3496,1,-0.26134,0.545279,1.0,d1,FQ312003.1,3713814,3714924,-,gene-SL1344_3496,SL1344_3496,15bc
spaR,3,-0.17496,3.1e-05,0.886848,d1,FQ312003.1,3055165,3055957,-,gene-SL1344_2867,SL1344_2867,15bc
creD,1,-0.26081,0.545279,1.0,d1,FQ312003.1,4866983,4868333,+,gene-SL1344_4517,SL1344_4517,15bc
sciZ,3,-0.071405,3.1e-05,0.753151,d1,FQ312003.1,350420,350828,-,gene-SL1344_0303,SL1344_0303,15bc
SL1344_0833,1,-0.25904,0.545279,1.0,d1,FQ312003.1,927980,929144,+,gene-SL1344_0833,SL1344_0833,15bc
yeeA,1,-0.26247,0.545279,1.0,d1,FQ312003.1,2131942,2133001,-,gene-SL1344_2036,SL1344_2036,15bc
pduW,1,-0.25937,0.545279,1.0,d1,FQ312003.1,2129154,2130369,+,gene-SL1344_2033,SL1344_2033,15bc
yneA,2,-0.15368,0.545279,0.906765,d1,FQ312003.1,4308537,4309560,+,gene-SL1344_4026,SL1344_4026,15bc
dgt,2,-0.14298,0.545279,0.906765,d1,FQ312003.1,243050,244358,+,gene-SL1344_0209,SL1344_0209,15bc
SL1344_1485,1,-0.25661,0.545279,1.0,d1,FQ312003.1,1588982,1589990,+,gene-SL1344_1485,SL1344_1485,15bc
symE,2,0.033292,0.545279,0.614555,d1,FQ312003.1,4797629,4797962,-,gene-SL1344_4454,SL1344_4454,15bc
SL1344_3732,1,-0.24338,0.651649,1.0,d1,FQ312003.1,3989127,3989871,-,gene-SL1344_3732,SL1344_3732,15bc
SL1344_4014,3,-0.034743,3.1e-05,0.753151,d1,FQ312003.1,4297041,4298376,+,gene-SL1344_4014,SL1344_4014,15bc
SL1344_4345,1,-0.24078,0.651649,1.0,d1,FQ312003.1,4672542,4673751,-,gene-SL1344_4345,SL1344_4345,15bc
ydgJ,1,-0.24764,0.651649,1.0,d1,FQ312003.1,1493232,1494273,+,gene-SL1344_1394,SL1344_1394,15bc
csgF,1,-0.23917,0.651649,1.0,d1,FQ312003.1,1185024,1185441,-,gene-SL1344_1077,SL1344_1077,15bc
SL1344_2801,1,-0.23888,0.651649,1.0,d1,FQ312003.1,2987129,2988500,-,gene-SL1344_2801,SL1344_2801,15bc
dmsA,1,-0.23509,0.651649,1.0,d1,FQ312003.1,1001887,1004332,+,gene-SL1344_0902,SL1344_0902,15bc
SL1344_0336,1,-0.23282,0.651649,1.0,d1,FQ312003.1,385056,385821,+,gene-SL1344_0336,SL1344_0336,15bc
ydfB,1,-0.22777,0.651649,1.0,d1,HE654725.1,30102,30369,+,gene-SL1344_P2_0043,SL1344_P2_0043,15bc
fliO,1,-0.23114,0.651649,1.0,d1,FQ312003.1,2022516,2022894,+,gene-SL1344_1907,SL1344_1907,15bc
sfsA,1,-0.2313,0.651649,1.0,d1,FQ312003.1,217025,217730,-,gene-SL1344_0188,SL1344_0188,15bc
ydiV,1,-0.22646,0.651649,1.0,d1,FQ312003.1,1379650,1380364,+,gene-SL1344_1278,SL1344_1278,15bc
SL1344_P1_0073A,1,-0.21899,0.651649,1.0,d1,HE654724.1,69030,69687,-,gene-SL1344_P1_0073A,SL1344_P1_0073A,15bc
SL1344_4523,2,-0.20883,0.744197,1.0,d1,FQ312003.1,4874312,4874984,-,gene-SL1344_4523,SL1344_4523,15bc
SL1344_0830,1,-0.22398,0.651649,1.0,d1,FQ312003.1,925441,925957,+,gene-SL1344_0830,SL1344_0830,15bc
pflC,1,-0.21645,0.651649,1.0,d1,FQ312003.1,4352514,4353393,+,gene-SL1344_4064,SL1344_4064,15bc
narZ,1,-0.22041,0.651649,1.0,d1,FQ312003.1,1617539,1621280,+,gene-SL1344_1508,SL1344_1508,15bc
rhaA,1,-0.21143,0.651649,1.0,d1,FQ312003.1,4277489,4278749,-,gene-SL1344_3995,SL1344_3995,15bc
sdaB,1,-0.21219,0.651649,1.0,d1,FQ312003.1,3143581,3144949,+,gene-SL1344_2951,SL1344_2951,15bc
SL1344_4252,1,-0.2131,0.651649,1.0,d1,FQ312003.1,4582601,4582823,-,gene-SL1344_4252,SL1344_4252,15bc
bssS,1,-0.21251,0.651649,1.0,d1,FQ312003.1,1203792,1204050,-,gene-SL1344_1098,SL1344_1098,15bc
