Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
yciT,2,-0.50519,0.057454,1.0,d1,FQ312003.1,1755764,1756517,+,gene-SL1344_1636,SL1344_1636,15bc
SL1344_0908,1,-3.351,6.8e-05,1.0,d1,FQ312003.1,1010170,1010497,-,gene-SL1344_0908,SL1344_0908,15bc
SL1344_2536,2,-1.6571,0.490376,1.0,d1,FQ312003.1,2717130,2718327,-,gene-SL1344_2536,SL1344_2536,15bc
hypE,1,-3.0767,6.8e-05,1.0,d1,FQ312003.1,3025051,3026062,+,gene-SL1344_2838,SL1344_2838,15bc
yfdC,2,-1.2877,0.490376,1.0,d1,FQ312003.1,2502522,2503464,+,gene-SL1344_2362,SL1344_2362,15bc
rfbD,1,-1.4018,6.8e-05,1.0,d1,FQ312003.1,2174310,2175210,-,gene-SL1344_2073,SL1344_2073,15bc
SL1344_3500,1,-3.5969,6.8e-05,1.0,d1,FQ312003.1,3719300,3720056,-,gene-SL1344_3500,SL1344_3500,15bc
yeaJ,4,-0.34494,1.0,0.948596,d1,FQ312003.1,1315137,1316631,-,gene-SL1344_1218,SL1344_1218,15bc
SL1344_3330,1,-1.8939,6.8e-05,1.0,d1,FQ312003.1,3547346,3547976,-,gene-SL1344_3330,SL1344_3330,15bc
rfbG,1,-4.1593,6.8e-05,1.0,d1,FQ312003.1,2169980,2171060,-,gene-SL1344_2068,SL1344_2068,15bc
ybaJ,2,-1.3629,1.0,0.988096,d1,FQ312003.1,527864,528239,-,gene-SL1344_0467,SL1344_0467,15bc
SL1344_1470,1,-2.2848,6.8e-05,1.0,d1,FQ312003.1,1573442,1574114,+,gene-SL1344_1470,SL1344_1470,15bc
rfbP,1,-1.3702,6.8e-05,1.0,d1,FQ312003.1,2158645,2160076,-,gene-SL1344_2059,SL1344_2059,15bc
SL1344_3717,5,0.0090656,1.0,0.421923,d1,FQ312003.1,3970300,3970669,-,gene-SL1344_3717,SL1344_3717,15bc
SL1344_1563,4,-0.23257,1.0,1.0,d1,FQ312003.1,1680743,1681505,+,gene-SL1344_1563,SL1344_1563,15bc
gntR,1,-4.0177,6.8e-05,1.0,d1,FQ312003.1,3733488,3734484,-,gene-SL1344_3509,SL1344_3509,15bc
rbsR,1,-1.0356,6.8e-05,1.0,d1,FQ312003.1,4117854,4118853,+,gene-SL1344_3853,SL1344_3853,15bc
phoR,1,-1.1097,6.8e-05,1.0,d1,FQ312003.1,451039,452335,+,gene-SL1344_0393,SL1344_0393,15bc
prgH,1,-3.2353,6.8e-05,1.0,d1,FQ312003.1,3038917,3040096,-,gene-SL1344_2854,SL1344_2854,15bc
yddG,2,-0.20422,1.0,0.988096,d1,FQ312003.1,1610676,1611501,+,gene-SL1344_1502,SL1344_1502,15bc
pdxAb,1,-3.789,6.8e-05,1.0,d1,FQ312003.1,192406,193390,+,gene-SL1344_0164,SL1344_0164,15bc
fdx,1,-3.2944,6.8e-05,1.0,d1,FQ312003.1,2675575,2675911,-,gene-SL1344_2500,SL1344_2500,15bc
metL,2,-2.3137,1.0,0.076151,d1,FQ312003.1,4332313,4334746,+,gene-SL1344_4050,SL1344_4050,15bc
ycjF,1,-0.94679,6.8e-05,1.0,d1,FQ312003.1,1734722,1735784,-,gene-SL1344_1614,SL1344_1614,15bc
spvR,3,-0.34976,0.79835,1.0,d1,HE654724.1,61519,62413,+,gene-SL1344_P1_0066,SL1344_P1_0066,15bc
SL1344_2586,1,-0.64809,6.8e-05,1.0,d1,FQ312003.1,2764016,2764298,-,gene-SL1344_2586,SL1344_2586,15bc
rfbX,1,-4.6138,6.8e-05,1.0,d1,FQ312003.1,2166339,2167632,-,gene-SL1344_2065,SL1344_2065,15bc
nhaA,1,-4.6975,6.8e-05,1.0,d1,FQ312003.1,46189,47356,+,gene-SL1344_0040,SL1344_0040,15bc
ycjX,1,-1.8383,6.8e-05,1.0,d1,FQ312003.1,1735780,1737184,-,gene-SL1344_1615,SL1344_1615,15bc
fabF,1,-6.8444,6.8e-05,1.0,d1,FQ312003.1,1236576,1237818,+,gene-SL1344_1134,SL1344_1134,15bc
dcuB,1,-0.74031,6.8e-05,1.0,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,15bc
SL1344_1568,3,-0.25364,1.0,0.78518,d1,FQ312003.1,1685742,1686405,+,gene-SL1344_1568,SL1344_1568,15bc
pflF,1,-0.78377,6.8e-05,1.0,d1,FQ312003.1,910607,913040,-,gene-SL1344_0819,SL1344_0819,15bc
rfaY,1,-1.2287,6.8e-05,1.0,d1,FQ312003.1,3933079,3933634,-,gene-SL1344_3682,SL1344_3682,15bc
orf245,3,-0.22409,1.0,0.78518,d1,FQ312003.1,1420908,1421646,-,gene-SL1344_1315,SL1344_1315,15bc
relA,1,-1.4517,6.8e-05,1.0,d1,FQ312003.1,3124342,3126577,-,gene-SL1344_2937,SL1344_2937,15bc
yafB,4,-0.045901,1.0,0.774497,d1,HE654725.1,5712,6315,-,gene-SL1344_P2_0010,SL1344_P2_0010,15bc
traS,1,-1.1647,6.8e-05,1.0,d1,HE654724.1,10678,11173,-,gene-SL1344_P1_0009,SL1344_P1_0009,15bc
traS,1,-1.1647,6.8e-05,1.0,d1,HE654725.1,53205,53394,-,gene-SL1344_P2_0062,SL1344_P2_0062,15bc
yciC,1,-0.81076,6.8e-05,1.0,d1,FQ312003.1,1786151,1786895,+,gene-SL1344_1665,SL1344_1665,15bc
ychF,1,-4.6295,6.8e-05,1.0,d1,FQ312003.1,1838670,1839762,+,gene-SL1344_1712,SL1344_1712,15bc
gidA,1,-5.9443,6.8e-05,1.0,d1,FQ312003.1,4103208,4105098,-,gene-SL1344_3841,SL1344_3841,15bc
pepA,1,-5.8833,6.8e-05,1.0,d1,FQ312003.1,4741030,4742542,-,gene-SL1344_4407,SL1344_4407,15bc
SL1344_1482,1,-0.50784,6.8e-05,1.0,d1,FQ312003.1,1584771,1585680,+,gene-SL1344_1482,SL1344_1482,15bc
hilC,1,-3.2646,6.8e-05,1.0,d1,FQ312003.1,3034682,3035570,-,gene-SL1344_2847,SL1344_2847,15bc
yafA,1,-5.7289,6.8e-05,1.0,d1,HE654725.1,5162,5657,-,gene-SL1344_P2_0009,SL1344_P2_0009,15bc
SL1344_0561,1,-4.2591,6.8e-05,1.0,d1,FQ312003.1,632727,633771,-,gene-SL1344_0561,SL1344_0561,15bc
yheO,2,-1.0836,1.0,0.668564,d1,FQ312003.1,3625353,3626088,-,gene-SL1344_3419,SL1344_3419,15bc
parA,1,-5.5252,6.8e-05,1.0,d1,HE654724.1,48817,50023,-,gene-SL1344_P1_0055,SL1344_P1_0055,15bc
parA,1,-5.5252,6.8e-05,1.0,d1,HE654725.1,14222,14855,+,gene-SL1344_P2_0019,SL1344_P2_0019,15bc
srfC,1,-0.4099,6.8e-05,1.0,d1,FQ312003.1,1640925,1643070,+,gene-SL1344_1526,SL1344_1526,15bc
yfiF,1,-5.4036,6.8e-05,1.0,d1,FQ312003.1,2787825,2788863,-,gene-SL1344_2612,SL1344_2612,15bc
trbD,1,-3.7161,6.8e-05,1.0,d1,HE654724.1,26988,27234,-,gene-SL1344_P1_0026,SL1344_P1_0026,15bc
SL1344_0741,1,-1.4323,6.8e-05,1.0,d1,FQ312003.1,826599,827526,-,gene-SL1344_0741,SL1344_0741,15bc
ilvG,1,-0.5504,6.8e-05,1.0,d1,FQ312003.1,4130517,4132164,+,gene-SL1344_3861,SL1344_3861,15bc
pilQ,10,0.034057,1.0,0.000742,d1,HE654725.1,75247,76801,-,gene-SL1344_P2_0090,SL1344_P2_0090,15bc
dgt,1,-2.5598,0.733869,1.0,d1,FQ312003.1,243050,244358,+,gene-SL1344_0209,SL1344_0209,15bc
sptP,1,-0.55945,0.733869,1.0,d1,FQ312003.1,3044646,3046278,-,gene-SL1344_2858,SL1344_2858,15bc
envZ,1,-3.1453,0.733869,1.0,d1,FQ312003.1,3679778,3681014,-,gene-SL1344_3468,SL1344_3468,15bc
ynaI,1,-0.60698,0.733869,1.0,d1,FQ312003.1,1713624,1714656,+,gene-SL1344_1594,SL1344_1594,15bc
SL1344_1530A,1,-4.6641,0.733869,1.0,d1,FQ312003.1,1647835,1648066,-,gene-SL1344_1530A,SL1344_1530A,15bc
apbE,1,-0.42128,0.733869,1.0,d1,FQ312003.1,2361991,2363044,-,gene-SL1344_2236,SL1344_2236,15bc
SL1344_0704,2,-0.22868,1.0,0.589978,d1,FQ312003.1,786746,787517,+,gene-SL1344_0704,SL1344_0704,15bc
tlpA,1,-0.32841,0.733869,1.0,d1,HE654724.1,53054,54170,-,gene-SL1344_P1_0059,SL1344_P1_0059,15bc
SL1344_1458,3,-0.11776,1.0,0.78518,d1,FQ312003.1,1562008,1562551,-,gene-SL1344_1458,SL1344_1458,15bc
fljB,1,-0.4258,0.733869,1.0,d1,FQ312003.1,2935805,2937326,-,gene-SL1344_2756,SL1344_2756,15bc
yagA,10,0.38784,1.0,0.000683,d1,HE654725.1,6668,8015,+,gene-SL1344_P2_0011,SL1344_P2_0011,15bc
SL1344_2731,2,-0.33987,1.0,0.668564,d1,FQ312003.1,2909965,2910784,+,gene-SL1344_2731,SL1344_2731,15bc
sseD,1,-0.36077,1.0,0.964297,d1,FQ312003.1,1443318,1443906,+,gene-SL1344_1335,SL1344_1335,15bc
SL1344_1472,1,-0.3609,1.0,0.964297,d1,FQ312003.1,1575172,1576459,-,gene-SL1344_1472,SL1344_1472,15bc
SL1344_2550,1,-0.3409,1.0,0.964297,d1,FQ312003.1,2731023,2731602,-,gene-SL1344_2550,SL1344_2550,15bc
ydiA,1,-0.44404,1.0,0.964297,d1,FQ312003.1,1383452,1384286,-,gene-SL1344_1282,SL1344_1282,15bc
ydiA,1,-0.44404,1.0,0.964297,d1,HE654725.1,32466,33315,+,gene-SL1344_P2_0047,SL1344_P2_0047,15bc
yeiU,1,-0.26983,1.0,0.964297,d1,FQ312003.1,2310240,2310960,+,gene-SL1344_2190,SL1344_2190,15bc
yhcK,1,-0.24964,1.0,0.964297,d1,FQ312003.1,3530563,3531355,-,gene-SL1344_3312,SL1344_3312,15bc
ssaD,3,-0.13489,1.0,0.865868,d1,FQ312003.1,1438727,1439939,+,gene-SL1344_1329,SL1344_1329,15bc
rffD,1,-0.40509,1.0,0.964297,d1,FQ312003.1,4151961,4153224,+,gene-SL1344_3880,SL1344_3880,15bc
osmB,1,-0.33668,1.0,0.964297,d1,FQ312003.1,1756775,1756994,+,gene-SL1344_1637,SL1344_1637,15bc
ybeQ,1,-0.37504,1.0,0.964297,d1,FQ312003.1,716487,717483,-,gene-SL1344_0642,SL1344_0642,15bc
SL1344_1469,2,-0.33383,1.0,0.948596,d1,FQ312003.1,1572185,1573277,+,gene-SL1344_1469,SL1344_1469,15bc
SL1344_1602,1,-0.31314,1.0,0.927031,d1,FQ312003.1,1722494,1723607,+,gene-SL1344_1602,SL1344_1602,15bc
ssaV,1,-0.35482,1.0,0.927031,d1,FQ312003.1,1450507,1452553,+,gene-SL1344_1348,SL1344_1348,15bc
bolA,1,-0.36864,1.0,0.927031,d1,FQ312003.1,500486,500804,+,gene-SL1344_0440,SL1344_0440,15bc
traN,1,-0.2465,1.0,0.927031,d1,HE654724.1,17408,19235,-,gene-SL1344_P1_0016,SL1344_P1_0016,15bc
traN,1,-0.2465,1.0,0.927031,d1,HE654725.1,56435,57419,-,gene-SL1344_P2_0067,SL1344_P2_0067,15bc
ssaS,1,-0.27426,1.0,0.927031,d1,FQ312003.1,1456239,1456506,+,gene-SL1344_1354,SL1344_1354,15bc
SL1344_2243,1,-0.25818,1.0,0.927031,d1,FQ312003.1,2375689,2377015,-,gene-SL1344_2243,SL1344_2243,15bc
yciR,1,-0.70266,1.0,0.927031,d1,FQ312003.1,1753394,1755377,+,gene-SL1344_1634,SL1344_1634,15bc
SL1344_1564,2,-0.31418,1.0,0.948596,d1,FQ312003.1,1681511,1682159,+,gene-SL1344_1564,SL1344_1564,15bc
SL1344_2582,1,-0.17339,1.0,0.927031,d1,FQ312003.1,2762219,2762822,-,gene-SL1344_2582,SL1344_2582,15bc
SL1344_0940,1,-0.21454,1.0,0.927031,d1,FQ312003.1,1051883,1053320,+,gene-SL1344_0940,SL1344_0940,15bc
ssaT,1,-0.24334,1.0,0.927031,d1,FQ312003.1,1456506,1457286,+,gene-SL1344_1355,SL1344_1355,15bc
SL1344_0431,2,-0.17486,1.0,0.285549,d1,FQ312003.1,489741,491253,+,gene-SL1344_0431,SL1344_0431,15bc
sicP,1,-0.27211,1.0,0.865868,d1,FQ312003.1,3046264,3046657,-,gene-SL1344_2859,SL1344_2859,15bc
SL1344_1459,1,-0.22056,1.0,0.865868,d1,FQ312003.1,1563369,1564386,+,gene-SL1344_1459,SL1344_1459,15bc
SL1344_2801,1,-0.24168,1.0,0.865868,d1,FQ312003.1,2987129,2988500,-,gene-SL1344_2801,SL1344_2801,15bc
pyrB,1,-0.2424,1.0,0.865868,d1,FQ312003.1,4724552,4725488,-,gene-SL1344_4391,SL1344_4391,15bc
SL1344_0513,1,-0.20657,1.0,0.865868,d1,FQ312003.1,580569,581817,+,gene-SL1344_0513,SL1344_0513,15bc
feoB,1,-0.16918,1.0,0.865868,d1,FQ312003.1,3685657,3687976,+,gene-SL1344_3473,SL1344_3473,15bc
rtn,1,-0.2187,1.0,0.865868,d1,FQ312003.1,2312271,2313828,+,gene-SL1344_2192,SL1344_2192,15bc
yjgN,2,-0.8438,1.0,0.948596,d1,FQ312003.1,4736266,4737454,+,gene-SL1344_4404,SL1344_4404,15bc
zntB,1,-0.24613,1.0,0.865868,d1,FQ312003.1,1707000,1707984,-,gene-SL1344_1587,SL1344_1587,15bc
sthE,1,-0.25391,1.0,0.865868,d1,FQ312003.1,4868390,4869476,-,gene-SL1344_4518,SL1344_4518,15bc
SL1344_2537,2,-0.1746,1.0,0.948596,d1,FQ312003.1,2718442,2719369,+,gene-SL1344_2537,SL1344_2537,15bc
SL1344_2313,1,-0.17616,1.0,0.809819,d1,FQ312003.1,2454402,2454846,-,gene-SL1344_2313,SL1344_2313,15bc
ydbL,2,-0.13186,1.0,0.668564,d1,FQ312003.1,1693483,1693807,-,gene-SL1344_1574,SL1344_1574,15bc
SL1344_2553,1,-0.25363,1.0,0.809819,d1,FQ312003.1,2735119,2738482,-,gene-SL1344_2553,SL1344_2553,15bc
SL1344_1542,1,-0.20318,1.0,0.809819,d1,FQ312003.1,1658650,1659769,+,gene-SL1344_1542,SL1344_1542,15bc
traL,4,-0.018084,1.0,0.889909,d1,HE654724.1,30533,30845,-,gene-SL1344_P1_0031,SL1344_P1_0031,15bc
traL,4,-0.018084,1.0,0.889909,d1,HE654725.1,58118,58466,-,gene-SL1344_P2_0069,SL1344_P2_0069,15bc
pckA,1,-0.18744,1.0,0.809819,d1,FQ312003.1,3678084,3679704,+,gene-SL1344_3467,SL1344_3467,15bc
SL1344_1929,4,-0.08129,1.0,0.889909,d1,FQ312003.1,2041794,2042394,-,gene-SL1344_1929,SL1344_1929,15bc
htrA,1,-0.16082,1.0,0.809819,d1,FQ312003.1,244487,245915,+,gene-SL1344_0210,SL1344_0210,15bc
SL1344_2210,1,-0.34411,1.0,0.809819,d1,FQ312003.1,2332549,2333077,-,gene-SL1344_2210,SL1344_2210,15bc
SL1344_0328,1,-0.17941,1.0,0.809819,d1,FQ312003.1,376140,377106,+,gene-SL1344_0328,SL1344_0328,15bc
pagO,2,-0.82283,1.0,0.948596,d1,FQ312003.1,1917074,1917989,+,gene-SL1344_1793,SL1344_1793,15bc
yadA,1,-0.12575,1.0,0.809819,d1,HE654725.1,3970,4420,+,gene-SL1344_P2_0006,SL1344_P2_0006,15bc
SL1344_1067,1,-0.14347,1.0,0.809819,d1,FQ312003.1,1174596,1175277,-,gene-SL1344_1067,SL1344_1067,15bc
stjB,1,-0.14399,1.0,0.809819,d1,FQ312003.1,4847046,4849455,-,gene-SL1344_4499,SL1344_4499,15bc
sseJ,1,-0.14268,1.0,0.809819,d1,FQ312003.1,1678145,1679372,+,gene-SL1344_1561,SL1344_1561,15bc
narQ,1,-0.14661,1.0,0.809819,d1,FQ312003.1,2589477,2591178,+,gene-SL1344_2443,SL1344_2443,15bc
SL1344_1471,2,-0.095549,1.0,0.668564,d1,FQ312003.1,1574172,1575198,-,gene-SL1344_1471,SL1344_1471,15bc
traT,3,0.1274,1.0,0.730713,d1,HE654724.1,9911,10643,-,gene-SL1344_P1_0008,SL1344_P1_0008,15bc
traT,3,0.1274,1.0,0.730713,d1,HE654725.1,52421,53222,-,gene-SL1344_P2_0061,SL1344_P2_0061,15bc
sciE,1,-0.14012,1.0,0.809819,d1,FQ312003.1,309103,309928,-,gene-SL1344_0264,SL1344_0264,15bc
fumA,1,-0.13725,1.0,0.809819,d1,FQ312003.1,1499038,1500685,+,gene-SL1344_1398,SL1344_1398,15bc
siiE,17,0.084996,1.0,0.573675,d1,FQ312003.1,4503765,4520445,+,gene-SL1344_4197,SL1344_4197,15bc
spvD,2,-0.050315,1.0,0.15236,d1,HE654724.1,66915,67566,+,gene-SL1344_P1_0070,SL1344_P1_0070,15bc
SL1344_1778,1,-0.12605,1.0,0.809819,d1,FQ312003.1,1903425,1906065,+,gene-SL1344_1778,SL1344_1778,15bc
SL1344_0739,1,-0.14142,1.0,0.809819,d1,FQ312003.1,824733,825579,-,gene-SL1344_0739,SL1344_0739,15bc
kduI,1,-0.10464,1.0,0.809819,d1,FQ312003.1,3199853,3200690,-,gene-SL1344_2996,SL1344_2996,15bc
SL1344_1973,2,-0.099045,1.0,0.668564,d1,FQ312003.1,2077109,2077943,+,gene-SL1344_1973,SL1344_1973,15bc
SL1344_3189,1,-0.13875,1.0,0.809819,d1,FQ312003.1,3401506,3403072,-,gene-SL1344_3189,SL1344_3189,15bc
srfB,1,-0.25426,1.0,0.809819,d1,FQ312003.1,1637947,1640929,+,gene-SL1344_1525,SL1344_1525,15bc
narU,1,-0.095735,1.0,0.809819,d1,FQ312003.1,1616059,1617448,+,gene-SL1344_1507,SL1344_1507,15bc
SL1344_2676,1,-0.076862,1.0,0.809819,d1,FQ312003.1,2864336,2865956,-,gene-SL1344_2676,SL1344_2676,15bc
yiaL,3,0.28748,1.0,0.014603,d1,FQ312003.1,3877963,3878428,+,gene-SL1344_3634,SL1344_3634,15bc
rhtC,1,-0.55909,1.0,0.809819,d1,FQ312003.1,4186013,4186634,+,gene-SL1344_3913,SL1344_3913,15bc
SL1344_3097,1,-0.11875,1.0,0.809819,d1,FQ312003.1,3303096,3304281,-,gene-SL1344_3097,SL1344_3097,15bc
siiA,2,0.007991,1.0,0.589978,d1,FQ312003.1,4499148,4499781,+,gene-SL1344_4193,SL1344_4193,15bc
marA,1,-0.11721,1.0,0.809819,d1,FQ312003.1,1553946,1554336,-,gene-SL1344_1449,SL1344_1449,15bc
SL1344_3570,1,-0.064785,1.0,0.809819,d1,FQ312003.1,3800430,3800787,+,gene-SL1344_3570,SL1344_3570,15bc
SL1344_1566,1,-0.10703,1.0,0.809819,d1,FQ312003.1,1682911,1683592,+,gene-SL1344_1566,SL1344_1566,15bc
clpA,1,-0.097846,1.0,0.809819,d1,FQ312003.1,979234,981511,+,gene-SL1344_0884,SL1344_0884,15bc
cbiH,1,-0.079811,1.0,0.774497,d1,FQ312003.1,2103713,2104439,-,gene-SL1344_2003,SL1344_2003,15bc
SL1344_0833,1,-0.066427,1.0,0.774497,d1,FQ312003.1,927980,929144,+,gene-SL1344_0833,SL1344_0833,15bc
SL1344_2552,3,-0.066497,1.0,1.0,d1,FQ312003.1,2732412,2734785,-,gene-SL1344_2552,SL1344_2552,15bc
rstB,1,-0.085388,1.0,0.774497,d1,FQ312003.1,1503257,1504559,-,gene-SL1344_1402,SL1344_1402,15bc
SL1344_3746,2,-0.26214,1.0,0.859304,d1,FQ312003.1,4001142,4002003,-,gene-SL1344_3746,SL1344_3746,15bc
csgE,1,-0.083844,1.0,0.774497,d1,FQ312003.1,1185467,1185863,-,gene-SL1344_1078,SL1344_1078,15bc
kup,1,-0.060379,1.0,0.774497,d1,FQ312003.1,4110904,4112773,+,gene-SL1344_3847,SL1344_3847,15bc
ssaC,1,-0.060082,1.0,0.774497,d1,FQ312003.1,1437253,1438747,+,gene-SL1344_1328,SL1344_1328,15bc
ydfI,1,-0.052308,1.0,0.774497,d1,FQ312003.1,1542922,1544389,+,gene-SL1344_1438,SL1344_1438,15bc
nixA,1,-0.041771,1.0,0.774497,d1,FQ312003.1,2953788,2954802,-,gene-SL1344_2767,SL1344_2767,15bc
SL1344_3565,2,-0.066915,1.0,0.859304,d1,FQ312003.1,3793791,3794637,-,gene-SL1344_3565,SL1344_3565,15bc
glxK,1,-0.1012,1.0,0.774497,d1,FQ312003.1,586186,587335,+,gene-SL1344_0518,SL1344_0518,15bc
srcA,1,-0.070264,1.0,0.774497,d1,FQ312003.1,2230293,2230710,-,gene-SL1344_2114,SL1344_2114,15bc
iolH,2,0.069453,1.0,0.589978,d1,FQ312003.1,4700821,4701706,+,gene-SL1344_4366,SL1344_4366,15bc
SL1344_2202,1,-0.046121,1.0,0.774497,d1,FQ312003.1,2324541,2325162,-,gene-SL1344_2202,SL1344_2202,15bc
SL1344_0058,2,-0.18416,1.0,0.948596,d1,FQ312003.1,67051,68392,-,gene-SL1344_0058,SL1344_0058,15bc
spaS,1,-0.053034,1.0,0.774497,d1,FQ312003.1,3054108,3055179,-,gene-SL1344_2866,SL1344_2866,15bc
SL1344_2551,1,-0.041742,1.0,0.774497,d1,FQ312003.1,2731591,2732416,-,gene-SL1344_2551,SL1344_2551,15bc
ybfM,1,-0.049868,1.0,0.774497,d1,FQ312003.1,748944,750351,+,gene-SL1344_0669,SL1344_0669,15bc
yeaS,1,-0.041503,1.0,0.774497,d1,FQ312003.1,1307447,1308086,+,gene-SL1344_1205,SL1344_1205,15bc
yfiN,1,-0.032134,1.0,0.774497,d1,FQ312003.1,2813908,2815129,+,gene-SL1344_2630,SL1344_2630,15bc
SL1344_2468,1,-0.029296,1.0,0.774497,d1,FQ312003.1,2618926,2619118,+,gene-SL1344_2468,SL1344_2468,15bc
SL1344_1713,1,-0.037569,1.0,0.774497,d1,FQ312003.1,1839920,1841186,-,gene-SL1344_1713,SL1344_1713,15bc
rbsB,1,-0.082131,1.0,0.774497,d1,FQ312003.1,4115897,4116788,+,gene-SL1344_3851,SL1344_3851,15bc
dcuC,1,-0.02173,1.0,0.774497,d1,FQ312003.1,689878,691132,-,gene-SL1344_0615,SL1344_0615,15bc
sseC,2,-0.12242,1.0,0.948596,d1,FQ312003.1,1441848,1443303,+,gene-SL1344_1334,SL1344_1334,15bc
hrpA,1,-0.027831,1.0,0.774497,d1,FQ312003.1,1688186,1692089,-,gene-SL1344_1571,SL1344_1571,15bc
pilT,3,0.076367,1.0,0.774497,d1,FQ312003.1,3280648,3281629,-,gene-SL1344_3074,SL1344_3074,15bc
pilT,3,0.076367,1.0,0.774497,d1,HE654725.1,72935,73496,-,gene-SL1344_P2_0087,SL1344_P2_0087,15bc
SL1344_0747,1,-0.021946,1.0,0.774497,d1,FQ312003.1,833670,834750,+,gene-SL1344_0747,SL1344_0747,15bc
SL1344_1565,1,-0.014206,1.0,0.774497,d1,FQ312003.1,1682183,1682915,+,gene-SL1344_1565,SL1344_1565,15bc
SL1344_0099,3,0.17982,1.0,0.485412,d1,FQ312003.1,115479,116100,-,gene-SL1344_0099,SL1344_0099,15bc
SL1344_3251,1,-0.022049,1.0,0.774497,d1,FQ312003.1,3464900,3465431,+,gene-SL1344_3251,SL1344_3251,15bc
wza,1,-0.0083903,1.0,0.774497,d1,FQ312003.1,2199226,2200282,-,gene-SL1344_2095,SL1344_2095,15bc
SL1344_1802,1,-0.0084507,1.0,0.774497,d1,FQ312003.1,1922650,1922818,+,gene-SL1344_1802,SL1344_1802,15bc
traA,5,0.030795,1.0,0.774497,d1,HE654724.1,30859,31222,-,gene-SL1344_P1_0032,SL1344_P1_0032,15bc
traA,5,0.030795,1.0,0.774497,d1,HE654725.1,85921,86209,-,gene-SL1344_P2_0103,SL1344_P2_0103,15bc
pilP,2,0.06983,1.0,0.589978,d1,HE654725.1,76811,77264,-,gene-SL1344_P2_0091,SL1344_P2_0091,15bc
