Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
SL1344_0846,1,-0.41799,5.1e-05,1.0,d1,FQ312003.1,941969,943655,-,gene-SL1344_0846,SL1344_0846,15bc
pilK,1,-0.36666,5.1e-05,1.0,d1,HE654725.1,81772,82363,-,gene-SL1344_P2_0096,SL1344_P2_0096,15bc
SL1344_1599,1,-0.34776,5.1e-05,1.0,d1,FQ312003.1,1718052,1720035,-,gene-SL1344_1599,SL1344_1599,15bc
nhaA,1,-0.32117,5.1e-05,1.0,d1,FQ312003.1,46189,47356,+,gene-SL1344_0040,SL1344_0040,15bc
rfaY,1,-0.32012,5.1e-05,1.0,d1,FQ312003.1,3933079,3933634,-,gene-SL1344_3682,SL1344_3682,15bc
traW,1,-0.30097,5.1e-05,1.0,d1,HE654724.1,21626,22259,-,gene-SL1344_P1_0020,SL1344_P1_0020,15bc
traW,1,-0.30097,5.1e-05,1.0,d1,HE654725.1,47504,48707,-,gene-SL1344_P2_0058,SL1344_P2_0058,15bc
emrD,1,-0.28293,5.1e-05,1.0,d1,FQ312003.1,4021001,4022186,+,gene-SL1344_3766,SL1344_3766,15bc
dcuS,2,-0.60779,5.1e-05,1.0,d1,FQ312003.1,4571184,4572816,-,gene-SL1344_4241,SL1344_4241,15bc
pefA,1,-0.28035,5.1e-05,1.0,d1,HE654724.1,79754,80273,+,gene-SL1344_P1_0087,SL1344_P1_0087,15bc
artI,1,-0.28017,5.1e-05,1.0,d1,FQ312003.1,959553,960285,-,gene-SL1344_0866,SL1344_0866,15bc
SL1344_2881,1,-0.27428,5.1e-05,1.0,d1,FQ312003.1,3068272,3068620,+,gene-SL1344_2881,SL1344_2881,15bc
SL1344_4239,1,-0.26625,5.1e-05,1.0,d1,FQ312003.1,4569885,4570152,-,gene-SL1344_4239,SL1344_4239,15bc
spvC,1,-0.25597,5.1e-05,1.0,d1,HE654724.1,66046,66655,+,gene-SL1344_P1_0069,SL1344_P1_0069,15bc
apt,1,-0.22123,5.1e-05,1.0,d1,FQ312003.1,539729,540281,+,gene-SL1344_0476,SL1344_0476,15bc
SL1344_P1_0023,1,-0.2226,1.0,0.8702,d1,HE654724.1,25660,26128,-,gene-SL1344_P1_0023,SL1344_P1_0023,15bc
SL1344_0544,1,-0.21609,1.0,0.8702,d1,FQ312003.1,611720,612032,-,gene-SL1344_0544,SL1344_0544,15bc
rffA,1,-0.21433,1.0,0.8702,d1,FQ312003.1,4155207,4156338,+,gene-SL1344_3884,SL1344_3884,15bc
yeeX,1,-0.17826,1.0,0.8702,d1,FQ312003.1,2131362,2131698,-,gene-SL1344_2035,SL1344_2035,15bc
slyD,1,-0.18872,1.0,0.8702,d1,FQ312003.1,3627796,3628387,-,gene-SL1344_3422,SL1344_3422,15bc
relA,1,-0.16008,1.0,0.66298,d1,FQ312003.1,3124342,3126577,-,gene-SL1344_2937,SL1344_2937,15bc
shfC,1,-0.14124,1.0,0.66298,d1,HE654725.1,70652,71006,+,gene-SL1344_P2_0083,SL1344_P2_0083,15bc
ychM,2,-0.2316,5.1e-05,0.707201,d1,FQ312003.1,1835709,1837371,+,gene-SL1344_1709,SL1344_1709,15bc
SL1344_0741,1,-0.11984,1.0,0.66298,d1,FQ312003.1,826599,827526,-,gene-SL1344_0741,SL1344_0741,15bc
rimI,1,-0.11574,1.0,0.66298,d1,FQ312003.1,4833233,4833680,+,gene-SL1344_4486,SL1344_4486,15bc
fimW,2,-0.21317,5.1e-05,0.707201,d1,FQ312003.1,612193,612790,-,gene-SL1344_0545,SL1344_0545,15bc
SL1344_3499,1,-0.11432,1.0,0.66298,d1,FQ312003.1,3718351,3719257,+,gene-SL1344_3499,SL1344_3499,15bc
feoB,1,-0.11904,1.0,0.66298,d1,FQ312003.1,3685657,3687976,+,gene-SL1344_3473,SL1344_3473,15bc
proA,2,-0.20632,5.1e-05,0.707201,d1,FQ312003.1,366907,368158,+,gene-SL1344_0318,SL1344_0318,15bc
yjcC,2,-0.012008,5.1e-05,7e-06,d1,FQ312003.1,4523672,4525274,+,gene-SL1344_4200,SL1344_4200,15bc
SL1344_P1_0036,3,0.023375,5.1e-05,7e-06,d1,HE654724.1,33258,33729,+,gene-SL1344_P1_0036,SL1344_P1_0036,15bc
traQ,1,-0.090035,1.0,0.66298,d1,HE654724.1,15914,16208,-,gene-SL1344_P1_0013,SL1344_P1_0013,15bc
traQ,1,-0.090035,1.0,0.66298,d1,HE654725.1,53912,54440,-,gene-SL1344_P2_0064,SL1344_P2_0064,15bc
ybgJ,1,-0.087113,1.0,0.66298,d1,FQ312003.1,778217,778874,+,gene-SL1344_0693,SL1344_0693,15bc
sseBa,1,-0.079205,1.0,0.66298,d1,FQ312003.1,1440785,1441376,+,gene-SL1344_1332,SL1344_1332,15bc
SL1344_1960,1,-0.06647,1.0,0.66298,d1,FQ312003.1,2065511,2066507,-,gene-SL1344_1960,SL1344_1960,15bc
yggX,1,-0.083942,1.0,0.66298,d1,FQ312003.1,3290467,3290743,+,gene-SL1344_3086,SL1344_3086,15bc
pilL,3,-0.21325,5.1e-05,0.566961,d1,HE654725.1,80671,81739,-,gene-SL1344_P2_0095,SL1344_P2_0095,15bc
rhlB,1,-0.063386,1.0,0.66298,d1,FQ312003.1,4144971,4146237,-,gene-SL1344_3874,SL1344_3874,15bc
kup,1,-0.042144,1.0,0.66298,d1,FQ312003.1,4110904,4112773,+,gene-SL1344_3847,SL1344_3847,15bc
exc,2,-0.29779,5.1e-05,1.0,d1,HE654725.1,43905,44568,-,gene-SL1344_P2_0055,SL1344_P2_0055,15bc
yaeE,1,-0.051774,1.0,0.460727,d1,FQ312003.1,286367,287021,-,gene-SL1344_0247,SL1344_0247,15bc
yafA,2,-0.26153,5.1e-05,1.0,d1,HE654725.1,5162,5657,-,gene-SL1344_P2_0009,SL1344_P2_0009,15bc
yceG,1,-0.054546,1.0,0.460727,d1,FQ312003.1,1238819,1239776,+,gene-SL1344_1136,SL1344_1136,15bc
pspF,1,-0.033266,1.0,0.460727,d1,FQ312003.1,1739439,1740420,+,gene-SL1344_1621,SL1344_1621,15bc
gip,1,-0.05294,1.0,0.460727,d1,FQ312003.1,578748,579525,+,gene-SL1344_0511,SL1344_0511,15bc
SL1344_3229,1,-0.048749,1.0,0.460727,d1,FQ312003.1,3446529,3447336,+,gene-SL1344_3229,SL1344_3229,15bc
leuO,4,0.29694,5.1e-05,7e-06,d1,FQ312003.1,134571,135516,+,gene-SL1344_0115,SL1344_0115,15bc
SL1344_1930,1,-0.034366,1.0,0.460727,d1,FQ312003.1,2042363,2043959,-,gene-SL1344_1930,SL1344_1930,15bc
dcoA,1,-0.027971,1.0,0.460727,d1,FQ312003.1,829384,831160,+,gene-SL1344_0744,SL1344_0744,15bc
traN,1,-0.028379,1.0,0.460727,d1,HE654724.1,17408,19235,-,gene-SL1344_P1_0016,SL1344_P1_0016,15bc
traN,1,-0.028379,1.0,0.460727,d1,HE654725.1,56435,57419,-,gene-SL1344_P2_0067,SL1344_P2_0067,15bc
cib,4,-0.17224,5.1e-05,0.66298,d1,HE654725.1,8293,10174,+,gene-SL1344_P2_0012,SL1344_P2_0012,15bc
yafD,1,-0.028047,1.0,0.460727,d1,FQ312003.1,298230,299010,+,gene-SL1344_0253,SL1344_0253,15bc
avtA,1,-0.029355,1.0,0.460727,d1,FQ312003.1,3874046,3875297,+,gene-SL1344_3630,SL1344_3630,15bc
yebA,1,-0.028314,1.0,0.460727,d1,FQ312003.1,1942647,1943967,-,gene-SL1344_1824,SL1344_1824,15bc
SL1344_1794,1,-0.018554,1.0,0.460727,d1,FQ312003.1,1918121,1918280,+,gene-SL1344_1794,SL1344_1794,15bc
pspB,1,-0.026503,1.0,0.460727,d1,FQ312003.1,1738316,1738541,-,gene-SL1344_1619,SL1344_1619,15bc
aroG,1,-0.011422,1.0,0.460727,d1,FQ312003.1,823027,824080,+,gene-SL1344_0737,SL1344_0737,15bc
csgA,1,-0.0071922,1.0,0.460727,d1,FQ312003.1,1187769,1188225,+,gene-SL1344_1081,SL1344_1081,15bc
pilQ,2,-0.081056,1.0,0.43662,d1,HE654725.1,75247,76801,-,gene-SL1344_P2_0090,SL1344_P2_0090,15bc
SL1344_1203,1,-0.01049,1.0,0.460727,d1,FQ312003.1,1306473,1306623,-,gene-SL1344_1203,SL1344_1203,15bc
traR,1,-0.013243,1.0,0.460727,d1,HE654724.1,26120,26342,-,gene-SL1344_P1_0024,SL1344_P1_0024,15bc
traR,1,-0.013243,1.0,0.460727,d1,HE654725.1,53457,53862,-,gene-SL1344_P2_0063,SL1344_P2_0063,15bc
SL1344_2220,1,-0.0083416,1.0,0.460727,d1,FQ312003.1,2342729,2342933,+,gene-SL1344_2220,SL1344_2220,15bc
yffH,1,-0.0053773,1.0,0.460727,d1,FQ312003.1,2584804,2585380,-,gene-SL1344_2440,SL1344_2440,15bc
SL1344_3230,1,-0.0049899,1.0,0.460727,d1,FQ312003.1,3447533,3448805,+,gene-SL1344_3230,SL1344_3230,15bc
SL1344_1472,1,0.0078729,1.0,0.460727,d1,FQ312003.1,1575172,1576459,-,gene-SL1344_1472,SL1344_1472,15bc
spvB,2,-0.036458,1.0,0.43662,d1,HE654724.1,63873,65649,+,gene-SL1344_P1_0068,SL1344_P1_0068,15bc
wzx,1,0.0085308,1.0,0.460727,d1,FQ312003.1,2181675,2183154,-,gene-SL1344_2079,SL1344_2079,15bc
ssb,1,0.010911,1.0,0.460727,d1,FQ312003.1,4497577,4498108,+,gene-SL1344_4192,SL1344_4192,15bc
ssb,1,0.010911,1.0,0.460727,d1,HE654725.1,23249,23777,+,gene-SL1344_P2_0035,SL1344_P2_0035,15bc
spvR,3,-0.10494,5.1e-05,1.0,d1,HE654724.1,61519,62413,+,gene-SL1344_P1_0066,SL1344_P1_0066,15bc
srgA,1,0.014638,1.0,0.460727,d1,HE654724.1,86517,87171,+,gene-SL1344_P1_0094,SL1344_P1_0094,15bc
SL1344_2214,1,0.015775,1.0,0.460727,d1,FQ312003.1,2335539,2336871,+,gene-SL1344_2214,SL1344_2214,15bc
rlgA2,1,0.016714,1.0,0.460727,d1,HE654724.1,57062,58727,+,gene-SL1344_P1_0063,SL1344_P1_0063,15bc
SL1344_1598,2,0.057301,1.0,7e-06,d1,FQ312003.1,1717201,1718032,-,gene-SL1344_1598,SL1344_1598,15bc
ssaL,2,0.13604,1.0,7e-06,d1,FQ312003.1,1449080,1450097,+,gene-SL1344_1346,SL1344_1346,15bc
pilR,2,-0.089339,1.0,0.707201,d1,HE654725.1,74137,75235,-,gene-SL1344_P2_0089,SL1344_P2_0089,15bc
sciJ,1,0.033207,1.0,0.249468,d1,FQ312003.1,316168,316615,+,gene-SL1344_0270,SL1344_0270,15bc
thiI,1,0.033017,1.0,0.249468,d1,FQ312003.1,477353,478802,+,gene-SL1344_0419,SL1344_0419,15bc
orgB,1,0.03283,1.0,0.249468,d1,FQ312003.1,3036363,3037044,-,gene-SL1344_2849,SL1344_2849,15bc
finP,2,0.1852,1.0,7e-06,d1,HE654724.1,32229,32397,+,gene-finP,,15bc
traL,1,0.033214,1.0,0.249468,d1,HE654724.1,30533,30845,-,gene-SL1344_P1_0031,SL1344_P1_0031,15bc
traL,1,0.033214,1.0,0.249468,d1,HE654725.1,58118,58466,-,gene-SL1344_P2_0069,SL1344_P2_0069,15bc
yabN,1,0.037331,1.0,0.249468,d1,FQ312003.1,126850,128509,-,gene-SL1344_0109,SL1344_0109,15bc
SL1344_2218,2,0.056732,1.0,7e-06,d1,FQ312003.1,2341135,2341339,-,gene-SL1344_2218,SL1344_2218,15bc
nikB,1,0.043969,1.0,0.249468,d1,HE654725.1,34311,37011,+,gene-SL1344_P2_0049,SL1344_P2_0049,15bc
flgA,1,0.045105,1.0,0.249468,d1,FQ312003.1,1213572,1214232,-,gene-SL1344_1110,SL1344_1110,15bc
traA,3,-0.16128,5.1e-05,1.0,d1,HE654724.1,30859,31222,-,gene-SL1344_P1_0032,SL1344_P1_0032,15bc
traA,3,-0.16128,5.1e-05,1.0,d1,HE654725.1,85921,86209,-,gene-SL1344_P2_0103,SL1344_P2_0103,15bc
ssaN,1,0.047325,1.0,0.249468,d1,FQ312003.1,1452542,1453844,+,gene-SL1344_1349,SL1344_1349,15bc
sipB,1,0.046327,1.0,0.249468,d1,FQ312003.1,3051689,3053471,-,gene-SL1344_2864,SL1344_2864,15bc
yiaM,1,0.048881,1.0,0.249468,d1,FQ312003.1,3879522,3879996,+,gene-SL1344_3636,SL1344_3636,15bc
glnE,2,0.45132,1.0,7e-06,d1,FQ312003.1,3384744,3387588,-,gene-SL1344_3174,SL1344_3174,15bc
SL1344_3224,1,0.048663,1.0,0.249468,d1,FQ312003.1,3441184,3442132,-,gene-SL1344_3224,SL1344_3224,15bc
orf408,2,-0.019876,1.0,0.43662,d1,FQ312003.1,1421657,1422884,-,gene-SL1344_1316,SL1344_1316,15bc
ugtL,2,-0.0062265,1.0,0.43662,d1,FQ312003.1,1648098,1648497,-,gene-SL1344_1531,SL1344_1531,15bc
lysC,1,0.055863,1.0,0.249468,d1,FQ312003.1,4459758,4461108,-,gene-SL1344_4156,SL1344_4156,15bc
traB,2,-0.070492,1.0,0.707201,d1,HE654724.1,27797,29219,-,gene-SL1344_P1_0028,SL1344_P1_0028,15bc
traB,2,-0.070492,1.0,0.707201,d1,HE654725.1,84946,85480,-,gene-SL1344_P2_0102,SL1344_P2_0102,15bc
yncC,2,-0.0042284,1.0,0.43662,d1,FQ312003.1,1632949,1633615,-,gene-SL1344_1519,SL1344_1519,15bc
ssaI,1,0.061297,1.0,0.249468,d1,FQ312003.1,1446883,1447132,+,gene-SL1344_1342,SL1344_1342,15bc
gltA,1,0.064254,1.0,0.249468,d1,FQ312003.1,795364,796648,-,gene-SL1344_0712,SL1344_0712,15bc
SL1344_0982,1,0.064467,1.0,0.249468,d1,FQ312003.1,1085990,1086488,+,gene-SL1344_0982,SL1344_0982,15bc
eutS,1,0.064394,1.0,0.249468,d1,FQ312003.1,2576230,2576566,-,gene-SL1344_2433,SL1344_2433,15bc
tehB,1,0.06502,1.0,0.249468,d1,FQ312003.1,1655214,1655811,-,gene-SL1344_1538,SL1344_1538,15bc
SL1344_1048,1,0.064907,1.0,0.249468,d1,FQ312003.1,1152674,1153592,+,gene-SL1344_1048,SL1344_1048,15bc
SL1344_4468,5,-0.38765,5.1e-05,1.0,d1,FQ312003.1,4816440,4817220,+,gene-SL1344_4468,SL1344_4468,15bc
envF,1,0.065599,1.0,0.249468,d1,FQ312003.1,1285041,1285830,-,gene-SL1344_1179,SL1344_1179,15bc
SL1344_1795,1,0.066964,1.0,0.249468,d1,FQ312003.1,1918289,1918904,+,gene-SL1344_1795,SL1344_1795,15bc
nrdE,1,0.071106,1.0,0.249468,d1,FQ312003.1,2975057,2977202,+,gene-SL1344_2792,SL1344_2792,15bc
SL1344_3228,1,0.071975,1.0,0.249468,d1,FQ312003.1,3445115,3446543,+,gene-SL1344_3228,SL1344_3228,15bc
SL1344_1778,1,0.074853,1.0,0.249468,d1,FQ312003.1,1903425,1906065,+,gene-SL1344_1778,SL1344_1778,15bc
pilS,3,0.02474,1.0,0.566961,d1,HE654725.1,73505,74120,-,gene-SL1344_P2_0088,SL1344_P2_0088,15bc
SL1344_0861,1,0.079602,1.0,0.249468,d1,FQ312003.1,955158,955479,+,gene-SL1344_0861,SL1344_0861,15bc
pduK,2,0.05114,1.0,0.43662,d1,FQ312003.1,2121037,2121520,+,gene-SL1344_2022,SL1344_2022,15bc
traS,1,0.080878,1.0,0.249468,d1,HE654724.1,10678,11173,-,gene-SL1344_P1_0009,SL1344_P1_0009,15bc
traS,1,0.080878,1.0,0.249468,d1,HE654725.1,53205,53394,-,gene-SL1344_P2_0062,SL1344_P2_0062,15bc
SL1344_2599,1,0.082115,1.0,0.249468,d1,FQ312003.1,2775737,2776022,+,gene-SL1344_2599,SL1344_2599,15bc
yaiV,1,0.083055,1.0,0.249468,d1,FQ312003.1,427672,428296,+,gene-SL1344_0369,SL1344_0369,15bc
SL1344_0704,1,0.084303,1.0,0.249468,d1,FQ312003.1,786746,787517,+,gene-SL1344_0704,SL1344_0704,15bc
pilV,3,0.019371,1.0,0.566961,d1,HE654725.1,71002,72295,-,gene-SL1344_P2_0085,SL1344_P2_0085,15bc
yehU,1,0.088308,1.0,0.249468,d1,FQ312003.1,2252175,2253861,-,gene-SL1344_2137,SL1344_2137,15bc
gcvP,1,0.086745,1.0,0.249468,d1,FQ312003.1,3232856,3235730,-,gene-SL1344_3029,SL1344_3029,15bc
ybbM,2,0.098111,1.0,7e-06,d1,FQ312003.1,562637,563417,+,gene-SL1344_0496,SL1344_0496,15bc
SL1344_0599,1,0.088301,1.0,0.249468,d1,FQ312003.1,673191,675471,+,gene-SL1344_0599,SL1344_0599,15bc
glgB,1,0.0872,1.0,0.249468,d1,FQ312003.1,3727416,3729603,-,gene-SL1344_3505,SL1344_3505,15bc
ssaV,2,0.16311,1.0,7e-06,d1,FQ312003.1,1450507,1452553,+,gene-SL1344_1348,SL1344_1348,15bc
xapB,2,0.028935,1.0,0.43662,d1,FQ312003.1,2531262,2532519,-,gene-SL1344_2384,SL1344_2384,15bc
pspE,1,0.092965,1.0,0.249468,d1,FQ312003.1,1737326,1737641,-,gene-SL1344_1616,SL1344_1616,15bc
steC,2,-0.031871,1.0,0.707201,d1,FQ312003.1,1747009,1748383,-,gene-SL1344_1628,SL1344_1628,15bc
SL1344_3116,1,0.093443,1.0,0.249468,d1,FQ312003.1,3326776,3327829,-,gene-SL1344_3116,SL1344_3116,15bc
SL1344_0338,2,0.24525,1.0,7e-06,d1,FQ312003.1,386593,388168,+,gene-SL1344_0338,SL1344_0338,15bc
rffD,1,0.093524,1.0,0.249468,d1,FQ312003.1,4151961,4153224,+,gene-SL1344_3880,SL1344_3880,15bc
ymgE,1,0.096447,1.0,0.249468,d1,FQ312003.1,1853697,1853952,-,gene-SL1344_1725,SL1344_1725,15bc
yedE,1,0.096009,1.0,0.249468,d1,FQ312003.1,2011309,2012575,+,gene-SL1344_1894,SL1344_1894,15bc
ssrB,2,0.028911,1.0,0.43662,d1,FQ312003.1,1433018,1433657,-,gene-SL1344_1325,SL1344_1325,15bc
ynaI,1,0.097189,1.0,0.249468,d1,FQ312003.1,1713624,1714656,+,gene-SL1344_1594,SL1344_1594,15bc
SL1344_1600,3,-0.042637,1.0,0.566961,d1,FQ312003.1,1720109,1720955,-,gene-SL1344_1600,SL1344_1600,15bc
yagA,4,-0.15289,5.1e-05,0.66298,d1,HE654725.1,6668,8015,+,gene-SL1344_P2_0011,SL1344_P2_0011,15bc
fucI,1,0.098163,1.0,0.249468,d1,FQ312003.1,3149681,3151457,+,gene-SL1344_2956,SL1344_2956,15bc
SL1344_0952,1,0.10031,1.0,0.249468,d1,FQ312003.1,1062810,1063794,+,gene-SL1344_0952,SL1344_0952,15bc
allD,1,0.10141,1.0,0.249468,d1,FQ312003.1,589467,590517,-,gene-SL1344_0521,SL1344_0521,15bc
eutJ,2,0.049095,1.0,0.43662,d1,FQ312003.1,2570262,2571102,-,gene-SL1344_2425,SL1344_2425,15bc
sopE,1,0.10362,1.0,0.249468,d1,FQ312003.1,2863003,2863726,+,gene-SL1344_2674,SL1344_2674,15bc
SL1344_3934,5,0.57584,5.1e-05,7e-06,d1,FQ312003.1,4207661,4209485,+,gene-SL1344_3934,SL1344_3934,15bc
rtn,1,0.10521,1.0,0.249468,d1,FQ312003.1,2312271,2313828,+,gene-SL1344_2192,SL1344_2192,15bc
glgP,1,0.10248,1.0,0.249468,d1,FQ312003.1,3720233,3722681,-,gene-SL1344_3501,SL1344_3501,15bc
sseK3,1,0.10642,1.0,0.249468,d1,FQ312003.1,2040502,2041510,+,gene-SL1344_1928,SL1344_1928,15bc
SL1344_2221,1,0.10736,1.0,0.249468,d1,FQ312003.1,2343124,2343688,-,gene-SL1344_2221,SL1344_2221,15bc
SL1344_1067,1,0.10692,1.0,0.249468,d1,FQ312003.1,1174596,1175277,-,gene-SL1344_1067,SL1344_1067,15bc
