Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
phsA,2,-0.44545,5.1e-05,1.0,d1,FQ312003.1,2136389,2138666,-,gene-SL1344_2041,SL1344_2041,15bc
rfbU,1,-2.0911,5.1e-05,1.0,d1,FQ312003.1,2163952,2165014,-,gene-SL1344_2063,SL1344_2063,15bc
dcuR,2,-0.36072,5.1e-05,1.0,d1,FQ312003.1,4570468,4571188,-,gene-SL1344_4240,SL1344_4240,15bc
SL1344_1795,2,-0.36408,5.1e-05,1.0,d1,FQ312003.1,1918289,1918904,+,gene-SL1344_1795,SL1344_1795,15bc
pbpC,2,-0.32523,0.044177,1.0,d1,FQ312003.1,2663162,2665478,-,gene-SL1344_2493,SL1344_2493,15bc
hydA,1,-6.2063,5.1e-05,1.0,d1,FQ312003.1,3010312,3012553,-,gene-SL1344_2822,SL1344_2822,15bc
alr-b,2,-0.53257,0.044177,1.0,d1,FQ312003.1,4489329,4490409,+,gene-SL1344_4183,SL1344_4183,15bc
nsrR,2,-0.53662,0.044177,1.0,d1,FQ312003.1,4631180,4631606,+,gene-SL1344_4300,SL1344_4300,15bc
SL1344_1191,1,-3.1937,5.1e-05,1.0,d1,FQ312003.1,1295975,1297610,+,gene-SL1344_1191,SL1344_1191,15bc
SL1344_1550,2,-0.26462,0.044177,1.0,d1,FQ312003.1,1664694,1665897,-,gene-SL1344_1550,SL1344_1550,15bc
SL1344_1567,2,-0.17199,0.044177,1.0,d1,FQ312003.1,1683728,1685279,+,gene-SL1344_1567,SL1344_1567,15bc
stcD,4,-0.13497,0.251048,0.664523,d1,FQ312003.1,2240547,2241555,-,gene-SL1344_2126,SL1344_2126,15bc
aspA,1,-1.5416,5.1e-05,1.0,d1,FQ312003.1,4591525,4592962,-,gene-SL1344_4263,SL1344_4263,15bc
focA,1,-1.7101,5.1e-05,1.0,d1,FQ312003.1,1014004,1014862,-,gene-SL1344_0911,SL1344_0911,15bc
aroC,1,-2.8565,5.1e-05,1.0,d1,FQ312003.1,2492256,2493342,-,gene-SL1344_2353,SL1344_2353,15bc
orf408,2,-0.25546,0.165365,1.0,d1,FQ312003.1,1421657,1422884,-,gene-SL1344_1316,SL1344_1316,15bc
SL1344_2697,1,-3.3427,5.1e-05,1.0,d1,FQ312003.1,2879069,2879447,-,gene-SL1344_2697,SL1344_2697,15bc
tolC,1,-9.3524,5.1e-05,1.0,d1,FQ312003.1,3369270,3370746,+,gene-SL1344_3160,SL1344_3160,15bc
pspE,2,-0.30427,0.165365,1.0,d1,FQ312003.1,1737326,1737641,-,gene-SL1344_1616,SL1344_1616,15bc
repA,1,-1.1835,5.1e-05,1.0,d1,HE654724.1,91052,91934,-,gene-SL1344_P1_0099,SL1344_P1_0099,15bc
repA,1,-1.1835,5.1e-05,1.0,d1,HE654726.1,1987,2827,-,gene-SL1344_P3_0004,SL1344_P3_0004,15bc
SL1344_1602,2,-0.25512,0.165365,1.0,d1,FQ312003.1,1722494,1723607,+,gene-SL1344_1602,SL1344_1602,15bc
mdoC,2,-0.17473,0.165365,1.0,d1,FQ312003.1,1191132,1192287,-,gene-SL1344_1086,SL1344_1086,15bc
nagC,1,-2.2002,5.1e-05,1.0,d1,FQ312003.1,741102,742323,-,gene-SL1344_0664,SL1344_0664,15bc
pstS,1,-2.7977,5.1e-05,1.0,d1,FQ312003.1,4084895,4085936,-,gene-SL1344_3824,SL1344_3824,15bc
mdoH,1,-2.4333,5.1e-05,1.0,d1,FQ312003.1,1194086,1196630,+,gene-SL1344_1088,SL1344_1088,15bc
gatR,1,-3.181,5.1e-05,1.0,d1,FQ312003.1,3452173,3452947,+,gene-SL1344_3235,SL1344_3235,15bc
pstA,1,-2.0688,5.1e-05,1.0,d1,FQ312003.1,4082910,4083801,-,gene-SL1344_3822,SL1344_3822,15bc
proA,1,-2.2891,5.1e-05,1.0,d1,FQ312003.1,366907,368158,+,gene-SL1344_0318,SL1344_0318,15bc
ybgC,1,-5.6387,5.1e-05,1.0,d1,FQ312003.1,812437,812842,+,gene-SL1344_0726,SL1344_0726,15bc
SL1344_4469,1,-0.85674,5.1e-05,1.0,d1,FQ312003.1,4817209,4818046,+,gene-SL1344_4469,SL1344_4469,15bc
srmB,1,-1.3649,5.1e-05,1.0,d1,FQ312003.1,2783315,2784650,+,gene-SL1344_2607,SL1344_2607,15bc
maa,1,-0.93663,5.1e-05,1.0,d1,FQ312003.1,526888,527440,-,gene-SL1344_0465,SL1344_0465,15bc
ompA,1,-1.7131,5.1e-05,1.0,d1,FQ312003.1,1117286,1118339,-,gene-SL1344_1010,SL1344_1010,15bc
repC,1,-2.6014,5.1e-05,1.0,d1,HE654724.1,92241,92487,-,gene-SL1344_P1_0102,SL1344_P1_0102,15bc
repC,1,-2.6014,5.1e-05,1.0,d1,HE654726.1,1149,1998,-,gene-SL1344_P3_0003,SL1344_P3_0003,15bc
agaR,1,-0.77195,5.1e-05,1.0,d1,FQ312003.1,3442142,3442976,-,gene-SL1344_3225,SL1344_3225,15bc
mobC,1,-0.41057,5.1e-05,1.0,d1,HE654726.1,5665,5950,+,gene-SL1344_P3_0011,SL1344_P3_0011,15bc
ydeW,1,-0.58424,5.1e-05,1.0,d1,FQ312003.1,4303723,4304683,-,gene-SL1344_4022,SL1344_4022,15bc
SL1344_2314,1,-1.2923,5.1e-05,1.0,d1,FQ312003.1,2455098,2456118,+,gene-SL1344_2314,SL1344_2314,15bc
acrA,1,-1.2925,5.1e-05,1.0,d1,FQ312003.1,531906,533100,-,gene-SL1344_0469,SL1344_0469,15bc
bioB,1,-1.103,5.1e-05,1.0,d1,FQ312003.1,859424,860465,+,gene-SL1344_0771,SL1344_0771,15bc
SL1344_4017,1,-0.68212,5.1e-05,1.0,d1,FQ312003.1,4300458,4301181,+,gene-SL1344_4017,SL1344_4017,15bc
degS,1,-3.3334,5.1e-05,1.0,d1,FQ312003.1,3538293,3539364,+,gene-SL1344_3321,SL1344_3321,15bc
cyaA,1,-4.1159,5.1e-05,1.0,d1,FQ312003.1,4167911,4170458,+,gene-SL1344_3894,SL1344_3894,15bc
tktA,1,-3.157,5.1e-05,1.0,d1,FQ312003.1,3257112,3259059,-,gene-SL1344_3052,SL1344_3052,15bc
SL1344_4468,1,-0.7811,5.1e-05,1.0,d1,FQ312003.1,4816440,4817220,+,gene-SL1344_4468,SL1344_4468,15bc
sifB,3,-0.19633,0.179433,0.395925,d1,FQ312003.1,1649033,1649984,+,gene-SL1344_1532,SL1344_1532,15bc
yfgL,1,-3.0239,5.1e-05,1.0,d1,FQ312003.1,2650763,2651942,-,gene-SL1344_2482,SL1344_2482,15bc
fmu,1,-1.0995,5.1e-05,1.0,d1,FQ312003.1,3599941,3601231,+,gene-SL1344_3375,SL1344_3375,15bc
pqaA,3,-0.16812,0.391578,1.0,d1,FQ312003.1,1576635,1578192,-,gene-SL1344_1473,SL1344_1473,15bc
metL,1,-3.6443,5.1e-05,1.0,d1,FQ312003.1,4332313,4334746,+,gene-SL1344_4050,SL1344_4050,15bc
SL1344_0832,3,-0.13573,0.391578,0.785063,d1,FQ312003.1,926739,927687,+,gene-SL1344_0832,SL1344_0832,15bc
strB,1,-0.30464,5.1e-05,1.0,d1,HE654726.1,7014,7860,-,gene-SL1344_P3_0013,SL1344_P3_0013,15bc
rfaQ,1,-1.3427,5.1e-05,1.0,d1,FQ312003.1,3939172,3940207,-,gene-SL1344_3689,SL1344_3689,15bc
gidA,1,-6.4444,5.1e-05,1.0,d1,FQ312003.1,4103208,4105098,-,gene-SL1344_3841,SL1344_3841,15bc
SL1344_4466,1,-0.62388,5.1e-05,1.0,d1,FQ312003.1,4815516,4815939,+,gene-SL1344_4466,SL1344_4466,15bc
carA,1,-0.78398,5.1e-05,1.0,d1,FQ312003.1,75882,77031,+,gene-SL1344_0067,SL1344_0067,15bc
rnfD,1,-1.039,5.1e-05,1.0,d1,FQ312003.1,1487362,1488421,-,gene-SL1344_1388,SL1344_1388,15bc
menB,1,-1.6054,5.1e-05,1.0,d1,FQ312003.1,2411714,2412572,-,gene-SL1344_2276,SL1344_2276,15bc
ydcG,1,-0.56862,5.1e-05,1.0,d1,FQ312003.1,1666679,1668335,-,gene-SL1344_1552,SL1344_1552,15bc
tufA,1,-1.3105,5.1e-05,1.0,d1,FQ312003.1,3619783,3620968,-,gene-SL1344_3412,SL1344_3412,15bc
celB,2,-1.1101,0.338638,0.612367,d1,FQ312003.1,1349062,1350421,+,gene-SL1344_1248,SL1344_1248,15bc
trpS,1,-0.87116,5.1e-05,1.0,d1,FQ312003.1,3657765,3658770,-,gene-SL1344_3448,SL1344_3448,15bc
ssaM,1,-0.61563,5.1e-05,1.0,d1,FQ312003.1,1450154,1450523,+,gene-SL1344_1347,SL1344_1347,15bc
purB,1,-0.51575,5.1e-05,1.0,d1,FQ312003.1,1276339,1277710,-,gene-SL1344_1170,SL1344_1170,15bc
pnp,1,-1.665,5.1e-05,1.0,d1,FQ312003.1,3469951,3472087,-,gene-SL1344_3255,SL1344_3255,15bc
cytR,1,-0.78498,5.1e-05,1.0,d1,FQ312003.1,4323618,4324644,-,gene-SL1344_4043,SL1344_4043,15bc
traL,1,-2.0361,5.1e-05,1.0,d1,HE654724.1,30533,30845,-,gene-SL1344_P1_0031,SL1344_P1_0031,15bc
traL,1,-2.0361,5.1e-05,1.0,d1,HE654725.1,58118,58466,-,gene-SL1344_P2_0069,SL1344_P2_0069,15bc
lepA,1,-1.6447,5.1e-05,1.0,d1,FQ312003.1,2724488,2726288,-,gene-SL1344_2545,SL1344_2545,15bc
SL1344_1472,3,-0.1003,0.603877,1.0,d1,FQ312003.1,1575172,1576459,-,gene-SL1344_1472,SL1344_1472,15bc
menD,1,-0.38664,5.1e-05,1.0,d1,FQ312003.1,2413341,2415012,-,gene-SL1344_2278,SL1344_2278,15bc
SL1344_3475,1,-4.703,5.1e-05,1.0,d1,FQ312003.1,3688459,3689374,+,gene-SL1344_3475,SL1344_3475,15bc
pgi,1,-0.49666,5.1e-05,1.0,d1,FQ312003.1,4461452,4463102,+,gene-SL1344_4157,SL1344_4157,15bc
dcuB,1,-0.34277,5.1e-05,1.0,d1,FQ312003.1,4568398,4569739,-,gene-SL1344_4238,SL1344_4238,15bc
SL1344_1588,4,-0.12979,0.375467,0.541386,d1,FQ312003.1,1708129,1709284,-,gene-SL1344_1588,SL1344_1588,15bc
psd,1,-1.7629,5.1e-05,1.0,d1,FQ312003.1,4613158,4614127,-,gene-SL1344_4285,SL1344_4285,15bc
SL1344_P3_0012,2,-0.10044,0.338638,0.612367,d1,HE654726.1,6503,7043,+,gene-SL1344_P3_0012,SL1344_P3_0012,15bc
iadA,1,-0.20841,5.1e-05,1.0,d1,FQ312003.1,4786675,4787848,-,gene-SL1344_4443,SL1344_4443,15bc
ndh,1,-0.62384,5.1e-05,1.0,d1,FQ312003.1,1250595,1251900,+,gene-SL1344_1148,SL1344_1148,15bc
yfiA,1,-0.30583,5.1e-05,1.0,d1,FQ312003.1,2808080,2808419,+,gene-SL1344_2624,SL1344_2624,15bc
ydbH,1,-0.32488,5.1e-05,1.0,d1,FQ312003.1,1694005,1696642,-,gene-SL1344_1576,SL1344_1576,15bc
pps,1,-0.26134,5.1e-05,1.0,d1,FQ312003.1,1384580,1387001,+,gene-SL1344_1283,SL1344_1283,15bc
fimW,1,-0.30374,5.1e-05,1.0,d1,FQ312003.1,612193,612790,-,gene-SL1344_0545,SL1344_0545,15bc
galF,1,-0.27115,5.1e-05,1.0,d1,FQ312003.1,2176671,2177694,-,gene-SL1344_2075,SL1344_2075,15bc
ssaO,1,-0.2207,5.1e-05,1.0,d1,FQ312003.1,1453846,1454224,+,gene-SL1344_1350,SL1344_1350,15bc
ratA,1,-1.6201,5.1e-05,1.0,d1,FQ312003.1,2639590,2645188,-,gene-SL1344_2477,SL1344_2477,15bc
SL1344_1606,1,-0.27502,5.1e-05,1.0,d1,FQ312003.1,1725657,1726527,-,gene-SL1344_1606,SL1344_1606,15bc
yfhK,1,-0.24443,5.1e-05,1.0,d1,FQ312003.1,2703890,2705333,-,gene-SL1344_2526,SL1344_2526,15bc
pspA,1,-0.27085,5.1e-05,1.0,d1,FQ312003.1,1738600,1739269,-,gene-SL1344_1620,SL1344_1620,15bc
sspH2,1,-0.4704,0.391578,1.0,d1,FQ312003.1,2338600,2340967,-,gene-SL1344_2217,SL1344_2217,15bc
uvrD,1,-0.31943,0.391578,1.0,d1,FQ312003.1,4177085,4179248,+,gene-SL1344_3905,SL1344_3905,15bc
SL1344_1562,1,-0.26569,0.391578,1.0,d1,FQ312003.1,1679492,1679837,-,gene-SL1344_1562,SL1344_1562,15bc
pilC,1,-0.73226,0.391578,1.0,d1,FQ312003.1,165130,166333,-,gene-SL1344_0142,SL1344_0142,15bc
yfiP,1,-0.5803,0.391578,1.0,d1,FQ312003.1,2789558,2790239,+,gene-SL1344_2614,SL1344_2614,15bc
ssaJ,1,-0.25075,0.391578,1.0,d1,FQ312003.1,1447128,1447878,+,gene-SL1344_1343,SL1344_1343,15bc
SL1344_1978,1,-0.19809,0.391578,1.0,d1,FQ312003.1,2081234,2081525,+,gene-SL1344_1978,SL1344_1978,15bc
SL1344_1930,5,0.0073721,0.479683,0.552513,d1,FQ312003.1,2042363,2043959,-,gene-SL1344_1930,SL1344_1930,15bc
rfaY,1,-0.28252,0.391578,1.0,d1,FQ312003.1,3933079,3933634,-,gene-SL1344_3682,SL1344_3682,15bc
orgC,1,-1.35,0.391578,1.0,d1,FQ312003.1,3035914,3036367,-,gene-SL1344_2848,SL1344_2848,15bc
envF,1,-0.38242,0.391578,1.0,d1,FQ312003.1,1285041,1285830,-,gene-SL1344_1179,SL1344_1179,15bc
yfiK,1,-0.21823,0.391578,1.0,d1,FQ312003.1,2785669,2786257,+,gene-SL1344_2609,SL1344_2609,15bc
prgJ,1,-0.27825,0.391578,1.0,d1,FQ312003.1,3038326,3038632,-,gene-SL1344_2852,SL1344_2852,15bc
ydgI,1,-0.27408,0.391578,1.0,d1,FQ312003.1,1509396,1510779,-,gene-SL1344_1407,SL1344_1407,15bc
glk,1,-0.38229,0.391578,1.0,d1,FQ312003.1,2515679,2516645,-,gene-SL1344_2371,SL1344_2371,15bc
gcvH,1,-0.34027,0.391578,1.0,d1,FQ312003.1,3235892,3236282,-,gene-SL1344_3030,SL1344_3030,15bc
STnc1270,1,-0.19666,0.391578,1.0,d1,FQ312003.1,1789367,1789691,-,gene-STnc1270,,15bc
pdhR,1,-3.2787,0.391578,1.0,d1,FQ312003.1,175319,176084,+,gene-SL1344_0151,SL1344_0151,15bc
metJ,1,-0.23767,0.391578,1.0,d1,FQ312003.1,4330568,4330886,-,gene-SL1344_4048,SL1344_4048,15bc
SL1344_0994,1,-0.22471,0.391578,1.0,d1,FQ312003.1,1098603,1098903,-,gene-SL1344_0994,SL1344_0994,15bc
SL1344_2675,1,-0.27274,0.391578,1.0,d1,FQ312003.1,2863922,2864330,-,gene-SL1344_2675,SL1344_2675,15bc
SL1344_3009,2,-0.050759,0.338638,0.251143,d1,FQ312003.1,3213854,3214487,-,gene-SL1344_3009,SL1344_3009,15bc
dbpA,1,-0.24747,0.391578,1.0,d1,FQ312003.1,1705140,1706514,-,gene-SL1344_1586,SL1344_1586,15bc
artM,1,-0.22911,0.391578,1.0,d1,FQ312003.1,958162,958831,-,gene-SL1344_0864,SL1344_0864,15bc
SL1344_1953,1,-0.21559,0.391578,1.0,d1,FQ312003.1,2061364,2061667,-,gene-SL1344_1953,SL1344_1953,15bc
sseG,1,-0.36433,0.391578,1.0,d1,FQ312003.1,1445605,1446295,+,gene-SL1344_1339,SL1344_1339,15bc
SL1344_1488,1,-0.17262,0.391578,1.0,d1,FQ312003.1,1592912,1594988,-,gene-SL1344_1488,SL1344_1488,15bc
dcuA,1,-0.14345,0.391578,1.0,d1,FQ312003.1,4590109,4591294,-,gene-SL1344_4262,SL1344_4262,15bc
minC,1,-0.22918,0.391578,1.0,d1,FQ312003.1,1868939,1869647,+,gene-SL1344_1742,SL1344_1742,15bc
yajR,1,-0.24074,0.391578,1.0,d1,FQ312003.1,487840,489205,-,gene-SL1344_0430,SL1344_0430,15bc
modE,1,-0.16833,0.391578,1.0,d1,FQ312003.1,843695,844484,-,gene-SL1344_0756,SL1344_0756,15bc
aroE,1,-0.20754,0.391578,1.0,d1,FQ312003.1,1397272,1398139,-,gene-SL1344_1293,SL1344_1293,15bc
motA,1,-0.21027,0.391578,1.0,d1,FQ312003.1,1977690,1978521,-,gene-SL1344_1858,SL1344_1858,15bc
SL1344_1196,1,-0.22798,0.391578,1.0,d1,FQ312003.1,1300842,1301976,-,gene-SL1344_1196,SL1344_1196,15bc
ydeE,1,-0.23568,0.391578,1.0,d1,FQ312003.1,1551266,1552454,-,gene-SL1344_1446,SL1344_1446,15bc
ssaR,1,-0.21972,0.391578,1.0,d1,FQ312003.1,1455595,1456243,+,gene-SL1344_1353,SL1344_1353,15bc
SL1344_1190,1,-0.20897,0.391578,1.0,d1,FQ312003.1,1294979,1295294,-,gene-SL1344_1190,SL1344_1190,15bc
SL1344_1469,4,-0.081515,0.846001,0.785063,d1,FQ312003.1,1572185,1573277,+,gene-SL1344_1469,SL1344_1469,15bc
prgK,1,-0.23342,0.391578,1.0,d1,FQ312003.1,3037571,3038330,-,gene-SL1344_2851,SL1344_2851,15bc
SL1344_2567,1,-0.25614,0.391578,1.0,d1,FQ312003.1,2748580,2749609,-,gene-SL1344_2567,SL1344_2567,15bc
cysK,1,-0.19139,0.391578,1.0,d1,FQ312003.1,2540946,2541918,+,gene-SL1344_2393,SL1344_2393,15bc
yeaC,1,-0.20413,0.391578,1.0,d1,FQ312003.1,1327337,1327616,+,gene-SL1344_1227,SL1344_1227,15bc
ypfG,1,-0.22904,0.391578,1.0,d1,FQ312003.1,2583636,2584680,-,gene-SL1344_2439,SL1344_2439,15bc
pabB,1,-0.15,0.391578,1.0,d1,FQ312003.1,1878733,1880098,+,gene-SL1344_1753,SL1344_1753,15bc
yncB,1,-0.14756,0.391578,1.0,d1,FQ312003.1,1633948,1634986,-,gene-SL1344_1520,SL1344_1520,15bc
ssaL,4,-0.021485,0.846001,0.541386,d1,FQ312003.1,1449080,1450097,+,gene-SL1344_1346,SL1344_1346,15bc
ybjX,1,-0.2042,0.391578,1.0,d1,FQ312003.1,974051,975020,-,gene-SL1344_0879,SL1344_0879,15bc
SL1344_1786,1,-0.15138,0.391578,1.0,d1,FQ312003.1,1911710,1912187,+,gene-SL1344_1786,SL1344_1786,15bc
yeiE,1,-0.12398,0.391578,1.0,d1,FQ312003.1,2298262,2299126,-,gene-SL1344_2178,SL1344_2178,15bc
asrA,1,-0.28833,0.391578,1.0,d1,FQ312003.1,2684159,2685203,+,gene-SL1344_2510,SL1344_2510,15bc
srcA,1,-0.34284,0.391578,1.0,d1,FQ312003.1,2230293,2230710,-,gene-SL1344_2114,SL1344_2114,15bc
fumC,2,-0.12873,0.338638,0.251143,d1,FQ312003.1,1500852,1502256,+,gene-SL1344_1400,SL1344_1400,15bc
pilO,1,-0.18303,0.391578,1.0,d1,HE654725.1,77250,78546,-,gene-SL1344_P2_0092,SL1344_P2_0092,15bc
SL1344_2550,1,-0.15919,0.694728,1.0,d1,FQ312003.1,2731023,2731602,-,gene-SL1344_2550,SL1344_2550,15bc
ydiY,1,-0.14944,0.694728,1.0,d1,FQ312003.1,1363163,1363922,+,gene-SL1344_1262,SL1344_1262,15bc
iolG2,2,-1.01,0.338638,0.113026,d1,FQ312003.1,4697471,4698494,+,gene-SL1344_4363,SL1344_4363,15bc
aroF,1,-0.13593,0.694728,1.0,d1,FQ312003.1,2811887,2812958,-,gene-SL1344_2628,SL1344_2628,15bc
stbC,2,-0.55891,0.338638,0.251143,d1,FQ312003.1,380512,383080,-,gene-SL1344_0333,SL1344_0333,15bc
celD,1,-0.20879,0.694728,1.0,d1,FQ312003.1,1350907,1351672,+,gene-SL1344_1250,SL1344_1250,15bc
yccS,2,-0.16857,0.338638,0.8194,d1,FQ312003.1,1120013,1122167,-,gene-SL1344_1013,SL1344_1013,15bc
acnA,1,-0.17923,0.694728,1.0,d1,FQ312003.1,1761607,1764283,-,gene-SL1344_1644,SL1344_1644,15bc
SL1344_1476,1,-0.14497,0.694728,1.0,d1,FQ312003.1,1581045,1581534,+,gene-SL1344_1476,SL1344_1476,15bc
SL1344_1599,2,-0.18732,0.338638,0.251143,d1,FQ312003.1,1718052,1720035,-,gene-SL1344_1599,SL1344_1599,15bc
yjcE,1,-0.61323,0.694728,1.0,d1,FQ312003.1,4528936,4530583,+,gene-SL1344_4205,SL1344_4205,15bc
narZ,1,-0.11071,0.694728,1.0,d1,FQ312003.1,1617539,1621280,+,gene-SL1344_1508,SL1344_1508,15bc
yddX,2,0.034973,0.338638,0.113026,d1,FQ312003.1,1602033,1602249,+,gene-SL1344_1494,SL1344_1494,15bc
SL1344_1951,1,-0.11208,0.694728,1.0,d1,FQ312003.1,2060333,2060837,-,gene-SL1344_1951,SL1344_1951,15bc
SL1344_1565,1,-0.1492,0.694728,1.0,d1,FQ312003.1,1682183,1682915,+,gene-SL1344_1565,SL1344_1565,15bc
ybdL,1,-0.11157,0.694728,1.0,d1,FQ312003.1,664378,665539,+,gene-SL1344_0591,SL1344_0591,15bc
yhfL,1,-0.41342,0.694728,1.0,d1,FQ312003.1,3657450,3657621,+,gene-SL1344_3447,SL1344_3447,15bc
yfdZ,1,-0.11822,0.694728,1.0,d1,FQ312003.1,2513720,2514959,-,gene-SL1344_2370,SL1344_2370,15bc
SL1344_1187,1,-0.12891,0.694728,1.0,d1,FQ312003.1,1292368,1292836,+,gene-SL1344_1187,SL1344_1187,15bc
SL1344_1770,1,-0.16825,0.694728,1.0,d1,FQ312003.1,1894787,1895027,+,gene-SL1344_1770,SL1344_1770,15bc
SL1344_1474,1,-0.11633,0.846001,0.972928,d1,FQ312003.1,1578261,1579503,-,gene-SL1344_1474,SL1344_1474,15bc
rluD,1,-0.44483,0.846001,0.972928,d1,FQ312003.1,2805959,2806940,-,gene-SL1344_2622,SL1344_2622,15bc
hycI,1,-0.10913,0.846001,0.972928,d1,FQ312003.1,3014280,3014751,-,gene-SL1344_2825,SL1344_2825,15bc
steC,2,-0.21973,0.338638,0.251143,d1,FQ312003.1,1747009,1748383,-,gene-SL1344_1628,SL1344_1628,15bc
shdA,1,-0.11347,0.846001,0.972928,d1,FQ312003.1,2625305,2631425,-,gene-SL1344_2474,SL1344_2474,15bc
SL1344_1597,1,-0.10171,0.846001,0.972928,d1,FQ312003.1,1716545,1717103,-,gene-SL1344_1597,SL1344_1597,15bc
recG,1,-0.23294,0.846001,0.972928,d1,FQ312003.1,3958194,3960276,+,gene-SL1344_3710,SL1344_3710,15bc
asrC,1,-0.10819,0.846001,0.972928,d1,FQ312003.1,2686035,2687049,+,gene-SL1344_2512,SL1344_2512,15bc
dcuS,3,-0.06352,0.603877,1.0,d1,FQ312003.1,4571184,4572816,-,gene-SL1344_4241,SL1344_4241,15bc
sfcA,1,-0.096532,0.846001,0.972928,d1,FQ312003.1,1602663,1604361,+,gene-SL1344_1496,SL1344_1496,15bc
htrA,1,-0.082225,0.846001,0.972928,d1,FQ312003.1,244487,245915,+,gene-SL1344_0210,SL1344_0210,15bc
pocR,1,-0.11391,0.846001,0.972928,d1,FQ312003.1,2112113,2112878,-,gene-SL1344_2012,SL1344_2012,15bc
