Name,number_of_barcodes,LFC,neg_selection_fdr,pos_selection_fdr,contrast,Chromosome,Start,End,Strand,ID,locus_tag,num_control_bcs
trbC,2,-0.55193,0.655674,0.999995,d1,HE654725.1,37047,39339,-,gene-SL1344_P2_0050,SL1344_P2_0050,5bc
ydfB,1,-1.0421,0.491437,0.999995,d1,HE654725.1,30102,30369,+,gene-SL1344_P2_0043,SL1344_P2_0043,5bc
SL1344_3060,1,-0.94404,0.491437,0.999995,d1,FQ312003.1,3267799,3268549,-,gene-SL1344_3060,SL1344_3060,5bc
SL1344_0640,2,-0.92686,0.661771,0.999995,d1,FQ312003.1,713954,715883,+,gene-SL1344_0640,SL1344_0640,5bc
ybaJ,2,-1.5198,0.666718,0.999995,d1,FQ312003.1,527864,528239,-,gene-SL1344_0467,SL1344_0467,5bc
SL1344_3635,3,-0.18077,0.701302,0.999995,d1,FQ312003.1,3878451,3879384,+,gene-SL1344_3635,SL1344_3635,5bc
ompN,3,-0.12533,0.701302,0.999995,d1,FQ312003.1,1506528,1507662,-,gene-SL1344_1404,SL1344_1404,5bc
SL1344_P1_0071,2,-0.54744,0.691031,0.999995,d1,HE654724.1,67692,67956,-,gene-SL1344_P1_0071,SL1344_P1_0071,5bc
SL1344_2881,2,-0.38217,0.691031,0.999995,d1,FQ312003.1,3068272,3068620,+,gene-SL1344_2881,SL1344_2881,5bc
rfaQ,1,-2.8381,0.545966,0.999995,d1,FQ312003.1,3939172,3940207,-,gene-SL1344_3689,SL1344_3689,5bc
aroD,1,-2.538,0.550286,0.999995,d1,FQ312003.1,1396469,1397228,-,gene-SL1344_1292,SL1344_1292,5bc
SL1344_3564,5,-0.18766,0.828357,0.999995,d1,FQ312003.1,3792418,3793738,-,gene-SL1344_3564,SL1344_3564,5bc
metJ,1,-1.2267,0.550627,0.999995,d1,FQ312003.1,4330568,4330886,-,gene-SL1344_4048,SL1344_4048,5bc
yebC,2,-0.88821,0.691031,0.999995,d1,FQ312003.1,1951352,1952093,-,gene-SL1344_1834,SL1344_1834,5bc
traL,1,-0.98151,0.570499,0.999995,d1,HE654724.1,30533,30845,-,gene-SL1344_P1_0031,SL1344_P1_0031,5bc
traL,1,-0.98151,0.570499,0.999995,d1,HE654725.1,58118,58466,-,gene-SL1344_P2_0069,SL1344_P2_0069,5bc
SL1344_P2_0039,1,-0.93723,0.594713,0.999995,d1,HE654725.1,27289,27883,+,gene-SL1344_P2_0039,SL1344_P2_0039,5bc
yiaN,2,-0.33456,0.701302,0.999995,d1,FQ312003.1,3879998,3881276,+,gene-SL1344_3637,SL1344_3637,5bc
torD,2,-0.3126,0.701302,0.999995,d1,FQ312003.1,4041498,4042131,-,gene-SL1344_3787,SL1344_3787,5bc
shfC,1,-0.75173,0.596561,0.999995,d1,HE654725.1,70652,71006,+,gene-SL1344_P2_0083,SL1344_P2_0083,5bc
shfB,1,-0.79975,0.602448,0.999995,d1,HE654725.1,70131,70383,+,gene-SL1344_P2_0081,SL1344_P2_0081,5bc
mdoG,1,-1.3638,0.602448,0.999995,d1,FQ312003.1,1192558,1194094,+,gene-SL1344_1087,SL1344_1087,5bc
prgI,1,-1.2028,0.650739,0.999995,d1,FQ312003.1,3038650,3038893,-,gene-SL1344_2853,SL1344_2853,5bc
nuc,1,-0.79555,0.661771,0.999995,d1,HE654725.1,62340,62892,-,gene-SL1344_P2_0072,SL1344_P2_0072,5bc
thdF,1,-4.3272,0.661771,0.999995,d1,FQ312003.1,4069514,4070891,+,gene-SL1344_3810,SL1344_3810,5bc
rfbC,2,-0.22379,0.822552,0.776655,d1,FQ312003.1,2172832,2173384,-,gene-SL1344_2071,SL1344_2071,5bc
yibD,6,-0.16729,0.972003,0.999995,d1,FQ312003.1,3922667,3923702,-,gene-SL1344_3673,SL1344_3673,5bc
rfbX,1,-2.5313,0.687054,0.999995,d1,FQ312003.1,2166339,2167632,-,gene-SL1344_2065,SL1344_2065,5bc
dcuR,1,-0.75436,0.687054,0.999995,d1,FQ312003.1,4570468,4571188,-,gene-SL1344_4240,SL1344_4240,5bc
siiA,2,-0.38773,0.828357,0.999995,d1,FQ312003.1,4499148,4499781,+,gene-SL1344_4193,SL1344_4193,5bc
rfaK,2,-0.36388,0.828357,0.999995,d1,FQ312003.1,3930874,3931738,-,gene-SL1344_3680,SL1344_3680,5bc
rcK,1,-0.76835,0.691031,0.999995,d1,HE654724.1,88292,88850,+,gene-SL1344_P1_0096,SL1344_P1_0096,5bc
yaeB,1,-0.59231,0.691031,0.999995,d1,FQ312003.1,284286,284994,-,gene-SL1344_0244,SL1344_0244,5bc
yaeB,1,-0.59231,0.691031,0.999995,d1,HE654725.1,4896,5166,-,gene-SL1344_P2_0008,SL1344_P2_0008,5bc
trkH,1,-2.8704,0.691031,0.999995,d1,FQ312003.1,4215217,4216669,+,gene-SL1344_3939,SL1344_3939,5bc
ychF,1,-2.5376,0.691031,0.999995,d1,FQ312003.1,1838670,1839762,+,gene-SL1344_1712,SL1344_1712,5bc
traM,1,-0.80296,0.691031,0.999995,d1,HE654724.1,32463,32844,-,gene-SL1344_P1_0035,SL1344_P1_0035,5bc
traM,1,-0.80296,0.691031,0.999995,d1,HE654725.1,57429,58122,-,gene-SL1344_P2_0068,SL1344_P2_0068,5bc
pgm,1,-7.0429,0.691031,0.999995,d1,FQ312003.1,759168,760809,+,gene-SL1344_0680,SL1344_0680,5bc
SL1344_P1_0072,1,-0.69992,0.701044,0.999995,d1,HE654724.1,68173,68524,+,gene-SL1344_P1_0072,SL1344_P1_0072,5bc
rfaY,1,-0.8424,0.701044,0.999995,d1,FQ312003.1,3933079,3933634,-,gene-SL1344_3682,SL1344_3682,5bc
trcD,1,-0.64208,0.701302,0.999995,d1,HE654725.1,83429,83996,-,gene-SL1344_P2_0100,SL1344_P2_0100,5bc
uvrA,1,-0.88363,0.701302,0.999995,d1,FQ312003.1,4494504,4497330,-,gene-SL1344_4190,SL1344_4190,5bc
yiaH,2,-0.21946,0.899994,0.999995,d1,FQ312003.1,3864681,3865677,+,gene-SL1344_3623,SL1344_3623,5bc
SL1344_P1_0081,1,-0.66513,0.701302,0.999995,d1,HE654724.1,74421,74943,+,gene-SL1344_P1_0081,SL1344_P1_0081,5bc
traD,1,-0.77497,0.701302,0.999995,d1,HE654724.1,7372,9535,-,gene-SL1344_P1_0007,SL1344_P1_0007,5bc
traV,1,-0.63253,0.709821,0.999995,d1,HE654724.1,26476,26992,-,gene-SL1344_P1_0025,SL1344_P1_0025,5bc
traV,1,-0.63253,0.709821,0.999995,d1,HE654725.1,48673,49288,-,gene-SL1344_P2_0059,SL1344_P2_0059,5bc
comE,1,-0.82047,0.714324,0.999995,d1,FQ312003.1,3664731,3665970,-,gene-SL1344_3455,SL1344_3455,5bc
envR,2,-0.17124,0.942931,0.999995,d1,FQ312003.1,3581447,3582110,-,gene-SL1344_3362,SL1344_3362,5bc
SL1344_3961,2,-0.18639,0.944756,0.999995,d1,FQ312003.1,4245442,4246291,-,gene-SL1344_3961,SL1344_3961,5bc
yhjG,1,-0.55082,0.73383,0.999995,d1,FQ312003.1,3805738,3807799,-,gene-SL1344_3575,SL1344_3575,5bc
SL1344_P1_0051,1,-0.62894,0.73383,0.999995,d1,HE654724.1,45084,45555,-,gene-SL1344_P1_0051,SL1344_P1_0051,5bc
traA,1,-0.60319,0.737039,0.999995,d1,HE654724.1,30859,31222,-,gene-SL1344_P1_0032,SL1344_P1_0032,5bc
traA,1,-0.60319,0.737039,0.999995,d1,HE654725.1,85921,86209,-,gene-SL1344_P2_0103,SL1344_P2_0103,5bc
citB2,1,-0.707,0.737039,0.999995,d1,FQ312003.1,61105,61792,-,gene-SL1344_0053,SL1344_0053,5bc
SL1344_0846,1,-0.65605,0.746573,0.999995,d1,FQ312003.1,941969,943655,-,gene-SL1344_0846,SL1344_0846,5bc
SL1344_3799,4,-0.12522,0.999995,0.999995,d1,FQ312003.1,4056669,4057932,+,gene-SL1344_3799,SL1344_3799,5bc
rmbA,4,-0.14741,0.999995,0.999995,d1,FQ312003.1,3975382,3976000,+,gene-SL1344_3722,SL1344_3722,5bc
finP,1,-0.49054,0.755077,0.999995,d1,HE654724.1,32229,32397,+,gene-finP,,5bc
pilK,1,-0.68226,0.814165,0.999995,d1,HE654725.1,81772,82363,-,gene-SL1344_P2_0096,SL1344_P2_0096,5bc
sciV,1,-0.99855,0.828357,0.999995,d1,FQ312003.1,328930,329452,+,gene-SL1344_0283,SL1344_0283,5bc
SL1344_P1_0090,1,-0.50413,0.828357,0.999995,d1,HE654724.1,83647,84166,+,gene-SL1344_P1_0090,SL1344_P1_0090,5bc
lyxK,1,-0.53656,0.828357,0.999995,d1,FQ312003.1,3882277,3883774,+,gene-SL1344_3639,SL1344_3639,5bc
fliO,1,-0.55948,0.828357,0.999995,d1,FQ312003.1,2022516,2022894,+,gene-SL1344_1907,SL1344_1907,5bc
torC,1,-0.60814,0.828357,0.999995,d1,FQ312003.1,4044665,4045850,-,gene-SL1344_3789,SL1344_3789,5bc
traI,1,-0.67809,0.828357,0.999995,d1,HE654724.1,1398,6657,-,gene-SL1344_P1_0003,SL1344_P1_0003,5bc
traI,1,-0.67809,0.828357,0.999995,d1,HE654725.1,64338,65157,-,gene-SL1344_P2_0075,SL1344_P2_0075,5bc
pilT,1,-0.54753,0.839624,0.999995,d1,FQ312003.1,3280648,3281629,-,gene-SL1344_3074,SL1344_3074,5bc
pilT,1,-0.54753,0.839624,0.999995,d1,HE654725.1,72935,73496,-,gene-SL1344_P2_0087,SL1344_P2_0087,5bc
ydiV,1,-0.50353,0.850646,0.999995,d1,FQ312003.1,1379650,1380364,+,gene-SL1344_1278,SL1344_1278,5bc
dmsA,1,-0.48473,0.86015,0.999995,d1,FQ312003.1,1001887,1004332,+,gene-SL1344_0902,SL1344_0902,5bc
srgA,1,-0.45471,0.86015,0.999995,d1,HE654724.1,86517,87171,+,gene-SL1344_P1_0094,SL1344_P1_0094,5bc
siiD,1,-0.35591,0.86015,0.999995,d1,FQ312003.1,4502471,4503749,+,gene-SL1344_4196,SL1344_4196,5bc
rsdB,1,-0.44477,0.86015,0.999995,d1,HE654724.1,71593,72376,-,gene-SL1344_P1_0076,SL1344_P1_0076,5bc
SL1344_2555,1,-0.6703,0.897964,0.999995,d1,FQ312003.1,2739088,2739826,-,gene-SL1344_2555,SL1344_2555,5bc
yhbV,1,-0.52612,0.898504,0.999995,d1,FQ312003.1,3461981,3462860,+,gene-SL1344_3248,SL1344_3248,5bc
SL1344_4466,1,-0.41771,0.899994,0.999995,d1,FQ312003.1,4815516,4815939,+,gene-SL1344_4466,SL1344_4466,5bc
SL1344_4469,1,-0.42471,0.899994,0.999995,d1,FQ312003.1,4817209,4818046,+,gene-SL1344_4469,SL1344_4469,5bc
ivbL,1,-0.40971,0.899994,0.999995,d1,FQ312003.1,4019023,4019122,-,gene-SL1344_3763,SL1344_3763,5bc
acrB,1,-1.8412,0.913433,0.999995,d1,FQ312003.1,528734,531884,-,gene-SL1344_0468,SL1344_0468,5bc
glgB,1,-0.33353,0.942931,0.999995,d1,FQ312003.1,3727416,3729603,-,gene-SL1344_3505,SL1344_3505,5bc
fimW,5,-0.19024,0.999995,0.999995,d1,FQ312003.1,612193,612790,-,gene-SL1344_0545,SL1344_0545,5bc
rffE,1,-0.40807,0.942931,0.999995,d1,FQ312003.1,4150834,4151965,+,gene-SL1344_3879,SL1344_3879,5bc
SL1344_4014,3,-0.15769,0.999995,0.999995,d1,FQ312003.1,4297041,4298376,+,gene-SL1344_4014,SL1344_4014,5bc
rsmD,1,-0.45255,0.942931,0.999995,d1,FQ312003.1,3761668,3762265,+,gene-SL1344_3537,SL1344_3537,5bc
pflC,1,-0.36413,0.951734,0.999995,d1,FQ312003.1,4352514,4353393,+,gene-SL1344_4064,SL1344_4064,5bc
SL1344_3513,3,-0.19505,0.999995,0.999995,d1,FQ312003.1,3737958,3738906,+,gene-SL1344_3513,SL1344_3513,5bc
fbaB,1,-0.39375,0.954142,0.999995,d1,FQ312003.1,2232680,2233733,-,gene-SL1344_2118,SL1344_2118,5bc
glgP,1,-0.33332,0.954462,0.999995,d1,FQ312003.1,3720233,3722681,-,gene-SL1344_3501,SL1344_3501,5bc
SL1344_4468,1,-0.34412,0.972003,0.999995,d1,FQ312003.1,4816440,4817220,+,gene-SL1344_4468,SL1344_4468,5bc
ttdB,1,-0.36903,0.97788,0.999995,d1,FQ312003.1,3543666,3544284,-,gene-SL1344_3326,SL1344_3326,5bc
bcsA,1,-0.29997,0.97788,0.999995,d1,FQ312003.1,3822166,3824791,-,gene-SL1344_3584,SL1344_3584,5bc
SL1344_P1_0061,1,-0.68527,0.97788,0.999995,d1,HE654724.1,55571,56312,+,gene-SL1344_P1_0061,SL1344_P1_0061,5bc
SL1344_P1_0073A,1,-0.51905,0.982378,0.999995,d1,HE654724.1,69030,69687,-,gene-SL1344_P1_0073A,SL1344_P1_0073A,5bc
minC,1,-0.34224,0.982378,0.999995,d1,FQ312003.1,1868939,1869647,+,gene-SL1344_1742,SL1344_1742,5bc
bioH,1,-0.25404,0.982378,0.999995,d1,FQ312003.1,3689409,3690180,-,gene-SL1344_3476,SL1344_3476,5bc
SL1344_4155,1,-0.30729,0.982378,0.999995,d1,FQ312003.1,4459278,4459626,+,gene-SL1344_4155,SL1344_4155,5bc
traN,1,-0.32435,0.987577,0.999995,d1,HE654724.1,17408,19235,-,gene-SL1344_P1_0016,SL1344_P1_0016,5bc
traN,1,-0.32435,0.987577,0.999995,d1,HE654725.1,56435,57419,-,gene-SL1344_P2_0067,SL1344_P2_0067,5bc
SL1344_2935,1,-0.36411,0.995851,0.999995,d1,FQ312003.1,3123640,3123898,-,gene-SL1344_2935,SL1344_2935,5bc
smpB,1,-0.59022,0.999995,0.999995,d1,FQ312003.1,2837671,2838154,+,gene-SL1344_2660,SL1344_2660,5bc
SL1344_3496,1,-0.27368,0.999995,0.999995,d1,FQ312003.1,3713814,3714924,-,gene-SL1344_3496,SL1344_3496,5bc
SL1344_3759,1,-0.31287,0.999995,0.999995,d1,FQ312003.1,4014902,4015823,-,gene-SL1344_3759,SL1344_3759,5bc
ygcB,1,-0.44785,0.999995,0.999995,d1,FQ312003.1,3106051,3108715,-,gene-SL1344_2923,SL1344_2923,5bc
ssrB,1,-0.36024,0.999995,0.999995,d1,FQ312003.1,1433018,1433657,-,gene-SL1344_1325,SL1344_1325,5bc
lpfE,1,-0.59238,0.999995,0.999995,d1,FQ312003.1,3843809,3844337,-,gene-SL1344_3601,SL1344_3601,5bc
yidY,1,-0.22441,0.999995,0.999995,d1,FQ312003.1,4075387,4076575,+,gene-SL1344_3814,SL1344_3814,5bc
smg,1,-0.33325,0.999995,0.999995,d1,FQ312003.1,3596716,3597190,-,gene-SL1344_3371,SL1344_3371,5bc
sinH,1,-0.34977,0.999995,0.999995,d1,FQ312003.1,2646324,2648517,-,gene-SL1344_2479,SL1344_2479,5bc
fdnG,1,-0.34673,0.999995,0.999995,d1,FQ312003.1,1607294,1610342,-,gene-SL1344_1500,SL1344_1500,5bc
yiaD,1,-0.23051,0.999995,0.999995,d1,FQ312003.1,3854153,3854783,+,gene-SL1344_3611,SL1344_3611,5bc
treA,1,-0.31179,0.999995,0.999995,d1,FQ312003.1,1851922,1853635,+,gene-SL1344_1724,SL1344_1724,5bc
SL1344_2109,1,-0.2726,0.999995,0.999995,d1,FQ312003.1,2223561,2224446,+,gene-SL1344_2109,SL1344_2109,5bc
vgrS,1,-0.36783,0.999995,0.999995,d1,FQ312003.1,329848,332038,+,gene-SL1344_0284,SL1344_0284,5bc
SL1344_3228,1,-0.32448,0.999995,0.999995,d1,FQ312003.1,3445115,3446543,+,gene-SL1344_3228,SL1344_3228,5bc
rcsA,1,-0.26805,0.999995,0.999995,d1,FQ312003.1,2024994,2025618,+,gene-SL1344_1911,SL1344_1911,5bc
metH,1,-0.19457,0.999995,0.999995,d1,FQ312003.1,4429627,4433311,+,gene-SL1344_4123,SL1344_4123,5bc
SL1344_2552,1,-0.20368,0.999995,0.999995,d1,FQ312003.1,2732412,2734785,-,gene-SL1344_2552,SL1344_2552,5bc
SL1344_2702,1,-0.26017,0.999995,0.999995,d1,FQ312003.1,2883630,2884488,-,gene-SL1344_2702,SL1344_2702,5bc
nirB,1,-0.25465,0.999995,0.999995,d1,FQ312003.1,3644997,3647541,+,gene-SL1344_3441,SL1344_3441,5bc
SL1344_4152,1,-0.27466,0.999995,0.999995,d1,FQ312003.1,4457480,4457795,-,gene-SL1344_4152,SL1344_4152,5bc
orf408,3,-0.19411,0.999995,0.999995,d1,FQ312003.1,1421657,1422884,-,gene-SL1344_1316,SL1344_1316,5bc
sdiA,1,-0.26336,0.999995,0.999995,d1,FQ312003.1,1997225,1997948,-,gene-SL1344_1879,SL1344_1879,5bc
SL1344_2668,1,-0.24159,0.999995,0.999995,d1,FQ312003.1,2857481,2860289,-,gene-SL1344_2668,SL1344_2668,5bc
finO,1,-0.20891,0.999995,0.999995,d1,HE654724.1,20,584,-,gene-SL1344_P1_0001,SL1344_P1_0001,5bc
phsA,1,-0.27721,0.999995,0.999995,d1,FQ312003.1,2136389,2138666,-,gene-SL1344_2041,SL1344_2041,5bc
